topology,intervention,metric,n,mean,std,sem,median,q25,q75,min,max,ci95_low,ci95_high
hierarchical,target_memory,irr_system,39,0.2358974358974359,0.39966247568033764,0.063997214375863,0.0,0.0,0.2,0.0,1.0,0.11046289572074441,0.36133197607412737
hierarchical,target_memory,retention_system,45,0.32,0.43148791197647496,0.06432242017658957,0.0,0.0,0.8,0.0,1.0,0.19392805645388445,0.44607194354611557
hierarchical,target_memory,n_scored_probes,45,14.333333333333334,1.718879127380822,0.25623537159526916,15.0,15.0,15.0,10.0,15.0,13.831112005006606,14.835554661660062
hierarchical,target_memory_comm,drr_target,45,0.4133333333333334,0.47367038788976074,0.07061061241667987,0.0,0.0,1.0,0.0,1.0,0.27493653299664084,0.551730133670026
hierarchical,target_memory_comm,irr_target,39,0.2564102564102564,0.4228940839120681,0.06771724891193306,0.0,0.0,0.4,0.0,1.0,0.12368444854286759,0.3891360642776452
hierarchical,target_memory_comm,retention_target,45,0.4488888888888889,0.46153017345575686,0.06880085610095608,0.4,0.0,1.0,0.0,1.0,0.31403921093101494,0.5837385668467628
hierarchical,target_memory_comm,drr_system,45,0.39111111111111113,0.46506217679233847,0.06932737607144626,0.2,0.0,1.0,0.0,1.0,0.25522945401107644,0.5269927682111458
hierarchical,target_memory_comm,irr_system,39,0.2358974358974359,0.39966247568033764,0.063997214375863,0.0,0.0,0.2,0.0,1.0,0.11046289572074441,0.36133197607412737
hierarchical,target_memory_comm,retention_system,45,0.32,0.43148791197647496,0.06432242017658957,0.0,0.0,0.8,0.0,1.0,0.19392805645388445,0.44607194354611557
hierarchical,target_memory_comm,n_scored_probes,45,14.333333333333334,1.718879127380822,0.25623537159526916,15.0,15.0,15.0,10.0,15.0,13.831112005006606,14.835554661660062
independent,communication,drr_target,45,0.4755555555555555,0.4598199032603346,0.06854590407316569,0.4,0.0,1.0,0.0,1.0,0.3412055835721508,0.6099055275389602
independent,communication,irr_target,39,0.317948717948718,0.42480447197058535,0.06802315582479472,0.0,0.0,0.8,0.0,1.0,0.18462333253212035,0.4512741033653156
independent,communication,retention_target,45,0.48444444444444446,0.46998817952038835,0.07006170120193085,0.4,0.0,1.0,0.0,1.0,0.34712351008866,0.6217653788002289
independent,communication,drr_system,45,0.4755555555555555,0.4598199032603346,0.06854590407316569,0.4,0.0,1.0,0.0,1.0,0.3412055835721508,0.6099055275389602
independent,communication,irr_system,39,0.317948717948718,0.42480447197058535,0.06802315582479472,0.0,0.0,0.8,0.0,1.0,0.18462333253212035,0.4512741033653156
independent,communication,retention_system,45,0.48444444444444446,0.46998817952038835,0.07006170120193085,0.4,0.0,1.0,0.0,1.0,0.34712351008866,0.6217653788002289
independent,communication,n_scored_probes,45,14.333333333333334,1.718879127380822,0.25623537159526916,15.0,15.0,15.0,10.0,15.0,13.831112005006606,14.835554661660062
independent,full_inference,drr_target,159,0.06163522012578616,0.2110248476995741,0.01673535900940771,0.0,0.0,0.0,0.0,1.0,0.02883391646734705,0.09443652378422526
independent,full_inference,irr_target,131,0.08244274809160305,0.21464851986822706,0.01875392825651574,0.0,0.0,0.0,0.0,1.0,0.04568504870883221,0.1192004474743739
independent,full_inference,retention_target,155,0.6154838709677419,0.453291273503328,0.036409231250070215,1.0,0.0,1.0,0.0,1.0,0.5441217777176043,0.6868459642178796
independent,full_inference,drr_system,159,0.06163522012578616,0.2110248476995741,0.01673535900940771,0.0,0.0,0.0,0.0,1.0,0.02883391646734705,0.09443652378422526
independent,full_inference,irr_system,131,0.08244274809160305,0.21464851986822706,0.01875392825651574,0.0,0.0,0.0,0.0,1.0,0.04568504870883221,0.1192004474743739
independent,full_inference,retention_system,155,0.6154838709677419,0.453291273503328,0.036409231250070215,1.0,0.0,1.0,0.0,1.0,0.5441217777176043,0.6868459642178796
independent,full_inference,n_scored_probes,159,13.9937106918239,2.304362553187005,0.18274783768744654,15.0,15.0,15.0,5.0,15.0,13.635524929956505,14.351896453691294
independent,global_context,drr_target,45,0.12444444444444444,0.2805478046734116,0.041821597479205434,0.0,0.0,0.0,0.0,1.0,0.042474113385201795,0.2064147755036871
independent,global_context,irr_target,39,0.13333333333333333,0.2913971185543097,0.046660882618223716,0.0,0.0,0.0,0.0,1.0,0.04187800340161485,0.2247886632650518
independent,global_context,retention_target,45,0.5333333333333332,0.4451761653343744,0.0663629445100231,0.4,0.0,1.0,0.0,1.0,0.4032619620936879,0.6634047045729785
independent,global_context,drr_system,45,0.12444444444444444,0.2805478046734116,0.041821597479205434,0.0,0.0,0.0,0.0,1.0,0.042474113385201795,0.2064147755036871
independent,global_context,irr_system,39,0.13333333333333333,0.2913971185543097,0.046660882618223716,0.0,0.0,0.0,0.0,1.0,0.04187800340161485,0.2247886632650518
independent,global_context,retention_system,45,0.5333333333333332,0.4451761653343744,0.0663629445100231,0.4,0.0,1.0,0.0,1.0,0.4032619620936879,0.6634047045729785
independent,global_context,n_scored_probes,45,14.333333333333334,1.718879127380822,0.25623537159526916,15.0,15.0,15.0,10.0,15.0,13.831112005006606,14.835554661660062
independent,none,drr_target,109,0.4330275229357798,0.45988224053707477,0.04404872980928063,0.2,0.0,1.0,0.0,1.0,0.34669201250958975,0.5193630333619699
independent,none,irr_target,91,0.31868131868131866,0.42685206594637237,0.044746254825500646,0.0,0.0,0.8,0.0,1.0,0.23097865922333738,0.40638397813929994
independent,none,retention_target,105,0.5295238095238095,0.47229468667588353,0.046091241918019936,0.6,0.0,1.0,0.0,1.0,0.4391849753644904,0.6198626436831286
independent,none,drr_system,109,0.4330275229357798,0.45988224053707477,0.04404872980928063,0.2,0.0,1.0,0.0,1.0,0.34669201250958975,0.5193630333619699
independent,none,irr_system,91,0.31868131868131866,0.42685206594637237,0.044746254825500646,0.0,0.0,0.8,0.0,1.0,0.23097865922333738,0.40638397813929994
independent,none,retention_system,105,0.5295238095238095,0.47229468667588353,0.046091241918019936,0.6,0.0,1.0,0.0,1.0,0.4391849753644904,0.6198626436831286
independent,none,n_scored_probes,109,13.990825688073395,2.432402458339083,0.23298190108337202,15.0,15.0,15.0,5.0,15.0,13.534181161949986,14.447470214196803
independent,parameter_only,drr_target,20,0.64,0.46611496210134346,0.10422647405883421,1.0,0.0,1.0,0.0,1.0,0.435716110844685,0.844283889155315
