content_f1_threshold,semantic_threshold,accuracy,balanced_accuracy,precision,recall,f1,mcc,distance_from_old
0.11,0.03,0.9269406392694064,0.8963601532567049,0.9593023255813954,0.9482758620689655,0.953757225433526,0.7801672436544249,0.257
0.1,0.03,0.9269406392694064,0.8963601532567049,0.9593023255813954,0.9482758620689655,0.953757225433526,0.7801672436544249,0.26089999999999997
0.11,0.02,0.9269406392694064,0.8963601532567049,0.9593023255813954,0.9482758620689655,0.953757225433526,0.7801672436544249,0.2665
0.1,0.02,0.9269406392694064,0.8963601532567049,0.9593023255813954,0.9482758620689655,0.953757225433526,0.7801672436544249,0.2704
0.11,0.01,0.9269406392694064,0.8963601532567049,0.9593023255813954,0.9482758620689655,0.953757225433526,0.7801672436544249,0.2762
0.1,0.01,0.9269406392694064,0.8963601532567049,0.9593023255813954,0.9482758620689655,0.953757225433526,0.7801672436544249,0.28009999999999996
0.11,0.0,0.9269406392694064,0.8963601532567049,0.9593023255813954,0.9482758620689655,0.953757225433526,0.7801672436544249,0.2861
0.1,0.0,0.9269406392694064,0.8963601532567049,0.9593023255813954,0.9482758620689655,0.953757225433526,0.7801672436544249,0.29
0.11,0.24,0.91324200913242,0.8959770114942529,0.9640718562874252,0.9252873563218391,0.9442815249266863,0.7520053718489624,0.10370000000000001
0.12,0.23,0.91324200913242,0.8959770114942529,0.9640718562874252,0.9252873563218391,0.9442815249266863,0.7520053718489624,0.1053
0.1,0.24,0.91324200913242,0.8959770114942529,0.9640718562874252,0.9252873563218391,0.9442815249266863,0.7520053718489624,0.1076
0.12,0.22,0.91324200913242,0.8959770114942529,0.9640718562874252,0.9252873563218391,0.9442815249266863,0.7520053718489624,0.11080000000000001
0.09,0.24,0.91324200913242,0.8959770114942529,0.9640718562874252,0.9252873563218391,0.9442815249266863,0.7520053718489624,0.1117
0.08,0.24,0.91324200913242,0.8959770114942529,0.9640718562874252,0.9252873563218391,0.9442815249266863,0.7520053718489624,0.11599999999999999
0.12,0.21,0.91324200913242,0.8959770114942529,0.9640718562874252,0.9252873563218391,0.9442815249266863,0.7520053718489624,0.11650000000000002
0.14,0.19,0.91324200913242,0.8959770114942529,0.9640718562874252,0.9252873563218391,0.9442815249266863,0.7520053718489624,0.1217
0.12,0.2,0.91324200913242,0.8959770114942529,0.9640718562874252,0.9252873563218391,0.9442815249266863,0.7520053718489624,0.1224
0.13,0.19,0.91324200913242,0.8959770114942529,0.9640718562874252,0.9252873563218391,0.9442815249266863,0.7520053718489624,0.125
0.14,0.18,0.91324200913242,0.8959770114942529,0.9640718562874252,0.9252873563218391,0.9442815249266863,0.7520053718489624,0.128
0.13,0.18,0.91324200913242,0.8959770114942529,0.9640718562874252,0.9252873563218391,0.9442815249266863,0.7520053718489624,0.1313
0.14,0.17,0.91324200913242,0.8959770114942529,0.9640718562874252,0.9252873563218391,0.9442815249266863,0.7520053718489624,0.13449999999999995
0.13,0.17,0.91324200913242,0.8959770114942529,0.9640718562874252,0.9252873563218391,0.9442815249266863,0.7520053718489624,0.13779999999999998
0.14,0.16,0.91324200913242,0.8959770114942529,0.9640718562874252,0.9252873563218391,0.9442815249266863,0.7520053718489624,0.14119999999999996
0.13,0.16,0.91324200913242,0.8959770114942529,0.9640718562874252,0.9252873563218391,0.9442815249266863,0.7520053718489624,0.14449999999999996
0.07,0.22,0.9223744292237442,0.8934865900383142,0.9590643274853801,0.9425287356321839,0.9507246376811594,0.7686385092160846,0.1313
0.06,0.22,0.9223744292237442,0.8934865900383142,0.9590643274853801,0.9425287356321839,0.9507246376811594,0.7686385092160846,0.136
0.07,0.21,0.9223744292237442,0.8934865900383142,0.9590643274853801,0.9425287356321839,0.9507246376811594,0.7686385092160846,0.137
0.05,0.22,0.9223744292237442,0.8934865900383142,0.9590643274853801,0.9425287356321839,0.9507246376811594,0.7686385092160846,0.14090000000000003
0.06,0.21,0.9223744292237442,0.8934865900383142,0.9590643274853801,0.9425287356321839,0.9507246376811594,0.7686385092160846,0.14170000000000002
0.07,0.2,0.9223744292237442,0.8934865900383142,0.9590643274853801,0.9425287356321839,0.9507246376811594,0.7686385092160846,0.14289999999999997
0.04,0.22,0.9223744292237442,0.8934865900383142,0.9590643274853801,0.9425287356321839,0.9507246376811594,0.7686385092160846,0.14600000000000002
0.05,0.21,0.9223744292237442,0.8934865900383142,0.9590643274853801,0.9425287356321839,0.9507246376811594,0.7686385092160846,0.1466
