model_id,benchmark,topology,intervention,metric,n,mean,std,sem,median,q25,q75,min,max,ci95_low,ci95_high
mistral_7b,MUSE-Books,independent,target_memory,chain_length,1,4.0,,,4.0,4.0,4.0,4.0,4.0,,
mistral_7b,MUSE-Books,independent,target_memory,target_agent_position,1,2.0,,,2.0,2.0,2.0,2.0,2.0,,
mistral_7b,MUSE-Books,independent,target_memory,peer_evidence,1,1.0,,,1.0,1.0,1.0,1.0,1.0,,
mistral_7b,MUSE-Books,independent,target_memory,raw_complete,1,1.0,,,1.0,1.0,1.0,1.0,1.0,,
mistral_7b,MUSE-Books,independent,target_memory_comm,drr_target,1,1.0,,,1.0,1.0,1.0,1.0,1.0,,
mistral_7b,MUSE-Books,independent,target_memory_comm,retention_target,1,0.0,,,0.0,0.0,0.0,0.0,0.0,,
mistral_7b,MUSE-Books,independent,target_memory_comm,drr_system,1,1.0,,,1.0,1.0,1.0,1.0,1.0,,
mistral_7b,MUSE-Books,independent,target_memory_comm,retention_system,1,0.0,,,0.0,0.0,0.0,0.0,0.0,,
mistral_7b,MUSE-Books,independent,target_memory_comm,n_scored_probes,1,10.0,,,10.0,10.0,10.0,10.0,10.0,,
mistral_7b,MUSE-Books,independent,target_memory_comm,chain_length,1,4.0,,,4.0,4.0,4.0,4.0,4.0,,
mistral_7b,MUSE-Books,independent,target_memory_comm,target_agent_position,1,2.0,,,2.0,2.0,2.0,2.0,2.0,,
mistral_7b,MUSE-Books,independent,target_memory_comm,peer_evidence,1,1.0,,,1.0,1.0,1.0,1.0,1.0,,
mistral_7b,MUSE-Books,independent,target_memory_comm,raw_complete,1,1.0,,,1.0,1.0,1.0,1.0,1.0,,
mistral_7b,MUSE-Books,scratchpad,communication,drr_target,1,1.0,,,1.0,1.0,1.0,1.0,1.0,,
mistral_7b,MUSE-Books,scratchpad,communication,retention_target,1,0.0,,,0.0,0.0,0.0,0.0,0.0,,
mistral_7b,MUSE-Books,scratchpad,communication,drr_system,1,1.0,,,1.0,1.0,1.0,1.0,1.0,,
mistral_7b,MUSE-Books,scratchpad,communication,retention_system,1,0.0,,,0.0,0.0,0.0,0.0,0.0,,
mistral_7b,MUSE-Books,scratchpad,communication,n_scored_probes,1,10.0,,,10.0,10.0,10.0,10.0,10.0,,
mistral_7b,MUSE-Books,scratchpad,communication,chain_length,1,4.0,,,4.0,4.0,4.0,4.0,4.0,,
mistral_7b,MUSE-Books,scratchpad,communication,target_agent_position,1,2.0,,,2.0,2.0,2.0,2.0,2.0,,
mistral_7b,MUSE-Books,scratchpad,communication,peer_evidence,1,1.0,,,1.0,1.0,1.0,1.0,1.0,,
mistral_7b,MUSE-Books,scratchpad,communication,raw_complete,1,1.0,,,1.0,1.0,1.0,1.0,1.0,,
mistral_7b,MUSE-Books,scratchpad,full_inference,drr_target,1,0.0,,,0.0,0.0,0.0,0.0,0.0,,
mistral_7b,MUSE-Books,scratchpad,full_inference,retention_target,1,0.0,,,0.0,0.0,0.0,0.0,0.0,,
mistral_7b,MUSE-Books,scratchpad,full_inference,drr_system,1,1.0,,,1.0,1.0,1.0,1.0,1.0,,
mistral_7b,MUSE-Books,scratchpad,full_inference,retention_system,1,0.0,,,0.0,0.0,0.0,0.0,0.0,,
mistral_7b,MUSE-Books,scratchpad,full_inference,n_scored_probes,1,10.0,,,10.0,10.0,10.0,10.0,10.0,,
mistral_7b,MUSE-Books,scratchpad,full_inference,chain_length,1,4.0,,,4.0,4.0,4.0,4.0,4.0,,
mistral_7b,MUSE-Books,scratchpad,full_inference,target_agent_position,1,2.0,,,2.0,2.0,2.0,2.0,2.0,,
mistral_7b,MUSE-Books,scratchpad,full_inference,peer_evidence,1,1.0,,,1.0,1.0,1.0,1.0,1.0,,
mistral_7b,MUSE-Books,scratchpad,full_inference,raw_complete,1,1.0,,,1.0,1.0,1.0,1.0,1.0,,
mistral_7b,MUSE-Books,scratchpad,global_context,drr_target,1,0.0,,,0.0,0.0,0.0,0.0,0.0,,
mistral_7b,MUSE-Books,scratchpad,global_context,retention_target,1,0.0,,,0.0,0.0,0.0,0.0,0.0,,
mistral_7b,MUSE-Books,scratchpad,global_context,drr_system,1,0.0,,,0.0,0.0,0.0,0.0,0.0,,
mistral_7b,MUSE-Books,scratchpad,global_context,retention_system,1,0.0,,,0.0,0.0,0.0,0.0,0.0,,
mistral_7b,MUSE-Books,scratchpad,global_context,n_scored_probes,1,10.0,,,10.0,10.0,10.0,10.0,10.0,,
mistral_7b,MUSE-Books,scratchpad,global_context,chain_length,1,4.0,,,4.0,4.0,4.0,4.0,4.0,,
mistral_7b,MUSE-Books,scratchpad,global_context,target_agent_position,1,2.0,,,2.0,2.0,2.0,2.0,2.0,,
mistral_7b,MUSE-Books,scratchpad,global_context,peer_evidence,1,1.0,,,1.0,1.0,1.0,1.0,1.0,,
mistral_7b,MUSE-Books,scratchpad,global_context,raw_complete,1,1.0,,,1.0,1.0,1.0,1.0,1.0,,
mistral_7b,MUSE-Books,scratchpad,none,drr_target,1,1.0,,,1.0,1.0,1.0,1.0,1.0,,
mistral_7b,MUSE-Books,scratchpad,none,retention_target,1,0.0,,,0.0,0.0,0.0,0.0,0.0,,
mistral_7b,MUSE-Books,scratchpad,none,drr_system,1,1.0,,,1.0,1.0,1.0,1.0,1.0,,
mistral_7b,MUSE-Books,scratchpad,none,retention_system,1,0.0,,,0.0,0.0,0.0,0.0,0.0,,
mistral_7b,MUSE-Books,scratchpad,none,n_scored_probes,1,10.0,,,10.0,10.0,10.0,10.0,10.0,,
mistral_7b,MUSE-Books,scratchpad,none,chain_length,1,4.0,,,4.0,4.0,4.0,4.0,4.0,,
mistral_7b,MUSE-Books,scratchpad,none,target_agent_position,1,2.0,,,2.0,2.0,2.0,2.0,2.0,,
mistral_7b,MUSE-Books,scratchpad,none,peer_evidence,1,1.0,,,1.0,1.0,1.0,1.0,1.0,,
mistral_7b,MUSE-Books,scratchpad,none,raw_complete,1,1.0,,,1.0,1.0,1.0,1.0,1.0,,
mistral_7b,MUSE-Books,scratchpad,target_context,drr_target,1,1.0,,,1.0,1.0,1.0,1.0,1.0,,
mistral_7b,MUSE-Books,scratchpad,target_context,retention_target,1,0.0,,,0.0,0.0,0.0,0.0,0.0,,
mistral_7b,MUSE-Books,scratchpad,target_context,drr_system,1,1.0,,,1.0,1.0,1.0,1.0,1.0,,
mistral_7b,MUSE-Books,scratchpad,target_context,retention_system,1,0.0,,,0.0,0.0,0.0,0.0,0.0,,
mistral_7b,MUSE-Books,scratchpad,target_context,n_scored_probes,1,10.0,,,10.0,10.0,10.0,10.0,10.0,,
mistral_7b,MUSE-Books,scratchpad,target_context,chain_length,1,4.0,,,4.0,4.0,4.0,4.0,4.0,,
mistral_7b,MUSE-Books,scratchpad,target_context,target_agent_position,1,2.0,,,2.0,2.0,2.0,2.0,2.0,,
mistral_7b,MUSE-Books,scratchpad,target_context,peer_evidence,1,1.0,,,1.0,1.0,1.0,1.0,1.0,,
mistral_7b,MUSE-Books,scratchpad,target_context,raw_complete,1,1.0,,,1.0,1.0,1.0,1.0,1.0,,
mistral_7b,MUSE-Books,scratchpad,target_context_comm,drr_target,1,0.0,,,0.0,0.0,0.0,0.0,0.0,,
mistral_7b,MUSE-Books,scratchpad,target_context_comm,retention_target,1,0.0,,,0.0,0.0,0.0,0.0,0.0,,
mistral_7b,MUSE-Books,scratchpad,target_context_comm,drr_system,1,1.0,,,1.0,1.0,1.0,1.0,1.0,,
mistral_7b,MUSE-Books,scratchpad,target_context_comm,retention_system,1,0.0,,,0.0,0.0,0.0,0.0,0.0,,
mistral_7b,MUSE-Books,scratchpad,target_context_comm,n_scored_probes,1,10.0,,,10.0,10.0,10.0,10.0,10.0,,
mistral_7b,MUSE-Books,scratchpad,target_context_comm,chain_length,1,4.0,,,4.0,4.0,4.0,4.0,4.0,,
mistral_7b,MUSE-Books,scratchpad,target_context_comm,target_agent_position,1,2.0,,,2.0,2.0,2.0,2.0,2.0,,
mistral_7b,MUSE-Books,scratchpad,target_context_comm,peer_evidence,1,1.0,,,1.0,1.0,1.0,1.0,1.0,,
mistral_7b,MUSE-Books,scratchpad,target_context_comm,raw_complete,1,1.0,,,1.0,1.0,1.0,1.0,1.0,,
mistral_7b,MUSE-Books,scratchpad,target_context_memory,drr_target,1,1.0,,,1.0,1.0,1.0,1.0,1.0,,
mistral_7b,MUSE-Books,scratchpad,target_context_memory,retention_target,1,0.0,,,0.0,0.0,0.0,0.0,0.0,,
mistral_7b,MUSE-Books,scratchpad,target_context_memory,drr_system,1,1.0,,,1.0,1.0,1.0,1.0,1.0,,
mistral_7b,MUSE-Books,scratchpad,target_context_memory,retention_system,1,0.0,,,0.0,0.0,0.0,0.0,0.0,,
mistral_7b,MUSE-Books,scratchpad,target_context_memory,n_scored_probes,1,10.0,,,10.0,10.0,10.0,10.0,10.0,,
mistral_7b,MUSE-Books,scratchpad,target_context_memory,chain_length,1,4.0,,,4.0,4.0,4.0,4.0,4.0,,
mistral_7b,MUSE-Books,scratchpad,target_context_memory,target_agent_position,1,2.0,,,2.0,2.0,2.0,2.0,2.0,,
mistral_7b,MUSE-Books,scratchpad,target_context_memory,peer_evidence,1,1.0,,,1.0,1.0,1.0,1.0,1.0,,
mistral_7b,MUSE-Books,scratchpad,target_context_memory,raw_complete,1,1.0,,,1.0,1.0,1.0,1.0,1.0,,
mistral_7b,MUSE-Books,scratchpad,target_memory,drr_target,1,1.0,,,1.0,1.0,1.0,1.0,1.0,,
mistral_7b,MUSE-Books,scratchpad,target_memory,retention_target,1,0.0,,,0.0,0.0,0.0,0.0,0.0,,
mistral_7b,MUSE-Books,scratchpad,target_memory,drr_system,1,1.0,,,1.0,1.0,1.0,1.0,1.0,,
mistral_7b,MUSE-Books,scratchpad,target_memory,retention_system,1,0.0,,,0.0,0.0,0.0,0.0,0.0,,
mistral_7b,MUSE-Books,scratchpad,target_memory,n_scored_probes,1,10.0,,,10.0,10.0,10.0,10.0,10.0,,
mistral_7b,MUSE-Books,scratchpad,target_memory,chain_length,1,4.0,,,4.0,4.0,4.0,4.0,4.0,,
mistral_7b,MUSE-Books,scratchpad,target_memory,target_agent_position,1,2.0,,,2.0,2.0,2.0,2.0,2.0,,
mistral_7b,MUSE-Books,scratchpad,target_memory,peer_evidence,1,1.0,,,1.0,1.0,1.0,1.0,1.0,,
mistral_7b,MUSE-Books,scratchpad,target_memory,raw_complete,1,1.0,,,1.0,1.0,1.0,1.0,1.0,,
mistral_7b,MUSE-Books,scratchpad,target_memory_comm,drr_target,1,1.0,,,1.0,1.0,1.0,1.0,1.0,,
mistral_7b,MUSE-Books,scratchpad,target_memory_comm,retention_target,1,0.0,,,0.0,0.0,0.0,0.0,0.0,,
mistral_7b,MUSE-Books,scratchpad,target_memory_comm,drr_system,1,1.0,,,1.0,1.0,1.0,1.0,1.0,,
mistral_7b,MUSE-Books,scratchpad,target_memory_comm,retention_system,1,0.0,,,0.0,0.0,0.0,0.0,0.0,,
mistral_7b,MUSE-Books,scratchpad,target_memory_comm,n_scored_probes,1,10.0,,,10.0,10.0,10.0,10.0,10.0,,
mistral_7b,MUSE-Books,scratchpad,target_memory_comm,chain_length,1,4.0,,,4.0,4.0,4.0,4.0,4.0,,
mistral_7b,MUSE-Books,scratchpad,target_memory_comm,target_agent_position,1,2.0,,,2.0,2.0,2.0,2.0,2.0,,
mistral_7b,MUSE-Books,scratchpad,target_memory_comm,peer_evidence,1,1.0,,,1.0,1.0,1.0,1.0,1.0,,
mistral_7b,MUSE-Books,scratchpad,target_memory_comm,raw_complete,1,1.0,,,1.0,1.0,1.0,1.0,1.0,,
mistral_7b,MUSE-Books,sequential,communication,drr_target,1,1.0,,,1.0,1.0,1.0,1.0,1.0,,
mistral_7b,MUSE-Books,sequential,communication,retention_target,1,0.0,,,0.0,0.0,0.0,0.0,0.0,,
mistral_7b,MUSE-Books,sequential,communication,drr_system,1,1.0,,,1.0,1.0,1.0,1.0,1.0,,
mistral_7b,MUSE-Books,sequential,communication,retention_system,1,0.0,,,0.0,0.0,0.0,0.0,0.0,,
mistral_7b,MUSE-Books,sequential,communication,n_scored_probes,1,10.0,,,10.0,10.0,10.0,10.0,10.0,,
mistral_7b,MUSE-Books,sequential,communication,chain_length,1,4.0,,,4.0,4.0,4.0,4.0,4.0,,
mistral_7b,MUSE-Books,sequential,communication,target_agent_position,1,2.0,,,2.0,2.0,2.0,2.0,2.0,,
mistral_7b,MUSE-Books,sequential,communication,peer_evidence,1,1.0,,,1.0,1.0,1.0,1.0,1.0,,
mistral_7b,MUSE-Books,sequential,communication,raw_complete,1,1.0,,,1.0,1.0,1.0,1.0,1.0,,
mistral_7b,MUSE-Books,sequential,full_inference,drr_target,1,0.0,,,0.0,0.0,0.0,0.0,0.0,,
mistral_7b,MUSE-Books,sequential,full_inference,retention_target,1,0.0,,,0.0,0.0,0.0,0.0,0.0,,
mistral_7b,MUSE-Books,sequential,full_inference,drr_system,1,1.0,,,1.0,1.0,1.0,1.0,1.0,,
mistral_7b,MUSE-Books,sequential,full_inference,retention_system,1,0.0,,,0.0,0.0,0.0,0.0,0.0,,
mistral_7b,MUSE-Books,sequential,full_inference,n_scored_probes,1,10.0,,,10.0,10.0,10.0,10.0,10.0,,
mistral_7b,MUSE-Books,sequential,full_inference,chain_length,1,4.0,,,4.0,4.0,4.0,4.0,4.0,,
mistral_7b,MUSE-Books,sequential,full_inference,target_agent_position,1,2.0,,,2.0,2.0,2.0,2.0,2.0,,
mistral_7b,MUSE-Books,sequential,full_inference,peer_evidence,1,1.0,,,1.0,1.0,1.0,1.0,1.0,,
mistral_7b,MUSE-Books,sequential,full_inference,raw_complete,1,1.0,,,1.0,1.0,1.0,1.0,1.0,,
mistral_7b,MUSE-Books,sequential,global_context,drr_target,1,0.0,,,0.0,0.0,0.0,0.0,0.0,,
mistral_7b,MUSE-Books,sequential,global_context,retention_target,1,0.0,,,0.0,0.0,0.0,0.0,0.0,,
mistral_7b,MUSE-Books,sequential,global_context,drr_system,1,0.0,,,0.0,0.0,0.0,0.0,0.0,,
mistral_7b,MUSE-Books,sequential,global_context,retention_system,1,0.0,,,0.0,0.0,0.0,0.0,0.0,,
mistral_7b,MUSE-Books,sequential,global_context,n_scored_probes,1,10.0,,,10.0,10.0,10.0,10.0,10.0,,
mistral_7b,MUSE-Books,sequential,global_context,chain_length,1,4.0,,,4.0,4.0,4.0,4.0,4.0,,
mistral_7b,MUSE-Books,sequential,global_context,target_agent_position,1,2.0,,,2.0,2.0,2.0,2.0,2.0,,
mistral_7b,MUSE-Books,sequential,global_context,peer_evidence,1,1.0,,,1.0,1.0,1.0,1.0,1.0,,
mistral_7b,MUSE-Books,sequential,global_context,raw_complete,1,1.0,,,1.0,1.0,1.0,1.0,1.0,,
mistral_7b,MUSE-Books,sequential,none,drr_target,1,1.0,,,1.0,1.0,1.0,1.0,1.0,,
mistral_7b,MUSE-Books,sequential,none,retention_target,1,0.0,,,0.0,0.0,0.0,0.0,0.0,,
mistral_7b,MUSE-Books,sequential,none,drr_system,1,1.0,,,1.0,1.0,1.0,1.0,1.0,,
mistral_7b,MUSE-Books,sequential,none,retention_system,1,0.0,,,0.0,0.0,0.0,0.0,0.0,,
mistral_7b,MUSE-Books,sequential,none,n_scored_probes,1,10.0,,,10.0,10.0,10.0,10.0,10.0,,
mistral_7b,MUSE-Books,sequential,none,chain_length,1,4.0,,,4.0,4.0,4.0,4.0,4.0,,
mistral_7b,MUSE-Books,sequential,none,target_agent_position,1,2.0,,,2.0,2.0,2.0,2.0,2.0,,
mistral_7b,MUSE-Books,sequential,none,peer_evidence,1,1.0,,,1.0,1.0,1.0,1.0,1.0,,
mistral_7b,MUSE-Books,sequential,none,raw_complete,1,1.0,,,1.0,1.0,1.0,1.0,1.0,,
mistral_7b,MUSE-Books,sequential,target_context,drr_target,1,1.0,,,1.0,1.0,1.0,1.0,1.0,,
mistral_7b,MUSE-Books,sequential,target_context,retention_target,1,0.0,,,0.0,0.0,0.0,0.0,0.0,,
mistral_7b,MUSE-Books,sequential,target_context,drr_system,1,1.0,,,1.0,1.0,1.0,1.0,1.0,,
mistral_7b,MUSE-Books,sequential,target_context,retention_system,1,0.0,,,0.0,0.0,0.0,0.0,0.0,,
mistral_7b,MUSE-Books,sequential,target_context,n_scored_probes,1,10.0,,,10.0,10.0,10.0,10.0,10.0,,
mistral_7b,MUSE-Books,sequential,target_context,chain_length,1,4.0,,,4.0,4.0,4.0,4.0,4.0,,
mistral_7b,MUSE-Books,sequential,target_context,target_agent_position,1,2.0,,,2.0,2.0,2.0,2.0,2.0,,
mistral_7b,MUSE-Books,sequential,target_context,peer_evidence,1,1.0,,,1.0,1.0,1.0,1.0,1.0,,
mistral_7b,MUSE-Books,sequential,target_context,raw_complete,1,1.0,,,1.0,1.0,1.0,1.0,1.0,,
mistral_7b,MUSE-Books,sequential,target_context_comm,drr_target,1,0.0,,,0.0,0.0,0.0,0.0,0.0,,
mistral_7b,MUSE-Books,sequential,target_context_comm,retention_target,1,0.0,,,0.0,0.0,0.0,0.0,0.0,,
mistral_7b,MUSE-Books,sequential,target_context_comm,drr_system,1,1.0,,,1.0,1.0,1.0,1.0,1.0,,
mistral_7b,MUSE-Books,sequential,target_context_comm,retention_system,1,0.0,,,0.0,0.0,0.0,0.0,0.0,,
mistral_7b,MUSE-Books,sequential,target_context_comm,n_scored_probes,1,10.0,,,10.0,10.0,10.0,10.0,10.0,,
mistral_7b,MUSE-Books,sequential,target_context_comm,chain_length,1,4.0,,,4.0,4.0,4.0,4.0,4.0,,
mistral_7b,MUSE-Books,sequential,target_context_comm,target_agent_position,1,2.0,,,2.0,2.0,2.0,2.0,2.0,,
mistral_7b,MUSE-Books,sequential,target_context_comm,peer_evidence,1,1.0,,,1.0,1.0,1.0,1.0,1.0,,
mistral_7b,MUSE-Books,sequential,target_context_comm,raw_complete,1,1.0,,,1.0,1.0,1.0,1.0,1.0,,
mistral_7b,MUSE-Books,sequential,target_context_memory,drr_target,1,1.0,,,1.0,1.0,1.0,1.0,1.0,,
mistral_7b,MUSE-Books,sequential,target_context_memory,retention_target,1,0.0,,,0.0,0.0,0.0,0.0,0.0,,
mistral_7b,MUSE-Books,sequential,target_context_memory,drr_system,1,1.0,,,1.0,1.0,1.0,1.0,1.0,,
mistral_7b,MUSE-Books,sequential,target_context_memory,retention_system,1,0.0,,,0.0,0.0,0.0,0.0,0.0,,
mistral_7b,MUSE-Books,sequential,target_context_memory,n_scored_probes,1,10.0,,,10.0,10.0,10.0,10.0,10.0,,
mistral_7b,MUSE-Books,sequential,target_context_memory,chain_length,1,4.0,,,4.0,4.0,4.0,4.0,4.0,,
mistral_7b,MUSE-Books,sequential,target_context_memory,target_agent_position,1,2.0,,,2.0,2.0,2.0,2.0,2.0,,
mistral_7b,MUSE-Books,sequential,target_context_memory,peer_evidence,1,1.0,,,1.0,1.0,1.0,1.0,1.0,,
mistral_7b,MUSE-Books,sequential,target_context_memory,raw_complete,1,1.0,,,1.0,1.0,1.0,1.0,1.0,,
mistral_7b,MUSE-Books,sequential,target_memory,drr_target,1,1.0,,,1.0,1.0,1.0,1.0,1.0,,
mistral_7b,MUSE-Books,sequential,target_memory,retention_target,1,0.0,,,0.0,0.0,0.0,0.0,0.0,,
mistral_7b,MUSE-Books,sequential,target_memory,drr_system,1,1.0,,,1.0,1.0,1.0,1.0,1.0,,
mistral_7b,MUSE-Books,sequential,target_memory,retention_system,1,0.0,,,0.0,0.0,0.0,0.0,0.0,,
mistral_7b,MUSE-Books,sequential,target_memory,n_scored_probes,1,10.0,,,10.0,10.0,10.0,10.0,10.0,,
mistral_7b,MUSE-Books,sequential,target_memory,chain_length,1,4.0,,,4.0,4.0,4.0,4.0,4.0,,
mistral_7b,MUSE-Books,sequential,target_memory,target_agent_position,1,2.0,,,2.0,2.0,2.0,2.0,2.0,,
mistral_7b,MUSE-Books,sequential,target_memory,peer_evidence,1,1.0,,,1.0,1.0,1.0,1.0,1.0,,
mistral_7b,MUSE-Books,sequential,target_memory,raw_complete,1,1.0,,,1.0,1.0,1.0,1.0,1.0,,
mistral_7b,MUSE-Books,sequential,target_memory_comm,drr_target,1,1.0,,,1.0,1.0,1.0,1.0,1.0,,
mistral_7b,MUSE-Books,sequential,target_memory_comm,retention_target,1,0.0,,,0.0,0.0,0.0,0.0,0.0,,
mistral_7b,MUSE-Books,sequential,target_memory_comm,drr_system,1,1.0,,,1.0,1.0,1.0,1.0,1.0,,
mistral_7b,MUSE-Books,sequential,target_memory_comm,retention_system,1,0.0,,,0.0,0.0,0.0,0.0,0.0,,
mistral_7b,MUSE-Books,sequential,target_memory_comm,n_scored_probes,1,10.0,,,10.0,10.0,10.0,10.0,10.0,,
mistral_7b,MUSE-Books,sequential,target_memory_comm,chain_length,1,4.0,,,4.0,4.0,4.0,4.0,4.0,,
mistral_7b,MUSE-Books,sequential,target_memory_comm,target_agent_position,1,2.0,,,2.0,2.0,2.0,2.0,2.0,,
mistral_7b,MUSE-Books,sequential,target_memory_comm,peer_evidence,1,1.0,,,1.0,1.0,1.0,1.0,1.0,,
mistral_7b,MUSE-Books,sequential,target_memory_comm,raw_complete,1,1.0,,,1.0,1.0,1.0,1.0,1.0,,
mistral_7b,MUSE-News,debate,communication,drr_target,1,0.0,,,0.0,0.0,0.0,0.0,0.0,,
mistral_7b,MUSE-News,debate,communication,retention_target,1,0.0,,,0.0,0.0,0.0,0.0,0.0,,
mistral_7b,MUSE-News,debate,communication,drr_system,1,0.0,,,0.0,0.0,0.0,0.0,0.0,,
mistral_7b,MUSE-News,debate,communication,retention_system,1,0.0,,,0.0,0.0,0.0,0.0,0.0,,
mistral_7b,MUSE-News,debate,communication,n_scored_probes,1,10.0,,,10.0,10.0,10.0,10.0,10.0,,
mistral_7b,MUSE-News,debate,communication,chain_length,1,4.0,,,4.0,4.0,4.0,4.0,4.0,,
mistral_7b,MUSE-News,debate,communication,target_agent_position,1,2.0,,,2.0,2.0,2.0,2.0,2.0,,
mistral_7b,MUSE-News,debate,communication,peer_evidence,1,1.0,,,1.0,1.0,1.0,1.0,1.0,,
mistral_7b,MUSE-News,debate,communication,raw_complete,1,1.0,,,1.0,1.0,1.0,1.0,1.0,,
mistral_7b,MUSE-News,debate,full_inference,drr_target,1,0.0,,,0.0,0.0,0.0,0.0,0.0,,
mistral_7b,MUSE-News,debate,full_inference,retention_target,1,0.0,,,0.0,0.0,0.0,0.0,0.0,,
mistral_7b,MUSE-News,debate,full_inference,drr_system,1,0.0,,,0.0,0.0,0.0,0.0,0.0,,
mistral_7b,MUSE-News,debate,full_inference,retention_system,1,0.0,,,0.0,0.0,0.0,0.0,0.0,,
mistral_7b,MUSE-News,debate,full_inference,n_scored_probes,1,10.0,,,10.0,10.0,10.0,10.0,10.0,,
mistral_7b,MUSE-News,debate,full_inference,chain_length,1,4.0,,,4.0,4.0,4.0,4.0,4.0,,
mistral_7b,MUSE-News,debate,full_inference,target_agent_position,1,2.0,,,2.0,2.0,2.0,2.0,2.0,,
mistral_7b,MUSE-News,debate,full_inference,peer_evidence,1,1.0,,,1.0,1.0,1.0,1.0,1.0,,
mistral_7b,MUSE-News,debate,full_inference,raw_complete,1,1.0,,,1.0,1.0,1.0,1.0,1.0,,
mistral_7b,MUSE-News,debate,global_context,drr_target,1,0.0,,,0.0,0.0,0.0,0.0,0.0,,
mistral_7b,MUSE-News,debate,global_context,retention_target,1,0.0,,,0.0,0.0,0.0,0.0,0.0,,
mistral_7b,MUSE-News,debate,global_context,drr_system,1,0.0,,,0.0,0.0,0.0,0.0,0.0,,
mistral_7b,MUSE-News,debate,global_context,retention_system,1,0.0,,,0.0,0.0,0.0,0.0,0.0,,
mistral_7b,MUSE-News,debate,global_context,n_scored_probes,1,10.0,,,10.0,10.0,10.0,10.0,10.0,,
mistral_7b,MUSE-News,debate,global_context,chain_length,1,4.0,,,4.0,4.0,4.0,4.0,4.0,,
mistral_7b,MUSE-News,debate,global_context,target_agent_position,1,2.0,,,2.0,2.0,2.0,2.0,2.0,,
mistral_7b,MUSE-News,debate,global_context,peer_evidence,1,1.0,,,1.0,1.0,1.0,1.0,1.0,,
mistral_7b,MUSE-News,debate,global_context,raw_complete,1,1.0,,,1.0,1.0,1.0,1.0,1.0,,
mistral_7b,MUSE-News,debate,none,drr_target,1,0.0,,,0.0,0.0,0.0,0.0,0.0,,
mistral_7b,MUSE-News,debate,none,retention_target,1,0.0,,,0.0,0.0,0.0,0.0,0.0,,
mistral_7b,MUSE-News,debate,none,drr_system,1,0.0,,,0.0,0.0,0.0,0.0,0.0,,
mistral_7b,MUSE-News,debate,none,retention_system,1,0.0,,,0.0,0.0,0.0,0.0,0.0,,
mistral_7b,MUSE-News,debate,none,n_scored_probes,1,10.0,,,10.0,10.0,10.0,10.0,10.0,,
mistral_7b,MUSE-News,debate,none,chain_length,1,4.0,,,4.0,4.0,4.0,4.0,4.0,,
mistral_7b,MUSE-News,debate,none,target_agent_position,1,2.0,,,2.0,2.0,2.0,2.0,2.0,,
mistral_7b,MUSE-News,debate,none,peer_evidence,1,1.0,,,1.0,1.0,1.0,1.0,1.0,,
mistral_7b,MUSE-News,debate,none,raw_complete,1,1.0,,,1.0,1.0,1.0,1.0,1.0,,
mistral_7b,MUSE-News,debate,target_context,drr_target,1,0.0,,,0.0,0.0,0.0,0.0,0.0,,
mistral_7b,MUSE-News,debate,target_context,retention_target,1,0.0,,,0.0,0.0,0.0,0.0,0.0,,
mistral_7b,MUSE-News,debate,target_context,drr_system,1,0.0,,,0.0,0.0,0.0,0.0,0.0,,
mistral_7b,MUSE-News,debate,target_context,retention_system,1,0.0,,,0.0,0.0,0.0,0.0,0.0,,
mistral_7b,MUSE-News,debate,target_context,n_scored_probes,1,10.0,,,10.0,10.0,10.0,10.0,10.0,,
mistral_7b,MUSE-News,debate,target_context,chain_length,1,4.0,,,4.0,4.0,4.0,4.0,4.0,,
mistral_7b,MUSE-News,debate,target_context,target_agent_position,1,2.0,,,2.0,2.0,2.0,2.0,2.0,,
mistral_7b,MUSE-News,debate,target_context,peer_evidence,1,1.0,,,1.0,1.0,1.0,1.0,1.0,,
mistral_7b,MUSE-News,debate,target_context,raw_complete,1,1.0,,,1.0,1.0,1.0,1.0,1.0,,
mistral_7b,MUSE-News,debate,target_context_comm,drr_target,1,0.0,,,0.0,0.0,0.0,0.0,0.0,,
mistral_7b,MUSE-News,debate,target_context_comm,retention_target,1,0.0,,,0.0,0.0,0.0,0.0,0.0,,
mistral_7b,MUSE-News,debate,target_context_comm,drr_system,1,0.0,,,0.0,0.0,0.0,0.0,0.0,,
mistral_7b,MUSE-News,debate,target_context_comm,retention_system,1,0.0,,,0.0,0.0,0.0,0.0,0.0,,
mistral_7b,MUSE-News,debate,target_context_comm,n_scored_probes,1,10.0,,,10.0,10.0,10.0,10.0,10.0,,
mistral_7b,MUSE-News,debate,target_context_comm,chain_length,1,4.0,,,4.0,4.0,4.0,4.0,4.0,,
mistral_7b,MUSE-News,debate,target_context_comm,target_agent_position,1,2.0,,,2.0,2.0,2.0,2.0,2.0,,
mistral_7b,MUSE-News,debate,target_context_comm,peer_evidence,1,1.0,,,1.0,1.0,1.0,1.0,1.0,,
mistral_7b,MUSE-News,debate,target_context_comm,raw_complete,1,1.0,,,1.0,1.0,1.0,1.0,1.0,,
mistral_7b,MUSE-News,debate,target_context_memory,drr_target,1,0.0,,,0.0,0.0,0.0,0.0,0.0,,
mistral_7b,MUSE-News,debate,target_context_memory,retention_target,1,0.0,,,0.0,0.0,0.0,0.0,0.0,,
mistral_7b,MUSE-News,debate,target_context_memory,drr_system,1,0.0,,,0.0,0.0,0.0,0.0,0.0,,
