training_id,step,forget_loss,retain_loss,objective
TR0013,1,3.954883098602295,,-3.954883098602295
TR0013,2,4.534585952758789,,-4.534585952758789
TR0013,3,4.380799770355225,,-4.380799770355225
TR0013,4,4.113656997680664,,-4.113656997680664
TR0013,5,4.227880954742432,,-4.227880954742432
TR0013,6,3.0076849460601807,,-3.0076849460601807
TR0013,7,3.5210964679718018,,-3.5210964679718018
TR0013,8,2.882586717605591,,-2.882586717605591
TR0013,9,5.6579108238220215,,-5.6579108238220215
TR0013,10,3.5389249324798584,,-3.5389249324798584
TR0013,11,2.9210760593414307,,-2.9210760593414307
TR0013,12,3.6626508235931396,,-3.6626508235931396
TR0013,13,6.520124912261963,,-6.520124912261963
TR0013,14,2.9901678562164307,,-2.9901678562164307
TR0013,15,4.213155746459961,,-4.213155746459961
TR0013,16,4.332139015197754,,-4.332139015197754
TR0013,17,4.1948041915893555,,-4.1948041915893555
TR0013,18,2.259408473968506,,-2.259408473968506
TR0013,19,5.0192155838012695,,-5.0192155838012695
TR0013,20,6.554416656494141,,-6.554416656494141
TR0013,21,3.368286609649658,,-3.368286609649658
TR0013,22,3.92289400100708,,-3.92289400100708
TR0013,23,3.4009227752685547,,-3.4009227752685547
TR0013,24,6.498638153076172,,-6.498638153076172
TR0013,25,4.734611988067627,,-4.734611988067627
TR0013,26,4.801523208618164,,-4.801523208618164
TR0013,27,3.186363697052002,,-3.186363697052002
TR0013,28,2.952406644821167,,-2.952406644821167
TR0013,29,3.839470148086548,,-3.839470148086548
TR0013,30,4.451558589935303,,-4.451558589935303
TR0013,31,4.213797092437744,,-4.213797092437744
TR0013,32,4.5049638748168945,,-4.5049638748168945
TR0013,33,3.96415376663208,,-3.96415376663208
TR0013,34,4.529212474822998,,-4.529212474822998
TR0013,35,4.377098083496094,,-4.377098083496094
TR0013,36,4.121778964996338,,-4.121778964996338
TR0013,37,4.220917701721191,,-4.220917701721191
TR0013,38,3.015843391418457,,-3.015843391418457
TR0013,39,3.535250425338745,,-3.535250425338745
TR0013,40,2.8935062885284424,,-2.8935062885284424
TR0013,41,5.6690239906311035,,-5.6690239906311035
TR0013,42,3.5436973571777344,,-3.5436973571777344
TR0013,43,2.92702579498291,,-2.92702579498291
TR0013,44,3.6609389781951904,,-3.6609389781951904
TR0013,45,6.508209705352783,,-6.508209705352783
TR0013,46,2.9812278747558594,,-2.9812278747558594
TR0013,47,4.211824893951416,,-4.211824893951416
TR0013,48,4.334575653076172,,-4.334575653076172
TR0013,49,4.203579425811768,,-4.203579425811768
TR0013,50,2.2407424449920654,,-2.2407424449920654
TR0013,51,5.010406494140625,,-5.010406494140625
TR0013,52,6.548287868499756,,-6.548287868499756
TR0013,53,3.3730289936065674,,-3.3730289936065674
TR0013,54,3.9168779850006104,,-3.9168779850006104
TR0013,55,3.3962466716766357,,-3.3962466716766357
TR0013,56,6.49580192565918,,-6.49580192565918
TR0013,57,4.7323760986328125,,-4.7323760986328125
TR0013,58,4.7995381355285645,,-4.7995381355285645
TR0013,59,3.1821417808532715,,-3.1821417808532715
TR0013,60,2.9529123306274414,,-2.9529123306274414
TR0013,61,3.8400745391845703,,-3.8400745391845703
TR0013,62,4.477177619934082,,-4.477177619934082
TR0013,63,4.213074684143066,,-4.213074684143066
TR0013,64,4.498264789581299,,-4.498264789581299
TR0013,65,3.970032215118408,,-3.970032215118408
TR0013,66,4.522981643676758,,-4.522981643676758
TR0013,67,4.378280162811279,,-4.378280162811279
TR0013,68,4.112851142883301,,-4.112851142883301
TR0013,69,4.21297550201416,,-4.21297550201416
TR0013,70,3.0139667987823486,,-3.0139667987823486
TR0013,71,3.527036190032959,,-3.527036190032959
TR0013,72,2.878979206085205,,-2.878979206085205
TR0013,73,5.65726375579834,,-5.65726375579834
TR0013,74,3.551241874694824,,-3.551241874694824
TR0013,75,2.9231910705566406,,-2.9231910705566406
TR0013,76,3.6610400676727295,,-3.6610400676727295
TR0013,77,6.513482570648193,,-6.513482570648193
TR0013,78,2.984375,,-2.984375
TR0013,79,4.213082313537598,,-4.213082313537598
TR0014,0,4.501246929168701,2.965757369995117,-1.535489559173584
TR0014,1,3.9931375980377197,4.296724796295166,0.3035871982574463
TR0014,2,4.549063205718994,4.78522253036499,0.2361593246459961
TR0014,3,4.571372032165527,4.271007061004639,-0.30036497116088867
TR0014,4,4.085628032684326,3.5434937477111816,-0.5421342849731445
TR0014,5,4.352858066558838,3.888868808746338,-0.4639892578125
TR0014,6,3.170413017272949,4.535025119781494,1.364612102508545
TR0014,7,3.7351391315460205,3.037111520767212,-0.6980276107788086
TR0014,8,3.2242355346679688,4.193763732910156,0.9695281982421875
TR0014,9,5.719261169433594,3.296386957168579,-2.4228742122650146
TR0014,10,3.821202039718628,2.7625203132629395,-1.0586817264556885
TR0014,11,2.9147369861602783,5.449019908905029,2.534282922744751
TR0014,12,4.018322467803955,3.8288865089416504,-0.1894359588623047
TR0014,13,6.682146072387695,4.455585956573486,-2.226560115814209
TR0014,14,3.35172176361084,5.30671501159668,1.9549932479858398
TR0014,15,4.3753485679626465,4.654305458068848,0.27895689010620117
TR0014,16,4.339897155761719,5.347512245178223,1.007615089416504
TR0014,17,4.44258451461792,2.9933578968048096,-1.4492266178131104
TR0014,18,2.24759578704834,3.8852059841156006,1.6376101970672607
TR0014,19,5.110188007354736,5.526317119598389,0.41612911224365234
TR0014,20,7.058256149291992,6.304710388183594,-0.7535457611083984
TR0014,21,3.598280668258667,3.7800986766815186,0.18181800842285156
TR0014,22,4.175617218017578,5.169465065002441,0.9938478469848633
TR0014,23,3.92181396484375,3.802051305770874,-0.11976265907287598
TR0014,24,6.883646011352539,4.957899570465088,-1.9257464408874512
TR0014,25,5.172455310821533,5.226353645324707,0.05389833450317383
TR0014,26,5.540538311004639,4.024479389190674,-1.5160589218139648
TR0014,27,3.331758737564087,4.797924518585205,1.4661657810211182
TR0014,28,3.3178679943084717,4.909012794494629,1.5911448001861572
TR0014,29,4.063631534576416,4.507864952087402,0.44423341751098633
TR0014,30,5.204167366027832,3.920804500579834,-1.283362865447998
TR0014,31,4.894553184509277,6.434611797332764,1.5400586128234863
TR0014,32,4.799619674682617,2.4973373413085938,-2.3022823333740234
TR0014,33,4.4699883460998535,5.0720038414001465,0.602015495300293
TR0014,34,5.022756099700928,4.642037391662598,-0.3807187080383301
TR0014,35,5.505856037139893,4.5109357833862305,-0.9949202537536621
TR0014,36,3.9532322883605957,2.974454879760742,-0.9787774085998535
TR0014,37,4.649236679077148,3.5034677982330322,-1.1457688808441162
TR0014,38,3.6282458305358887,4.5375142097473145,0.9092683792114258
TR0014,39,3.8362913131713867,2.3706796169281006,-1.4656116962432861
TR0014,40,3.409569501876831,3.521681547164917,0.11211204528808594
TR0014,41,5.565552234649658,3.342832565307617,-2.222719669342041
TR0014,42,3.785054922103882,1.7788419723510742,-2.0062129497528076
TR0014,43,2.4137585163116455,3.9067201614379883,1.4929616451263428
TR0014,44,4.012613773345947,3.002925157546997,-1.0096886157989502
TR0014,45,6.4883832931518555,4.504278182983398,-1.984105110168457
TR0014,46,3.4481747150421143,4.637003421783447,1.188828706741333
TR0014,47,3.8016085624694824,3.7498254776000977,-0.051783084869384766
TR0014,48,3.2360639572143555,3.321009635925293,0.0849456787109375
TR0014,49,3.065984010696411,2.1383020877838135,-0.9276819229125977
TR0014,50,1.7519540786743164,3.1415016651153564,1.38954758644104
TR0014,51,4.851391792297363,4.528180122375488,-0.323211669921875
TR0014,52,6.900247573852539,4.039426326751709,-2.86082124710083
TR0014,53,3.5175421237945557,3.0153772830963135,-0.5021648406982422
TR0014,54,4.264212131500244,4.907944202423096,0.6437320709228516
TR0014,55,4.004415988922119,3.657557964324951,-0.34685802459716797
TR0014,56,6.794642925262451,3.9644429683685303,-2.830199956893921
TR0014,57,5.285836219787598,5.577763080596924,0.29192686080932617
TR0014,58,5.98323917388916,3.308532953262329,-2.674706220626831
TR0014,59,3.2246382236480713,4.804666996002197,1.580028772354126
TR0014,60,3.3456270694732666,4.528084754943848,1.182457685470581
TR0014,61,3.971825361251831,4.045094966888428,0.07326960563659668
TR0014,62,5.43851900100708,2.442875385284424,-2.9956436157226562
TR0014,63,5.381820201873779,4.916027545928955,-0.4657926559448242
TR0014,64,5.079970836639404,1.4007132053375244,-3.67925763130188
TR0014,65,5.106109619140625,4.325033664703369,-0.7810759544372559
TR0014,66,6.396985054016113,3.873440980911255,-2.5235440731048584
TR0014,67,6.680233001708984,3.89306378364563,-2.7871692180633545
TR0014,68,3.1930432319641113,2.1057050228118896,-1.0873382091522217
TR0014,69,5.374217510223389,2.288957118988037,-3.0852603912353516
TR0014,70,4.078512191772461,4.640640735626221,0.5621285438537598
TR0014,71,4.820731163024902,1.7322587966918945,-3.088472366333008
TR0014,72,3.8557345867156982,2.7422196865081787,-1.1135149002075195
TR0014,73,5.981309413909912,3.6156017780303955,-2.3657076358795166
TR0014,74,4.4592366218566895,1.1760181188583374,-3.2832183837890625
TR0014,75,2.7707061767578125,2.218661308288574,-0.5520448684692383
TR0014,76,5.745743751525879,3.3050098419189453,-2.4407339096069336
TR0014,77,7.824649333953857,5.235905170440674,-2.5887441635131836
TR0014,78,4.441866397857666,4.40651273727417,-0.035353660583496094
TR0014,79,5.336202621459961,3.1921536922454834,-2.1440489292144775
TR0015,0,4.54163122177124,,-4.54163122177124
TR0015,1,3.957423686981201,,-3.957423686981201
TR0015,2,3.2690563201904297,,-3.2690563201904297
TR0015,3,4.510900974273682,,-4.510900974273682
TR0015,4,4.473095417022705,,-4.473095417022705
TR0015,5,3.160841703414917,,-3.160841703414917
TR0015,6,2.4578399658203125,,-2.4578399658203125
TR0015,7,4.226931095123291,,-4.226931095123291
TR0015,8,4.245623588562012,,-4.245623588562012
TR0015,9,3.165558338165283,,-3.165558338165283
TR0015,10,4.254878044128418,,-4.254878044128418
TR0015,11,4.334723472595215,,-4.334723472595215
TR0015,12,4.326694965362549,,-4.326694965362549
TR0015,13,4.8048319816589355,,-4.8048319816589355
TR0015,14,5.710714340209961,,-5.710714340209961
TR0015,15,5.413168907165527,,-5.413168907165527
TR0015,16,4.943375587463379,,-4.943375587463379
TR0015,17,3.9380075931549072,,-3.9380075931549072
TR0015,18,4.118046760559082,,-4.118046760559082
TR0015,19,3.4254298210144043,,-3.4254298210144043
TR0015,20,3.772932291030884,,-3.772932291030884
TR0015,21,4.150909423828125,,-4.150909423828125
TR0015,22,4.136160850524902,,-4.136160850524902
TR0015,23,2.013671636581421,,-2.013671636581421
TR0015,24,3.3460404872894287,,-3.3460404872894287
TR0015,25,2.97806453704834,,-2.97806453704834
TR0015,26,3.8925628662109375,,-3.8925628662109375
TR0015,27,3.918766498565674,,-3.918766498565674
TR0015,28,3.8426618576049805,,-3.8426618576049805
TR0015,29,3.9095451831817627,,-3.9095451831817627
TR0015,30,4.996817588806152,,-4.996817588806152
TR0015,31,4.650910377502441,,-4.650910377502441
TR0015,32,4.541661262512207,,-4.541661262512207
TR0015,33,3.9239537715911865,,-3.9239537715911865
TR0015,34,3.27058744430542,,-3.27058744430542
TR0015,35,4.513233184814453,,-4.513233184814453
TR0015,36,4.460171222686768,,-4.460171222686768
TR0015,37,3.1638736724853516,,-3.1638736724853516
TR0015,38,2.4540462493896484,,-2.4540462493896484
TR0015,39,4.229866981506348,,-4.229866981506348
TR0015,40,4.256162166595459,,-4.256162166595459
TR0015,41,3.159327745437622,,-3.159327745437622
TR0015,42,4.2597808837890625,,-4.2597808837890625
TR0015,43,4.331265926361084,,-4.331265926361084
TR0015,44,4.334010124206543,,-4.334010124206543
TR0015,45,4.816384315490723,,-4.816384315490723
TR0015,46,5.715326309204102,,-5.715326309204102
TR0015,47,5.4087629318237305,,-5.4087629318237305
TR0015,48,4.9528279304504395,,-4.9528279304504395
TR0015,49,3.939021348953247,,-3.939021348953247
TR0015,50,4.110896110534668,,-4.110896110534668
TR0015,51,3.421198606491089,,-3.421198606491089
TR0015,52,3.772632598876953,,-3.772632598876953
TR0015,53,4.155390739440918,,-4.155390739440918
TR0015,54,4.126916408538818,,-4.126916408538818
TR0015,55,2.014075517654419,,-2.014075517654419
TR0015,56,3.34370493888855,,-3.34370493888855
TR0015,57,2.9840610027313232,,-2.9840610027313232
TR0015,58,3.877500057220459,,-3.877500057220459
TR0015,59,3.9221978187561035,,-3.9221978187561035
TR0015,60,3.8445188999176025,,-3.8445188999176025
TR0015,61,3.904435396194458,,-3.904435396194458
TR0015,62,5.009119033813477,,-5.009119033813477
TR0015,63,4.656105041503906,,-4.656105041503906
TR0015,64,4.547970294952393,,-4.547970294952393
TR0015,65,3.940028667449951,,-3.940028667449951
TR0015,66,3.2606029510498047,,-3.2606029510498047
TR0015,67,4.5126447677612305,,-4.5126447677612305
TR0015,68,4.4707512855529785,,-4.4707512855529785
TR0015,69,3.1621510982513428,,-3.1621510982513428
TR0015,70,2.4571025371551514,,-2.4571025371551514
TR0015,71,4.231350421905518,,-4.231350421905518
TR0015,72,4.257370948791504,,-4.257370948791504
TR0015,73,3.157130718231201,,-3.157130718231201
TR0015,74,4.260368347167969,,-4.260368347167969
TR0015,75,4.333187580108643,,-4.333187580108643
TR0015,76,4.323891639709473,,-4.323891639709473
TR0015,77,4.800633907318115,,-4.800633907318115
TR0015,78,5.696625709533691,,-5.696625709533691
TR0015,79,5.415088653564453,,-5.415088653564453
TR0016,0,4.54163122177124,2.5777037143707275,-1.9639275074005127
TR0016,1,3.9596147537231445,4.812239170074463,0.8526244163513184
TR0016,2,3.2867648601531982,2.177156686782837,-1.1096081733703613
TR0016,3,4.548211097717285,3.3774495124816895,-1.1707615852355957
TR0016,4,4.608367443084717,3.74171781539917,-0.8666496276855469
TR0016,5,3.1770901679992676,2.33489990234375,-0.8421902656555176
TR0016,6,2.689318895339966,4.346384525299072,1.6570656299591064
TR0016,7,4.394391059875488,5.0717573165893555,0.6773662567138672
TR0016,8,4.8274664878845215,4.638645172119141,-0.18882131576538086
TR0016,9,3.3573553562164307,5.976810932159424,2.619455575942993
TR0016,10,4.740967750549316,4.047998905181885,-0.6929688453674316
TR0016,11,4.572739601135254,4.765652179718018,0.19291257858276367
TR0016,12,4.812329292297363,3.7180016040802,-1.094327688217163
TR0016,13,5.83457612991333,4.731259346008301,-1.1033167839050293
TR0016,14,6.196259021759033,2.8717141151428223,-3.324544906616211
TR0016,15,6.557158470153809,3.213451862335205,-3.3437066078186035
TR0016,16,5.924794673919678,5.389831066131592,-0.5349636077880859
TR0016,17,4.1897406578063965,4.171289443969727,-0.018451213836669922
TR0016,18,5.159276008605957,6.750831604003906,1.5915555953979492
TR0016,19,3.6459765434265137,2.058368682861328,-1.5876078605651855
TR0016,20,3.8469390869140625,3.2339069843292236,-0.6130321025848389
TR0016,21,5.238731861114502,3.249875783920288,-1.9888560771942139
TR0016,22,5.134507179260254,2.818629026412964,-2.31587815284729
TR0016,23,1.8703025579452515,5.712054252624512,3.8417515754699707
TR0016,24,4.365879058837891,5.152456283569336,0.7865772247314453
TR0016,25,2.9801228046417236,3.857841968536377,0.8777191638946533
TR0016,26,4.492953300476074,3.0341506004333496,-1.4588027000427246
TR0016,27,4.801101207733154,5.990380764007568,1.189279556274414
TR0016,28,3.877495765686035,4.595613479614258,0.7181177139282227
TR0016,29,4.548728942871094,3.614686965942383,-0.9340419769287109
TR0016,30,5.247677326202393,4.84522008895874,-0.40245723724365234
TR0016,31,4.570105075836182,4.519137859344482,-0.05096721649169922
TR0016,32,4.81935977935791,2.278113603591919,-2.541246175765991
TR0016,33,4.593571662902832,5.4948835372924805,0.9013118743896484
TR0016,34,3.1726696491241455,1.9940811395645142,-1.1785885095596313
TR0016,35,5.36419677734375,3.8734073638916016,-1.4907894134521484
TR0016,36,4.659571170806885,3.5471127033233643,-1.1124584674835205
TR0016,37,3.315770387649536,2.0248992443084717,-1.2908711433410645
TR0016,38,2.9859001636505127,5.113397598266602,2.127497434616089
TR0016,39,4.735849380493164,4.932177543640137,0.19632816314697266
TR0016,40,5.048453330993652,5.3354902267456055,0.2870368957519531
TR0016,41,3.752519369125366,5.79984188079834,2.0473225116729736
TR0016,42,5.315467357635498,4.188563346862793,-1.126904010772705
TR0016,43,4.83811092376709,4.625168323516846,-0.21294260025024414
TR0016,44,5.2159037590026855,3.6539466381073,-1.5619571208953857
TR0016,45,5.850274562835693,5.141112804412842,-0.7091617584228516
TR0016,46,5.910858631134033,2.3100459575653076,-3.6008126735687256
TR0016,47,7.198476314544678,2.7399652004241943,-4.4585113525390625
TR0016,48,6.203864097595215,4.992813587188721,-1.2110505104064941
TR0016,49,4.176648139953613,3.7353880405426025,-0.44126009941101074
TR0016,50,5.3983564376831055,6.789571285247803,1.3912148475646973
TR0016,51,3.7147045135498047,1.5968234539031982,-2.1178810596466064
TR0016,52,4.000561237335205,2.9005849361419678,-1.0999763011932373
TR0016,53,5.765846252441406,2.782472610473633,-2.9833736419677734
TR0016,54,5.103779315948486,2.2992522716522217,-2.8045270442962646
TR0016,55,0.9488514065742493,5.835054397583008,4.886202812194824
TR0016,56,4.547022819519043,5.18536901473999,0.6383461952209473
TR0016,57,2.5408663749694824,3.7553820610046387,1.2145156860351562
TR0016,58,4.61561393737793,2.113927125930786,-2.5016868114471436
TR0016,59,5.3236002922058105,6.146281719207764,0.8226814270019531
TR0016,60,4.368518352508545,4.8258538246154785,0.4573354721069336
TR0016,61,5.516249656677246,3.6169846057891846,-1.8992650508880615
TR0016,62,6.917897701263428,4.292019367218018,-2.62587833404541
TR0016,63,5.346772193908691,4.855742454528809,-0.4910297393798828
TR0016,64,6.892223834991455,1.6217986345291138,-5.270425319671631
TR0016,65,5.334030628204346,5.648632049560547,0.31460142135620117
TR0016,66,4.58436393737793,1.5665004253387451,-3.0178635120391846
TR0016,67,7.093804359436035,4.242310047149658,-2.851494312286377
TR0016,68,6.300209999084473,2.84287691116333,-3.4573330879211426
TR0016,69,4.10549783706665,1.3629697561264038,-2.742527961730957
TR0016,70,4.000569820404053,4.701159477233887,0.700589656829834
TR0016,71,6.4783406257629395,5.285096645355225,-1.1932439804077148
TR0016,72,6.109773635864258,6.717545032501221,0.6077713966369629
TR0016,73,4.437658309936523,7.385048866271973,2.947390556335449
TR0016,74,8.149011611938477,5.270248889923096,-2.878762722015381
TR0016,75,5.816493988037109,5.7430830001831055,-0.0734109878540039
TR0016,76,5.90889835357666,4.407525539398193,-1.5013728141784668
TR0016,77,8.331367492675781,6.006270408630371,-2.32509708404541
TR0016,78,8.757524490356445,2.637904167175293,-6.119620323181152
TR0016,79,9.785248756408691,2.244258403778076,-7.540990352630615
TR0017,0,7.346629619598389,,-7.346629619598389
TR0017,1,10.863222122192383,,-10.863222122192383
TR0017,2,3.080000638961792,,-3.080000638961792
TR0017,3,9.49739933013916,,-9.49739933013916
TR0017,4,7.578470706939697,,-7.578470706939697
TR0017,5,8.560709953308105,,-8.560709953308105
TR0017,6,10.311545372009277,,-10.311545372009277
TR0017,7,11.636670112609863,,-11.636670112609863
TR0017,8,13.913260459899902,,-13.913260459899902
TR0017,9,4.113145351409912,,-4.113145351409912
TR0017,10,9.489469528198242,,-9.489469528198242
TR0017,11,9.247769355773926,,-9.247769355773926
TR0017,12,8.692706108093262,,-8.692706108093262
TR0017,13,11.305203437805176,,-11.305203437805176
TR0017,14,11.531620979309082,,-11.531620979309082
TR0017,15,8.134336471557617,,-8.134336471557617
TR0017,16,13.644562721252441,,-13.644562721252441
TR0017,17,7.554670810699463,,-7.554670810699463
TR0017,18,6.598950386047363,,-6.598950386047363
TR0017,19,8.302048683166504,,-8.302048683166504
TR0017,20,12.197757720947266,,-12.197757720947266
TR0017,21,10.937298774719238,,-10.937298774719238
TR0017,22,9.251204490661621,,-9.251204490661621
TR0017,23,8.060439109802246,,-8.060439109802246
TR0017,24,7.564231872558594,,-7.564231872558594
TR0017,25,12.269055366516113,,-12.269055366516113
TR0017,26,17.18604278564453,,-17.18604278564453
TR0017,27,7.015453338623047,,-7.015453338623047
TR0017,28,10.903329849243164,,-10.903329849243164
TR0017,29,5.8592705726623535,,-5.8592705726623535
TR0017,30,11.695716857910156,,-11.695716857910156
TR0017,31,10.334144592285156,,-10.334144592285156
TR0017,32,7.319610118865967,,-7.319610118865967
TR0017,33,10.88104248046875,,-10.88104248046875
TR0017,34,3.0849063396453857,,-3.0849063396453857
TR0017,35,9.46047306060791,,-9.46047306060791
TR0017,36,7.599151611328125,,-7.599151611328125
TR0017,37,8.631844520568848,,-8.631844520568848
TR0017,38,10.354592323303223,,-10.354592323303223
TR0017,39,11.690585136413574,,-11.690585136413574
TR0017,40,13.8577880859375,,-13.8577880859375
TR0017,41,4.079987049102783,,-4.079987049102783
TR0017,42,9.493223190307617,,-9.493223190307617
TR0017,43,9.236849784851074,,-9.236849784851074
TR0017,44,8.702479362487793,,-8.702479362487793
TR0017,45,11.294785499572754,,-11.294785499572754
TR0017,46,11.531620025634766,,-11.531620025634766
TR0017,47,8.194144248962402,,-8.194144248962402
TR0017,48,13.628936767578125,,-13.628936767578125
TR0017,49,7.575412750244141,,-7.575412750244141
TR0017,50,6.554715633392334,,-6.554715633392334
TR0017,51,8.301971435546875,,-8.301971435546875
TR0017,52,12.229008674621582,,-12.229008674621582
TR0017,53,10.906048774719238,,-10.906048774719238
TR0017,54,9.258234024047852,,-9.258234024047852
TR0017,55,8.046533584594727,,-8.046533584594727
TR0017,56,7.5642266273498535,,-7.5642266273498535
TR0017,57,12.271309852600098,,-12.271309852600098
TR0017,58,17.186044692993164,,-17.186044692993164
TR0017,59,6.997714042663574,,-6.997714042663574
TR0017,60,10.909967422485352,,-10.909967422485352
TR0017,61,5.843993186950684,,-5.843993186950684
TR0017,62,11.645716667175293,,-11.645716667175293
TR0017,63,10.333050727844238,,-10.333050727844238
TR0017,64,7.340078830718994,,-7.340078830718994
TR0017,65,10.881075859069824,,-10.881075859069824
TR0017,66,3.080345392227173,,-3.080345392227173
TR0017,67,9.46124267578125,,-9.46124267578125
TR0017,68,7.557500839233398,,-7.557500839233398
TR0017,69,8.596129417419434,,-8.596129417419434
TR0017,70,10.311569213867188,,-10.311569213867188
TR0017,71,11.667532920837402,,-11.667532920837402
TR0017,72,13.944510459899902,,-13.944510459899902
TR0017,73,4.11314582824707,,-4.11314582824707
TR0017,74,9.4930419921875,,-9.4930419921875
TR0017,75,9.245166778564453,,-9.245166778564453
TR0017,76,8.691849708557129,,-8.691849708557129
TR0017,77,11.32042407989502,,-11.32042407989502
TR0017,78,11.562823295593262,,-11.562823295593262
TR0017,79,8.155942916870117,,-8.155942916870117
TR0018,0,7.346629619598389,6.772942066192627,-0.5736875534057617
TR0018,1,11.015069007873535,9.409231185913086,-1.6058378219604492
TR0018,2,3.0875279903411865,7.734376430511475,4.646848678588867
TR0018,3,9.48472785949707,7.211344242095947,-2.273383617401123
TR0018,4,7.393442630767822,9.552824020385742,2.15938138961792
TR0018,5,8.418118476867676,9.496500968933105,1.0783824920654297
TR0018,6,10.145617485046387,8.366654396057129,-1.7789630889892578
TR0018,7,11.186060905456543,14.994270324707031,3.8082094192504883
TR0018,8,13.574200630187988,11.10993480682373,-2.464265823364258
TR0018,9,4.125593662261963,5.9338884353637695,1.8082947731018066
TR0018,10,9.229164123535156,5.659217357635498,-3.569946765899658
TR0018,11,8.955638885498047,5.940943241119385,-3.014695644378662
TR0018,12,8.735188484191895,4.374545097351074,-4.36064338684082
TR0018,13,10.784332275390625,13.974518775939941,3.1901865005493164
TR0018,14,11.500346183776855,9.413694381713867,-2.0866518020629883
TR0018,15,8.235587120056152,7.666715145111084,-0.5688719749450684
TR0018,16,12.407567977905273,8.470487594604492,-3.9370803833007812
TR0018,17,7.2075066566467285,11.444087028503418,4.2365803718566895
TR0018,18,6.49471378326416,4.689941883087158,-1.804771900177002
TR0018,19,7.050196647644043,4.221546173095703,-2.82865047454834
TR0018,20,11.513118743896484,6.963569641113281,-4.549549102783203
TR0018,21,10.780197143554688,3.43637752532959,-7.343819618225098
TR0018,22,7.9207868576049805,4.909224510192871,-3.0115623474121094
TR0018,23,8.194072723388672,6.002542495727539,-2.191530227661133
TR0018,24,6.4795732498168945,5.809159755706787,-0.6704134941101074
TR0018,25,12.983909606933594,4.182640552520752,-8.80126953125
TR0018,26,16.485309600830078,7.481207370758057,-9.00410270690918
TR0018,27,5.68923282623291,5.965981960296631,0.2767491340637207
TR0018,28,10.073811531066895,9.671053886413574,-0.4027576446533203
TR0018,29,5.709256172180176,5.156513690948486,-0.5527424812316895
TR0018,30,10.683323860168457,5.289011001586914,-5.394312858581543
TR0018,31,10.875303268432617,8.04275894165039,-2.8325443267822266
TR0018,32,9.830906867980957,5.9985270500183105,-3.8323798179626465
TR0018,33,12.859941482543945,8.577093124389648,-4.282848358154297
TR0018,34,4.155083656311035,6.644266128540039,2.489182472229004
TR0018,35,10.97132682800293,7.771819591522217,-3.199507236480713
TR0018,36,8.884886741638184,11.850153923034668,2.9652671813964844
TR0018,37,10.197577476501465,7.188817977905273,-3.0087594985961914
TR0018,38,11.262316703796387,9.031820297241211,-2.230496406555176
TR0018,39,13.405706405639648,14.4208984375,1.0151920318603516
TR0018,40,17.780776977539062,12.924575805664062,-4.856201171875
TR0018,41,6.301473617553711,5.986573219299316,-0.31490039825439453
TR0018,42,9.66191577911377,4.651939868927002,-5.009975910186768
TR0018,43,9.604353904724121,5.3258538246154785,-4.278500080108643
TR0018,44,11.161497116088867,4.537956714630127,-6.62354040145874
TR0018,45,12.629006385803223,12.249979019165039,-0.3790273666381836
TR0018,46,12.409106254577637,8.219039916992188,-4.190066337585449
TR0018,47,13.159690856933594,5.080956935882568,-8.078733444213867
TR0018,48,10.929937362670898,5.648932933807373,-5.281004428863525
TR0018,49,9.237204551696777,9.492314338684082,0.2551097869873047
TR0018,50,9.487677574157715,5.479445934295654,-4.0082316398620605
TR0018,51,5.987877368927002,2.7472002506256104,-3.2406771183013916
TR0018,52,13.993171691894531,5.108982563018799,-8.88418960571289
TR0018,53,12.322711944580078,2.478848934173584,-9.843862533569336
TR0018,54,6.171535491943359,2.087639808654785,-4.083895683288574
TR0018,55,10.79230785369873,4.706857204437256,-6.085450649261475
TR0018,56,6.529539585113525,11.609562873840332,5.080023288726807
TR0018,57,21.760536193847656,4.186666965484619,-17.573869705200195
TR0018,58,21.548023223876953,4.526226997375488,-17.02179718017578
TR0018,59,6.016820430755615,3.3590164184570312,-2.657804012298584
TR0018,60,13.963594436645508,8.3073091506958,-5.656285285949707
TR0018,61,9.650582313537598,5.89927339553833,-3.7513089179992676
TR0018,62,13.567911148071289,3.8558497428894043,-9.712060928344727
TR0018,63,17.929119110107422,10.833783149719238,-7.095335960388184
TR0018,64,17.155080795288086,5.6356096267700195,-11.519471168518066
TR0018,65,19.581567764282227,8.974584579467773,-10.606983184814453
TR0018,66,6.688938617706299,5.857805252075195,-0.8311333656311035
TR0018,67,18.028701782226562,9.295312881469727,-8.733388900756836
TR0018,68,12.35483169555664,15.675028800964355,3.320197105407715
TR0018,69,12.46784782409668,4.462090015411377,-8.005758285522461
TR0018,70,16.514150619506836,9.802750587463379,-6.711400032043457
TR0018,71,17.951183319091797,14.343888282775879,-3.607295036315918
TR0018,72,25.55023193359375,14.946158409118652,-10.604073524475098
TR0018,73,8.592992782592773,4.200010299682617,-4.392982482910156
TR0018,74,11.06658935546875,2.9525508880615234,-8.114038467407227
TR0018,75,11.73129940032959,4.415624618530273,-7.315674781799316
TR0018,76,15.57520866394043,4.371442794799805,-11.203765869140625
TR0018,77,15.833434104919434,7.122566223144531,-8.710867881774902
TR0018,78,19.266664505004883,5.083255767822266,-14.183408737182617
TR0018,79,20.181230545043945,2.329807758331299,-17.851423263549805
TR0019,0,8.992667198181152,,-8.992667198181152
