run_id,block,model_id,benchmark,unit_id,target_id,target_name,topology,intervention,n_agents,chain_length,target_agent_position,debate_rounds,peer_evidence,comm_threshold,temperature,seed,parameter_method,drr_target,irr_target,retention_target,drr_system,irr_system,retention_system,n_scored_probes,runtime_seconds_log,n_log_occurrences,runtime_seconds,runtime_source,runtime_raw_fallback,model_params_b,seconds_per_probe,aggregate_run_hours
AU003102,parameter_unlearning,qwen3_8b,TOFU,tofu_forget01,forget01,forget01,scratchpad,parameter_only,4,4,2,2,1.0,0.5,0.0,42,lora_grad_diff,1.0,0.8,1.0,1.0,0.8,1.0,15,315.3,2,315.3,runner_DONE_log,315.2651345729828,8.0,21.02,0.08758333333333333
AU003103,parameter_unlearning,qwen3_8b,TOFU,tofu_forget01,forget01,forget01,scratchpad,parameter_plus_comm,4,4,2,2,1.0,0.5,0.0,42,lora_grad_diff,1.0,1.0,1.0,1.0,1.0,1.0,15,301.3,2,301.3,runner_DONE_log,301.337557554245,8.0,20.086666666666666,0.08369444444444445
AU003104,parameter_unlearning,qwen3_8b,TOFU,tofu_forget01,forget01,forget01,hierarchical,parameter_only,4,4,2,2,1.0,0.5,0.0,42,lora_grad_diff,1.0,1.0,1.0,1.0,1.0,1.0,15,184.0,2,184.0,runner_DONE_log,183.9621877670288,8.0,12.266666666666667,0.051111111111111114
AU003105,parameter_unlearning,qwen3_8b,TOFU,tofu_forget01,forget01,forget01,hierarchical,parameter_plus_comm,4,4,2,2,1.0,0.5,0.0,42,lora_grad_diff,1.0,1.0,1.0,1.0,1.0,1.0,15,185.6,2,185.6,runner_DONE_log,185.62217783927917,8.0,12.373333333333333,0.051555555555555556
AU003106,parameter_unlearning,qwen3_8b,TOFU,tofu_forget05,forget05,forget05,independent,parameter_only,4,4,2,2,1.0,0.5,0.0,42,gradient_ascent,1.0,1.0,1.0,1.0,1.0,1.0,15,105.6,2,105.6,runner_DONE_log,105.58852005004883,8.0,7.04,0.029333333333333333
AU003107,parameter_unlearning,qwen3_8b,TOFU,tofu_forget05,forget05,forget05,independent,parameter_plus_comm,4,4,2,2,1.0,0.5,0.0,42,gradient_ascent,1.0,1.0,1.0,1.0,1.0,1.0,15,105.9,2,105.9,runner_DONE_log,105.88161301612854,8.0,7.0600000000000005,0.029416666666666667
AU003108,parameter_unlearning,qwen3_8b,TOFU,tofu_forget05,forget05,forget05,sequential,parameter_only,4,4,2,2,1.0,0.5,0.0,42,gradient_ascent,1.0,1.0,1.0,1.0,1.0,1.0,15,123.9,2,123.9,runner_DONE_log,123.90131497383118,8.0,8.26,0.034416666666666665
AU003109,parameter_unlearning,qwen3_8b,TOFU,tofu_forget05,forget05,forget05,sequential,parameter_plus_comm,4,4,2,2,1.0,0.5,0.0,42,gradient_ascent,1.0,1.0,1.0,1.0,1.0,1.0,15,121.8,2,121.8,runner_DONE_log,121.79915642738342,8.0,8.12,0.03383333333333333
AU003110,parameter_unlearning,qwen3_8b,TOFU,tofu_forget05,forget05,forget05,debate,parameter_only,4,4,2,2,1.0,0.5,0.0,42,gradient_ascent,1.0,1.0,1.0,1.0,0.8,1.0,15,437.1,2,437.1,runner_DONE_log,437.0715129375458,8.0,29.14,0.12141666666666667
AU003111,parameter_unlearning,qwen3_8b,TOFU,tofu_forget05,forget05,forget05,debate,parameter_plus_comm,4,4,2,2,1.0,0.5,0.0,42,gradient_ascent,1.0,1.0,1.0,1.0,0.8,1.0,15,423.0,2,423.0,runner_DONE_log,422.96562361717224,8.0,28.2,0.1175
AU003112,parameter_unlearning,qwen3_8b,TOFU,tofu_forget05,forget05,forget05,scratchpad,parameter_only,4,4,2,2,1.0,0.5,0.0,42,gradient_ascent,1.0,1.0,1.0,1.0,1.0,1.0,15,191.5,2,191.5,runner_DONE_log,191.4660427570343,8.0,12.766666666666667,0.05319444444444445
AU003113,parameter_unlearning,qwen3_8b,TOFU,tofu_forget05,forget05,forget05,scratchpad,parameter_plus_comm,4,4,2,2,1.0,0.5,0.0,42,gradient_ascent,1.0,1.0,1.0,1.0,1.0,1.0,15,177.7,2,177.7,runner_DONE_log,177.72395944595337,8.0,11.846666666666666,0.049361111111111106
AU003114,parameter_unlearning,qwen3_8b,TOFU,tofu_forget05,forget05,forget05,hierarchical,parameter_only,4,4,2,2,1.0,0.5,0.0,42,gradient_ascent,1.0,1.0,1.0,1.0,1.0,1.0,15,112.9,2,112.9,runner_DONE_log,112.89147901535034,8.0,7.526666666666667,0.03136111111111111
AU003115,parameter_unlearning,qwen3_8b,TOFU,tofu_forget05,forget05,forget05,hierarchical,parameter_plus_comm,4,4,2,2,1.0,0.5,0.0,42,gradient_ascent,1.0,1.0,1.0,1.0,1.0,1.0,15,112.8,2,112.8,runner_DONE_log,112.79076170921326,8.0,7.52,0.03133333333333333
AU003116,parameter_unlearning,qwen3_8b,TOFU,tofu_forget05,forget05,forget05,independent,parameter_only,4,4,2,2,1.0,0.5,0.0,42,lora_grad_diff,1.0,1.0,1.0,1.0,1.0,1.0,15,123.8,2,123.8,runner_DONE_log,123.82672595977783,8.0,8.253333333333334,0.034388888888888886
AU003117,parameter_unlearning,qwen3_8b,TOFU,tofu_forget05,forget05,forget05,independent,parameter_plus_comm,4,4,2,2,1.0,0.5,0.0,42,lora_grad_diff,1.0,1.0,1.0,1.0,1.0,1.0,15,124.5,2,124.5,runner_DONE_log,124.48302292823792,8.0,8.3,0.034583333333333334
AU003118,parameter_unlearning,qwen3_8b,TOFU,tofu_forget05,forget05,forget05,sequential,parameter_only,4,4,2,2,1.0,0.5,0.0,42,lora_grad_diff,1.0,1.0,1.0,1.0,1.0,1.0,15,147.7,2,147.7,runner_DONE_log,147.7007954120636,8.0,9.846666666666666,0.041027777777777774
AU003119,parameter_unlearning,qwen3_8b,TOFU,tofu_forget05,forget05,forget05,sequential,parameter_plus_comm,4,4,2,2,1.0,0.5,0.0,42,lora_grad_diff,1.0,1.0,1.0,1.0,1.0,1.0,15,148.9,2,148.9,runner_DONE_log,148.92110681533813,8.0,9.926666666666668,0.04136111111111111
AU003120,parameter_unlearning,qwen3_8b,TOFU,tofu_forget05,forget05,forget05,debate,parameter_only,4,4,2,2,1.0,0.5,0.0,42,lora_grad_diff,1.0,1.0,1.0,1.0,0.8,1.0,15,518.0,2,518.0,runner_DONE_log,517.9832582473755,8.0,34.53333333333333,0.1438888888888889
AU003121,parameter_unlearning,qwen3_8b,TOFU,tofu_forget05,forget05,forget05,debate,parameter_plus_comm,4,4,2,2,1.0,0.5,0.0,42,lora_grad_diff,1.0,1.0,1.0,1.0,0.8,1.0,15,503.5,2,503.5,runner_DONE_log,503.5160071849823,8.0,33.56666666666667,0.1398611111111111
AU003122,parameter_unlearning,qwen3_8b,TOFU,tofu_forget05,forget05,forget05,scratchpad,parameter_only,4,4,2,2,1.0,0.5,0.0,42,lora_grad_diff,1.0,1.0,1.0,1.0,1.0,1.0,15,210.7,2,210.7,runner_DONE_log,210.71859574317932,8.0,14.046666666666665,0.058527777777777776
AU003123,parameter_unlearning,qwen3_8b,TOFU,tofu_forget05,forget05,forget05,scratchpad,parameter_plus_comm,4,4,2,2,1.0,0.5,0.0,42,lora_grad_diff,1.0,1.0,1.0,1.0,1.0,1.0,15,198.1,2,198.1,runner_DONE_log,198.07571053504944,8.0,13.206666666666667,0.05502777777777778
AU003124,parameter_unlearning,qwen3_8b,TOFU,tofu_forget05,forget05,forget05,hierarchical,parameter_only,4,4,2,2,1.0,0.5,0.0,42,lora_grad_diff,1.0,1.0,1.0,1.0,1.0,1.0,15,121.0,2,121.0,runner_DONE_log,121.01303958892822,8.0,8.066666666666666,0.03361111111111111
AU003125,parameter_unlearning,qwen3_8b,TOFU,tofu_forget05,forget05,forget05,hierarchical,parameter_plus_comm,4,4,2,2,1.0,0.5,0.0,42,lora_grad_diff,1.0,1.0,1.0,1.0,1.0,1.0,15,120.7,2,120.7,runner_DONE_log,120.70681166648865,8.0,8.046666666666667,0.03352777777777778
AU003126,parameter_unlearning,qwen3_8b,TOFU,tofu_forget10,forget10,forget10,independent,parameter_only,4,4,2,2,1.0,0.5,0.0,42,gradient_ascent,1.0,1.0,1.0,1.0,1.0,1.0,15,142.7,2,142.7,runner_DONE_log,142.69453716278076,8.0,9.513333333333332,0.03963888888888888
AU003127,parameter_unlearning,qwen3_8b,TOFU,tofu_forget10,forget10,forget10,independent,parameter_plus_comm,4,4,2,2,1.0,0.5,0.0,42,gradient_ascent,1.0,1.0,1.0,1.0,1.0,1.0,15,142.7,2,142.7,runner_DONE_log,142.71676015853882,8.0,9.513333333333332,0.03963888888888888
AU003128,parameter_unlearning,qwen3_8b,TOFU,tofu_forget10,forget10,forget10,sequential,parameter_only,4,4,2,2,1.0,0.5,0.0,42,gradient_ascent,1.0,1.0,1.0,1.0,1.0,1.0,15,158.7,2,158.7,runner_DONE_log,158.72361278533936,8.0,10.58,0.04408333333333333
AU003129,parameter_unlearning,qwen3_8b,TOFU,tofu_forget10,forget10,forget10,sequential,parameter_plus_comm,4,4,2,2,1.0,0.5,0.0,42,gradient_ascent,1.0,1.0,1.0,1.0,1.0,1.0,15,166.6,2,166.6,runner_DONE_log,166.63498616218567,8.0,11.106666666666666,0.04627777777777778
AU003130,parameter_unlearning,qwen3_8b,TOFU,tofu_forget10,forget10,forget10,debate,parameter_only,4,4,2,2,1.0,0.5,0.0,42,gradient_ascent,1.0,1.0,1.0,1.0,1.0,1.0,15,475.9,2,475.9,runner_DONE_log,475.9196729660034,8.0,31.726666666666667,0.13219444444444445
AU003131,parameter_unlearning,qwen3_8b,TOFU,tofu_forget10,forget10,forget10,debate,parameter_plus_comm,4,4,2,2,1.0,0.5,0.0,42,gradient_ascent,1.0,1.0,1.0,1.0,1.0,1.0,15,505.0,2,505.0,runner_DONE_log,504.9699184894562,8.0,33.666666666666664,0.14027777777777778
AU003132,parameter_unlearning,qwen3_8b,TOFU,tofu_forget10,forget10,forget10,scratchpad,parameter_only,4,4,2,2,1.0,0.5,0.0,42,gradient_ascent,1.0,1.0,1.0,1.0,1.0,1.0,15,261.8,2,261.8,runner_DONE_log,261.8138997554779,8.0,17.453333333333333,0.07272222222222223
AU003133,parameter_unlearning,qwen3_8b,TOFU,tofu_forget10,forget10,forget10,scratchpad,parameter_plus_comm,4,4,2,2,1.0,0.5,0.0,42,gradient_ascent,1.0,1.0,1.0,1.0,1.0,1.0,15,248.8,2,248.8,runner_DONE_log,248.8488745689392,8.0,16.586666666666666,0.06911111111111111
AU003134,parameter_unlearning,qwen3_8b,TOFU,tofu_forget10,forget10,forget10,hierarchical,parameter_only,4,4,2,2,1.0,0.5,0.0,42,gradient_ascent,1.0,1.0,1.0,1.0,1.0,1.0,15,143.7,2,143.7,runner_DONE_log,143.68759083747864,8.0,9.58,0.03991666666666666
AU003135,parameter_unlearning,qwen3_8b,TOFU,tofu_forget10,forget10,forget10,hierarchical,parameter_plus_comm,4,4,2,2,1.0,0.5,0.0,42,gradient_ascent,1.0,1.0,1.0,1.0,1.0,1.0,15,150.4,2,150.4,runner_DONE_log,150.42299389839172,8.0,10.026666666666667,0.04177777777777778
AU003136,parameter_unlearning,qwen3_8b,TOFU,tofu_forget10,forget10,forget10,independent,parameter_only,4,4,2,2,1.0,0.5,0.0,42,lora_grad_diff,1.0,1.0,1.0,1.0,1.0,1.0,15,163.4,2,163.4,runner_DONE_log,163.41651606559753,8.0,10.893333333333334,0.04538888888888889
AU003137,parameter_unlearning,qwen3_8b,TOFU,tofu_forget10,forget10,forget10,independent,parameter_plus_comm,4,4,2,2,1.0,0.5,0.0,42,lora_grad_diff,1.0,1.0,1.0,1.0,1.0,1.0,15,163.8,2,163.8,runner_DONE_log,163.78579664230347,8.0,10.92,0.045500000000000006
AU003138,parameter_unlearning,qwen3_8b,TOFU,tofu_forget10,forget10,forget10,sequential,parameter_only,4,4,2,2,1.0,0.5,0.0,42,lora_grad_diff,1.0,1.0,1.0,1.0,1.0,1.0,15,180.9,2,180.9,runner_DONE_log,180.94064664840698,8.0,12.06,0.05025
AU003139,parameter_unlearning,qwen3_8b,TOFU,tofu_forget10,forget10,forget10,sequential,parameter_plus_comm,4,4,2,2,1.0,0.5,0.0,42,lora_grad_diff,1.0,1.0,1.0,1.0,1.0,1.0,15,178.3,2,178.3,runner_DONE_log,178.27717876434326,8.0,11.886666666666667,0.04952777777777778
AU003140,parameter_unlearning,qwen3_8b,TOFU,tofu_forget10,forget10,forget10,debate,parameter_only,4,4,2,2,1.0,0.5,0.0,42,lora_grad_diff,1.0,1.0,1.0,1.0,1.0,1.0,15,549.4,2,549.4,runner_DONE_log,549.3895134925842,8.0,36.626666666666665,0.15261111111111111
AU003141,parameter_unlearning,qwen3_8b,TOFU,tofu_forget10,forget10,forget10,debate,parameter_plus_comm,4,4,2,2,1.0,0.5,0.0,42,lora_grad_diff,1.0,1.0,1.0,1.0,1.0,1.0,15,544.3,2,544.3,runner_DONE_log,544.285829782486,8.0,36.28666666666666,0.15119444444444444
AU003142,parameter_unlearning,qwen3_8b,TOFU,tofu_forget10,forget10,forget10,scratchpad,parameter_only,4,4,2,2,1.0,0.5,0.0,42,lora_grad_diff,1.0,1.0,1.0,1.0,1.0,1.0,15,301.0,2,301.0,runner_DONE_log,300.992427110672,8.0,20.066666666666666,0.08361111111111111
AU003143,parameter_unlearning,qwen3_8b,TOFU,tofu_forget10,forget10,forget10,scratchpad,parameter_plus_comm,4,4,2,2,1.0,0.5,0.0,42,lora_grad_diff,1.0,1.0,1.0,1.0,1.0,1.0,15,292.5,2,292.5,runner_DONE_log,292.4893956184387,8.0,19.5,0.08125
AU003144,parameter_unlearning,qwen3_8b,TOFU,tofu_forget10,forget10,forget10,hierarchical,parameter_only,4,4,2,2,1.0,0.5,0.0,42,lora_grad_diff,1.0,1.0,1.0,1.0,1.0,1.0,15,175.7,2,175.7,runner_DONE_log,175.73505282402039,8.0,11.713333333333333,0.04880555555555555
AU003145,parameter_unlearning,qwen3_8b,TOFU,tofu_forget10,forget10,forget10,hierarchical,parameter_plus_comm,4,4,2,2,1.0,0.5,0.0,42,lora_grad_diff,1.0,1.0,1.0,1.0,1.0,1.0,15,164.7,2,164.7,runner_DONE_log,164.74157333374023,8.0,10.979999999999999,0.04575
AU003146,parameter_unlearning,qwen3_8b,MUSE-News,muse_news,news,MUSE News,independent,parameter_only,4,4,2,2,1.0,0.5,0.0,42,gradient_ascent,1.0,,0.0,1.0,,1.0,10,150.6,2,150.6,runner_DONE_log,150.61887192726135,8.0,15.059999999999999,0.041833333333333333
AU003147,parameter_unlearning,qwen3_8b,MUSE-News,muse_news,news,MUSE News,independent,parameter_plus_comm,4,4,2,2,1.0,0.5,0.0,42,gradient_ascent,1.0,,0.0,1.0,,1.0,10,163.5,2,163.5,runner_DONE_log,163.47260451316833,8.0,16.35,0.04541666666666667
AU003148,parameter_unlearning,qwen3_8b,MUSE-News,muse_news,news,MUSE News,sequential,parameter_only,4,4,2,2,1.0,0.5,0.0,42,gradient_ascent,1.0,,0.0,1.0,,1.0,10,144.2,2,144.2,runner_DONE_log,144.15846610069275,8.0,14.419999999999998,0.04005555555555555
AU003149,parameter_unlearning,qwen3_8b,MUSE-News,muse_news,news,MUSE News,sequential,parameter_plus_comm,4,4,2,2,1.0,0.5,0.0,42,gradient_ascent,1.0,,0.0,1.0,,1.0,10,150.4,2,150.4,runner_DONE_log,150.36113095283508,8.0,15.040000000000001,0.04177777777777778
AU003150,parameter_unlearning,qwen3_8b,MUSE-News,muse_news,news,MUSE News,debate,parameter_only,4,4,2,2,1.0,0.5,0.0,42,gradient_ascent,1.0,,0.2,1.0,,0.2,10,434.1,2,434.1,runner_DONE_log,434.10354471206665,8.0,43.410000000000004,0.12058333333333333
AU003151,parameter_unlearning,qwen3_8b,MUSE-News,muse_news,news,MUSE News,debate,parameter_plus_comm,4,4,2,2,1.0,0.5,0.0,42,gradient_ascent,1.0,,0.2,1.0,,0.2,10,495.6,2,495.6,runner_DONE_log,495.6476390361786,8.0,49.56,0.13766666666666666
AU003152,parameter_unlearning,qwen3_8b,MUSE-News,muse_news,news,MUSE News,scratchpad,parameter_only,4,4,2,2,1.0,0.5,0.0,42,gradient_ascent,1.0,,0.4,1.0,,1.0,10,103.8,2,103.8,runner_DONE_log,103.80550265312195,8.0,10.379999999999999,0.028833333333333332
AU003153,parameter_unlearning,qwen3_8b,MUSE-News,muse_news,news,MUSE News,scratchpad,parameter_plus_comm,4,4,2,2,1.0,0.5,0.0,42,gradient_ascent,1.0,,0.4,1.0,,1.0,10,104.0,2,104.0,runner_DONE_log,104.02392840385437,8.0,10.4,0.028888888888888888
AU003154,parameter_unlearning,qwen3_8b,MUSE-News,muse_news,news,MUSE News,hierarchical,parameter_only,4,4,2,2,1.0,0.5,0.0,42,gradient_ascent,1.0,,0.0,1.0,,1.0,10,142.7,2,142.7,runner_DONE_log,142.68299841880798,8.0,14.27,0.03963888888888888
AU003155,parameter_unlearning,qwen3_8b,MUSE-News,muse_news,news,MUSE News,hierarchical,parameter_plus_comm,4,4,2,2,1.0,0.5,0.0,42,gradient_ascent,1.0,,0.0,1.0,,1.0,10,83.1,2,83.1,runner_DONE_log,83.10936617851257,8.0,8.309999999999999,0.02308333333333333
AU003156,parameter_unlearning,qwen3_8b,MUSE-News,muse_news,news,MUSE News,independent,parameter_only,4,4,2,2,1.0,0.5,0.0,42,lora_grad_diff,1.0,,0.0,1.0,,1.0,10,163.0,2,163.0,runner_DONE_log,163.02858543395996,8.0,16.3,0.04527777777777778
AU003157,parameter_unlearning,qwen3_8b,MUSE-News,muse_news,news,MUSE News,independent,parameter_plus_comm,4,4,2,2,1.0,0.5,0.0,42,lora_grad_diff,1.0,,0.0,1.0,,1.0,10,155.9,2,155.9,runner_DONE_log,155.8988389968872,8.0,15.59,0.043305555555555555
AU003158,parameter_unlearning,qwen3_8b,MUSE-News,muse_news,news,MUSE News,sequential,parameter_only,4,4,2,2,1.0,0.5,0.0,42,lora_grad_diff,1.0,,0.0,1.0,,1.0,10,146.3,2,146.3,runner_DONE_log,146.29665350914001,8.0,14.63,0.04063888888888889
AU003159,parameter_unlearning,qwen3_8b,MUSE-News,muse_news,news,MUSE News,sequential,parameter_plus_comm,4,4,2,2,1.0,0.5,0.0,42,lora_grad_diff,1.0,,0.0,1.0,,1.0,10,174.5,2,174.5,runner_DONE_log,174.47008728981018,8.0,17.45,0.04847222222222222
AU003160,parameter_unlearning,qwen3_8b,MUSE-News,muse_news,news,MUSE News,debate,parameter_only,4,4,2,2,1.0,0.5,0.0,42,lora_grad_diff,1.0,,0.6,1.0,,0.4,10,615.0,2,615.0,runner_DONE_log,614.9549624919891,8.0,61.5,0.17083333333333334
AU003161,parameter_unlearning,qwen3_8b,MUSE-News,muse_news,news,MUSE News,debate,parameter_plus_comm,4,4,2,2,1.0,0.5,0.0,42,lora_grad_diff,1.0,,0.6,1.0,,0.4,10,617.9,2,617.9,runner_DONE_log,617.8585629463196,8.0,61.79,0.1716388888888889
AU003162,parameter_unlearning,qwen3_8b,MUSE-News,muse_news,news,MUSE News,scratchpad,parameter_only,4,4,2,2,1.0,0.5,0.0,42,lora_grad_diff,1.0,,0.4,1.0,,1.0,10,207.8,2,207.8,runner_DONE_log,207.79117679595947,8.0,20.78,0.05772222222222222
AU003163,parameter_unlearning,qwen3_8b,MUSE-News,muse_news,news,MUSE News,scratchpad,parameter_plus_comm,4,4,2,2,1.0,0.5,0.0,42,lora_grad_diff,1.0,,0.4,1.0,,1.0,10,210.8,2,210.8,runner_DONE_log,210.81397914886475,8.0,21.080000000000002,0.05855555555555556
AU003164,parameter_unlearning,qwen3_8b,MUSE-News,muse_news,news,MUSE News,hierarchical,parameter_only,4,4,2,2,1.0,0.5,0.0,42,lora_grad_diff,1.0,,0.0,1.0,,1.0,10,171.2,2,171.2,runner_DONE_log,171.17133474349976,8.0,17.119999999999997,0.04755555555555555
AU003165,parameter_unlearning,qwen3_8b,MUSE-News,muse_news,news,MUSE News,hierarchical,parameter_plus_comm,4,4,2,2,1.0,0.5,0.0,42,lora_grad_diff,1.0,,0.0,1.0,,1.0,10,153.9,2,153.9,runner_DONE_log,153.89591264724731,8.0,15.39,0.04275
AU003166,parameter_unlearning,qwen3_8b,RWKU,rwku_001,1,Stephen King,independent,parameter_only,4,4,2,2,1.0,0.5,0.0,42,gradient_ascent,1.0,1.0,1.0,1.0,1.0,1.0,15,82.0,2,82.0,runner_DONE_log,81.97475862503052,8.0,5.466666666666667,0.02277777777777778
AU003167,parameter_unlearning,qwen3_8b,RWKU,rwku_001,1,Stephen King,independent,parameter_plus_comm,4,4,2,2,1.0,0.5,0.0,42,gradient_ascent,1.0,1.0,1.0,1.0,1.0,1.0,15,81.9,2,81.9,runner_DONE_log,81.9415693283081,8.0,5.46,0.022750000000000003
AU003168,parameter_unlearning,qwen3_8b,RWKU,rwku_001,1,Stephen King,sequential,parameter_only,4,4,2,2,1.0,0.5,0.0,42,gradient_ascent,1.0,1.0,1.0,1.0,1.0,1.0,15,104.7,2,104.7,runner_DONE_log,104.69769763946533,8.0,6.98,0.029083333333333333
AU003169,parameter_unlearning,qwen3_8b,RWKU,rwku_001,1,Stephen King,sequential,parameter_plus_comm,4,4,2,2,1.0,0.5,0.0,42,gradient_ascent,1.0,1.0,1.0,1.0,1.0,1.0,15,105.0,2,105.0,runner_DONE_log,104.99365258216858,8.0,7.0,0.029166666666666667
AU003170,parameter_unlearning,qwen3_8b,RWKU,rwku_001,1,Stephen King,debate,parameter_only,4,4,2,2,1.0,0.5,0.0,42,gradient_ascent,0.8,1.0,0.6,0.8,1.0,0.6,15,370.8,2,370.8,runner_DONE_log,370.80076026916504,8.0,24.720000000000002,0.10300000000000001
AU003171,parameter_unlearning,qwen3_8b,RWKU,rwku_001,1,Stephen King,debate,parameter_plus_comm,4,4,2,2,1.0,0.5,0.0,42,gradient_ascent,0.8,1.0,0.6,0.8,1.0,0.6,15,238.5,2,238.5,runner_DONE_log,238.46698760986328,8.0,15.9,0.06625
AU003172,parameter_unlearning,qwen3_8b,RWKU,rwku_001,1,Stephen King,scratchpad,parameter_only,4,4,2,2,1.0,0.5,0.0,42,gradient_ascent,1.0,1.0,1.0,1.0,1.0,1.0,15,138.2,2,138.2,runner_DONE_log,138.16547632217407,8.0,9.213333333333333,0.03838888888888889
AU003173,parameter_unlearning,qwen3_8b,RWKU,rwku_001,1,Stephen King,scratchpad,parameter_plus_comm,4,4,2,2,1.0,0.5,0.0,42,gradient_ascent,1.0,1.0,1.0,1.0,1.0,1.0,15,141.6,2,141.6,runner_DONE_log,141.64558386802673,8.0,9.44,0.03933333333333333
AU003174,parameter_unlearning,qwen3_8b,RWKU,rwku_001,1,Stephen King,hierarchical,parameter_only,4,4,2,2,1.0,0.5,0.0,42,gradient_ascent,1.0,1.0,1.0,1.0,1.0,1.0,15,67.3,2,67.3,runner_DONE_log,67.31051325798035,8.0,4.486666666666666,0.018694444444444444
AU003175,parameter_unlearning,qwen3_8b,RWKU,rwku_001,1,Stephen King,hierarchical,parameter_plus_comm,4,4,2,2,1.0,0.5,0.0,42,gradient_ascent,1.0,1.0,1.0,1.0,1.0,1.0,15,110.4,2,110.4,runner_DONE_log,110.39438390731812,8.0,7.36,0.03066666666666667
AU003176,parameter_unlearning,qwen3_8b,RWKU,rwku_001,1,Stephen King,independent,parameter_only,4,4,2,2,1.0,0.5,0.0,42,lora_grad_diff,1.0,1.0,1.0,1.0,1.0,1.0,15,107.8,2,107.8,runner_DONE_log,107.82656383514404,8.0,7.1866666666666665,0.029944444444444444
AU003177,parameter_unlearning,qwen3_8b,RWKU,rwku_001,1,Stephen King,independent,parameter_plus_comm,4,4,2,2,1.0,0.5,0.0,42,lora_grad_diff,1.0,1.0,1.0,1.0,1.0,1.0,15,105.4,2,105.4,runner_DONE_log,105.38162350654602,8.0,7.026666666666667,0.02927777777777778
AU003178,parameter_unlearning,qwen3_8b,RWKU,rwku_001,1,Stephen King,sequential,parameter_only,4,4,2,2,1.0,0.5,0.0,42,lora_grad_diff,1.0,1.0,1.0,1.0,1.0,1.0,15,122.2,2,122.2,runner_DONE_log,122.17860531806946,8.0,8.146666666666667,0.033944444444444444
AU003179,parameter_unlearning,qwen3_8b,RWKU,rwku_001,1,Stephen King,sequential,parameter_plus_comm,4,4,2,2,1.0,0.5,0.0,42,lora_grad_diff,1.0,1.0,1.0,1.0,1.0,1.0,15,120.2,2,120.2,runner_DONE_log,120.22506260871887,8.0,8.013333333333334,0.03338888888888889
AU003180,parameter_unlearning,qwen3_8b,RWKU,rwku_001,1,Stephen King,debate,parameter_only,4,4,2,2,1.0,0.5,0.0,42,lora_grad_diff,0.4,0.8,0.6,0.8,0.6,1.0,15,438.7,2,438.7,runner_DONE_log,438.6699364185333,8.0,29.246666666666666,0.12186111111111111
AU003181,parameter_unlearning,qwen3_8b,RWKU,rwku_001,1,Stephen King,debate,parameter_plus_comm,4,4,2,2,1.0,0.5,0.0,42,lora_grad_diff,0.4,0.8,0.6,0.8,0.6,1.0,15,380.1,2,380.1,runner_DONE_log,380.12824869155884,8.0,25.34,0.10558333333333333
AU003182,parameter_unlearning,qwen3_8b,RWKU,rwku_001,1,Stephen King,scratchpad,parameter_only,4,4,2,2,1.0,0.5,0.0,42,lora_grad_diff,1.0,1.0,1.0,1.0,1.0,1.0,15,111.2,2,111.2,runner_DONE_log,111.2149863243103,8.0,7.413333333333333,0.03088888888888889
AU003183,parameter_unlearning,qwen3_8b,RWKU,rwku_001,1,Stephen King,scratchpad,parameter_plus_comm,4,4,2,2,1.0,0.5,0.0,42,lora_grad_diff,1.0,1.0,1.0,1.0,1.0,1.0,15,107.3,2,107.3,runner_DONE_log,107.30527186393738,8.0,7.153333333333333,0.029805555555555554
AU003184,parameter_unlearning,qwen3_8b,RWKU,rwku_001,1,Stephen King,hierarchical,parameter_only,4,4,2,2,1.0,0.5,0.0,42,lora_grad_diff,1.0,1.0,1.0,1.0,1.0,1.0,15,121.6,2,121.6,runner_DONE_log,121.64897751808167,8.0,8.106666666666666,0.033777777777777775
AU003185,parameter_unlearning,qwen3_8b,RWKU,rwku_001,1,Stephen King,hierarchical,parameter_plus_comm,4,4,2,2,1.0,0.5,0.0,42,lora_grad_diff,1.0,1.0,1.0,1.0,1.0,1.0,15,84.4,2,84.4,runner_DONE_log,84.43459963798523,8.0,5.626666666666667,0.023444444444444445
AU003186,stochastic_robustness,qwen3_8b,TOFU,tofu_forget01,forget01,forget01,independent,target_context_memory,4,4,2,2,1.0,0.5,0.3,42,none,0.0,0.0,1.0,0.0,0.0,1.0,15,175.8,2,175.8,runner_DONE_log,175.80474662780762,8.0,11.72,0.04883333333333334
AU003187,stochastic_robustness,qwen3_8b,TOFU,tofu_forget01,forget01,forget01,independent,target_context_memory,4,4,2,2,1.0,0.5,0.3,43,none,0.0,0.0,1.0,0.0,0.0,1.0,15,165.6,2,165.6,runner_DONE_log,165.603618144989,8.0,11.04,0.046
AU003188,stochastic_robustness,qwen3_8b,TOFU,tofu_forget01,forget01,forget01,independent,target_context_memory,4,4,2,2,1.0,0.5,0.3,44,none,0.0,0.0,1.0,0.0,0.0,1.0,15,158.4,2,158.4,runner_DONE_log,158.38984274864197,8.0,10.56,0.044000000000000004
AU003189,stochastic_robustness,qwen3_8b,TOFU,tofu_forget01,forget01,forget01,independent,target_context_memory,4,4,2,2,1.0,0.5,0.3,45,none,0.2,0.0,1.0,0.0,0.0,1.0,15,172.7,2,172.7,runner_DONE_log,172.73882722854614,8.0,11.513333333333332,0.04797222222222222
