run_id,block,model_id,benchmark,unit_id,target_id,target_name,topology,intervention,n_agents,chain_length,target_agent_position,debate_rounds,peer_evidence,comm_threshold,temperature,seed,parameter_method,drr_target,irr_target,retention_target,drr_system,irr_system,retention_system,n_scored_probes
AU003593,stochastic_robustness,qwen3_8b,RWKU,rwku_001,1,Stephen King,independent,target_context_memory,4,4,2,2,1.0,0.5,0.7,44,none,1.0,0.0,1.0,1.0,0.0,1.0,15
AU003594,stochastic_robustness,qwen3_8b,RWKU,rwku_001,1,Stephen King,independent,target_context_memory,4,4,2,2,1.0,0.5,0.7,45,none,0.8,0.0,1.0,1.0,0.0,1.0,15
AU003595,stochastic_robustness,qwen3_8b,RWKU,rwku_001,1,Stephen King,independent,target_context_memory,4,4,2,2,1.0,0.5,0.7,46,none,1.0,0.0,1.0,1.0,0.0,1.0,15
AU003596,stochastic_robustness,qwen3_8b,RWKU,rwku_001,1,Stephen King,independent,full_inference,4,4,2,2,1.0,0.5,0.3,42,none,0.8,0.0,1.0,0.8,0.0,1.0,15
AU003597,stochastic_robustness,qwen3_8b,RWKU,rwku_001,1,Stephen King,independent,full_inference,4,4,2,2,1.0,0.5,0.3,43,none,0.8,0.0,1.0,1.0,0.0,1.0,15
AU003598,stochastic_robustness,qwen3_8b,RWKU,rwku_001,1,Stephen King,independent,full_inference,4,4,2,2,1.0,0.5,0.3,44,none,1.0,0.0,1.0,1.0,0.0,1.0,15
AU003599,stochastic_robustness,qwen3_8b,RWKU,rwku_001,1,Stephen King,independent,full_inference,4,4,2,2,1.0,0.5,0.3,45,none,0.8,0.0,1.0,1.0,0.0,1.0,15
AU003600,stochastic_robustness,qwen3_8b,RWKU,rwku_001,1,Stephen King,independent,full_inference,4,4,2,2,1.0,0.5,0.3,46,none,0.8,0.0,1.0,0.8,0.0,1.0,15
AU003601,stochastic_robustness,qwen3_8b,RWKU,rwku_001,1,Stephen King,independent,full_inference,4,4,2,2,1.0,0.5,0.7,42,none,0.8,0.0,1.0,0.8,0.0,1.0,15
AU003602,stochastic_robustness,qwen3_8b,RWKU,rwku_001,1,Stephen King,independent,full_inference,4,4,2,2,1.0,0.5,0.7,43,none,0.8,0.0,1.0,1.0,0.0,1.0,15
AU003603,stochastic_robustness,qwen3_8b,RWKU,rwku_001,1,Stephen King,independent,full_inference,4,4,2,2,1.0,0.5,0.7,44,none,1.0,0.0,1.0,1.0,0.0,1.0,15
AU003604,stochastic_robustness,qwen3_8b,RWKU,rwku_001,1,Stephen King,independent,full_inference,4,4,2,2,1.0,0.5,0.7,45,none,0.8,0.0,1.0,1.0,0.0,1.0,15
AU003605,stochastic_robustness,qwen3_8b,RWKU,rwku_001,1,Stephen King,independent,full_inference,4,4,2,2,1.0,0.5,0.7,46,none,1.0,0.0,1.0,1.0,0.0,1.0,15
AU003606,stochastic_robustness,qwen3_8b,RWKU,rwku_001,1,Stephen King,sequential,target_context_memory,4,4,2,2,1.0,0.5,0.3,42,none,1.0,1.0,1.0,1.0,1.0,1.0,15
AU003607,stochastic_robustness,qwen3_8b,RWKU,rwku_001,1,Stephen King,sequential,target_context_memory,4,4,2,2,1.0,0.5,0.3,43,none,1.0,1.0,1.0,1.0,1.0,1.0,15
AU003608,stochastic_robustness,qwen3_8b,RWKU,rwku_001,1,Stephen King,sequential,target_context_memory,4,4,2,2,1.0,0.5,0.3,44,none,1.0,1.0,1.0,1.0,1.0,1.0,15
AU003609,stochastic_robustness,qwen3_8b,RWKU,rwku_001,1,Stephen King,sequential,target_context_memory,4,4,2,2,1.0,0.5,0.3,45,none,1.0,1.0,1.0,1.0,1.0,1.0,15
AU003610,stochastic_robustness,qwen3_8b,RWKU,rwku_001,1,Stephen King,sequential,target_context_memory,4,4,2,2,1.0,0.5,0.3,46,none,1.0,1.0,1.0,1.0,1.0,1.0,15
AU003611,stochastic_robustness,qwen3_8b,RWKU,rwku_001,1,Stephen King,sequential,target_context_memory,4,4,2,2,1.0,0.5,0.7,42,none,1.0,1.0,1.0,1.0,1.0,1.0,15
AU003612,stochastic_robustness,qwen3_8b,RWKU,rwku_001,1,Stephen King,sequential,target_context_memory,4,4,2,2,1.0,0.5,0.7,43,none,1.0,1.0,1.0,1.0,1.0,1.0,15
AU003613,stochastic_robustness,qwen3_8b,RWKU,rwku_001,1,Stephen King,sequential,target_context_memory,4,4,2,2,1.0,0.5,0.7,44,none,1.0,1.0,1.0,1.0,1.0,1.0,15
AU003614,stochastic_robustness,qwen3_8b,RWKU,rwku_001,1,Stephen King,sequential,target_context_memory,4,4,2,2,1.0,0.5,0.7,45,none,1.0,1.0,1.0,1.0,1.0,1.0,15
AU003615,stochastic_robustness,qwen3_8b,RWKU,rwku_001,1,Stephen King,sequential,target_context_memory,4,4,2,2,1.0,0.5,0.7,46,none,1.0,1.0,1.0,1.0,1.0,1.0,15
AU003616,stochastic_robustness,qwen3_8b,RWKU,rwku_001,1,Stephen King,sequential,full_inference,4,4,2,2,1.0,0.5,0.3,42,none,1.0,1.0,1.0,1.0,1.0,1.0,15
AU003617,stochastic_robustness,qwen3_8b,RWKU,rwku_001,1,Stephen King,sequential,full_inference,4,4,2,2,1.0,0.5,0.3,43,none,1.0,1.0,1.0,1.0,1.0,1.0,15
AU003618,stochastic_robustness,qwen3_8b,RWKU,rwku_001,1,Stephen King,sequential,full_inference,4,4,2,2,1.0,0.5,0.3,44,none,1.0,1.0,1.0,1.0,1.0,1.0,15
AU003619,stochastic_robustness,qwen3_8b,RWKU,rwku_001,1,Stephen King,sequential,full_inference,4,4,2,2,1.0,0.5,0.3,45,none,1.0,1.0,1.0,1.0,1.0,1.0,15
AU003620,stochastic_robustness,qwen3_8b,RWKU,rwku_001,1,Stephen King,sequential,full_inference,4,4,2,2,1.0,0.5,0.3,46,none,1.0,1.0,1.0,1.0,1.0,1.0,15
AU003621,stochastic_robustness,qwen3_8b,RWKU,rwku_001,1,Stephen King,sequential,full_inference,4,4,2,2,1.0,0.5,0.7,42,none,1.0,1.0,1.0,1.0,1.0,1.0,15
AU003622,stochastic_robustness,qwen3_8b,RWKU,rwku_001,1,Stephen King,sequential,full_inference,4,4,2,2,1.0,0.5,0.7,43,none,1.0,1.0,1.0,1.0,1.0,1.0,15
AU003623,stochastic_robustness,qwen3_8b,RWKU,rwku_001,1,Stephen King,sequential,full_inference,4,4,2,2,1.0,0.5,0.7,44,none,1.0,1.0,1.0,1.0,1.0,1.0,15
AU003624,stochastic_robustness,qwen3_8b,RWKU,rwku_001,1,Stephen King,sequential,full_inference,4,4,2,2,1.0,0.5,0.7,45,none,1.0,1.0,1.0,1.0,1.0,1.0,15
AU003625,stochastic_robustness,qwen3_8b,RWKU,rwku_001,1,Stephen King,sequential,full_inference,4,4,2,2,1.0,0.5,0.7,46,none,1.0,1.0,1.0,1.0,1.0,1.0,15
AU003626,stochastic_robustness,qwen3_8b,RWKU,rwku_001,1,Stephen King,debate,target_context_memory,4,4,2,2,1.0,0.5,0.3,42,none,1.0,0.6,0.6,0.6,0.8,0.8,15
AU003627,stochastic_robustness,qwen3_8b,RWKU,rwku_001,1,Stephen King,debate,target_context_memory,4,4,2,2,1.0,0.5,0.3,43,none,1.0,0.6,0.6,1.0,1.0,0.4,15
AU003628,stochastic_robustness,qwen3_8b,RWKU,rwku_001,1,Stephen King,debate,target_context_memory,4,4,2,2,1.0,0.5,0.3,44,none,0.8,0.6,0.8,0.6,1.0,1.0,15
AU003629,stochastic_robustness,qwen3_8b,RWKU,rwku_001,1,Stephen King,debate,target_context_memory,4,4,2,2,1.0,0.5,0.3,45,none,0.8,0.8,0.8,0.8,0.8,0.8,15
AU003630,stochastic_robustness,qwen3_8b,RWKU,rwku_001,1,Stephen King,debate,target_context_memory,4,4,2,2,1.0,0.5,0.3,46,none,1.0,0.6,1.0,0.6,0.8,1.0,15
AU003631,stochastic_robustness,qwen3_8b,RWKU,rwku_001,1,Stephen King,debate,target_context_memory,4,4,2,2,1.0,0.5,0.7,42,none,1.0,1.0,0.6,0.8,0.8,1.0,15
AU003632,stochastic_robustness,qwen3_8b,RWKU,rwku_001,1,Stephen King,debate,target_context_memory,4,4,2,2,1.0,0.5,0.7,43,none,1.0,0.8,0.4,0.8,0.8,0.6,15
AU003633,stochastic_robustness,qwen3_8b,RWKU,rwku_001,1,Stephen King,debate,target_context_memory,4,4,2,2,1.0,0.5,0.7,44,none,1.0,0.8,1.0,1.0,0.8,0.8,15
AU003634,stochastic_robustness,qwen3_8b,RWKU,rwku_001,1,Stephen King,debate,target_context_memory,4,4,2,2,1.0,0.5,0.7,45,none,1.0,0.8,0.6,0.6,0.6,1.0,15
AU003635,stochastic_robustness,qwen3_8b,RWKU,rwku_001,1,Stephen King,debate,target_context_memory,4,4,2,2,1.0,0.5,0.7,46,none,0.8,0.6,1.0,0.8,0.8,1.0,15
AU003636,stochastic_robustness,qwen3_8b,RWKU,rwku_001,1,Stephen King,debate,full_inference,4,4,2,2,1.0,0.5,0.3,42,none,0.8,0.6,0.4,0.6,0.8,0.8,15
AU003637,stochastic_robustness,qwen3_8b,RWKU,rwku_001,1,Stephen King,debate,full_inference,4,4,2,2,1.0,0.5,0.3,43,none,1.0,0.6,0.6,1.0,1.0,0.4,15
AU003638,stochastic_robustness,qwen3_8b,RWKU,rwku_001,1,Stephen King,debate,full_inference,4,4,2,2,1.0,0.5,0.3,44,none,0.8,0.6,0.8,0.6,1.0,1.0,15
AU003639,stochastic_robustness,qwen3_8b,RWKU,rwku_001,1,Stephen King,debate,full_inference,4,4,2,2,1.0,0.5,0.3,45,none,0.8,0.8,0.6,0.8,0.8,0.8,15
AU003640,stochastic_robustness,qwen3_8b,RWKU,rwku_001,1,Stephen King,debate,full_inference,4,4,2,2,1.0,0.5,0.3,46,none,0.8,0.6,0.6,0.6,0.8,1.0,15
AU003641,stochastic_robustness,qwen3_8b,RWKU,rwku_001,1,Stephen King,debate,full_inference,4,4,2,2,1.0,0.5,0.7,42,none,0.8,1.0,0.4,0.8,0.8,1.0,15
AU003642,stochastic_robustness,qwen3_8b,RWKU,rwku_001,1,Stephen King,debate,full_inference,4,4,2,2,1.0,0.5,0.7,43,none,1.0,0.8,0.4,0.8,0.8,0.6,15
AU003643,stochastic_robustness,qwen3_8b,RWKU,rwku_001,1,Stephen King,debate,full_inference,4,4,2,2,1.0,0.5,0.7,44,none,1.0,0.8,0.8,1.0,0.8,0.8,15
AU003644,stochastic_robustness,qwen3_8b,RWKU,rwku_001,1,Stephen King,debate,full_inference,4,4,2,2,1.0,0.5,0.7,45,none,1.0,0.8,0.4,0.6,0.6,1.0,15
AU003645,stochastic_robustness,qwen3_8b,RWKU,rwku_001,1,Stephen King,debate,full_inference,4,4,2,2,1.0,0.5,0.7,46,none,1.0,0.6,0.8,0.8,0.8,1.0,15
AU003646,stochastic_robustness,qwen3_8b,RWKU,rwku_001,1,Stephen King,scratchpad,target_context_memory,4,4,2,2,1.0,0.5,0.3,42,none,1.0,1.0,1.0,1.0,1.0,1.0,15
AU003647,stochastic_robustness,qwen3_8b,RWKU,rwku_001,1,Stephen King,scratchpad,target_context_memory,4,4,2,2,1.0,0.5,0.3,43,none,1.0,1.0,1.0,1.0,1.0,1.0,15
AU003648,stochastic_robustness,qwen3_8b,RWKU,rwku_001,1,Stephen King,scratchpad,target_context_memory,4,4,2,2,1.0,0.5,0.3,44,none,1.0,1.0,1.0,1.0,1.0,1.0,15
AU003649,stochastic_robustness,qwen3_8b,RWKU,rwku_001,1,Stephen King,scratchpad,target_context_memory,4,4,2,2,1.0,0.5,0.3,45,none,1.0,1.0,1.0,1.0,1.0,1.0,15
AU003650,stochastic_robustness,qwen3_8b,RWKU,rwku_001,1,Stephen King,scratchpad,target_context_memory,4,4,2,2,1.0,0.5,0.3,46,none,1.0,1.0,1.0,1.0,1.0,1.0,15
AU003651,stochastic_robustness,qwen3_8b,RWKU,rwku_001,1,Stephen King,scratchpad,target_context_memory,4,4,2,2,1.0,0.5,0.7,42,none,1.0,1.0,1.0,1.0,1.0,1.0,15
AU003652,stochastic_robustness,qwen3_8b,RWKU,rwku_001,1,Stephen King,scratchpad,target_context_memory,4,4,2,2,1.0,0.5,0.7,43,none,1.0,1.0,1.0,1.0,1.0,1.0,15
AU003653,stochastic_robustness,qwen3_8b,RWKU,rwku_001,1,Stephen King,scratchpad,target_context_memory,4,4,2,2,1.0,0.5,0.7,44,none,1.0,1.0,1.0,1.0,1.0,1.0,15
AU003654,stochastic_robustness,qwen3_8b,RWKU,rwku_001,1,Stephen King,scratchpad,target_context_memory,4,4,2,2,1.0,0.5,0.7,45,none,1.0,1.0,1.0,1.0,1.0,1.0,15
AU003655,stochastic_robustness,qwen3_8b,RWKU,rwku_001,1,Stephen King,scratchpad,target_context_memory,4,4,2,2,1.0,0.5,0.7,46,none,1.0,1.0,1.0,1.0,1.0,1.0,15
AU003656,stochastic_robustness,qwen3_8b,RWKU,rwku_001,1,Stephen King,scratchpad,full_inference,4,4,2,2,1.0,0.5,0.3,42,none,1.0,1.0,1.0,1.0,1.0,1.0,15
AU003657,stochastic_robustness,qwen3_8b,RWKU,rwku_001,1,Stephen King,scratchpad,full_inference,4,4,2,2,1.0,0.5,0.3,43,none,1.0,1.0,1.0,1.0,1.0,1.0,15
AU003658,stochastic_robustness,qwen3_8b,RWKU,rwku_001,1,Stephen King,scratchpad,full_inference,4,4,2,2,1.0,0.5,0.3,44,none,1.0,1.0,1.0,1.0,1.0,1.0,15
AU003659,stochastic_robustness,qwen3_8b,RWKU,rwku_001,1,Stephen King,scratchpad,full_inference,4,4,2,2,1.0,0.5,0.3,45,none,1.0,1.0,1.0,1.0,1.0,1.0,15
AU003660,stochastic_robustness,qwen3_8b,RWKU,rwku_001,1,Stephen King,scratchpad,full_inference,4,4,2,2,1.0,0.5,0.3,46,none,1.0,1.0,1.0,1.0,1.0,1.0,15
AU003661,stochastic_robustness,qwen3_8b,RWKU,rwku_001,1,Stephen King,scratchpad,full_inference,4,4,2,2,1.0,0.5,0.7,42,none,1.0,1.0,1.0,1.0,1.0,1.0,15
AU003662,stochastic_robustness,qwen3_8b,RWKU,rwku_001,1,Stephen King,scratchpad,full_inference,4,4,2,2,1.0,0.5,0.7,43,none,1.0,1.0,1.0,1.0,1.0,1.0,15
AU003663,stochastic_robustness,qwen3_8b,RWKU,rwku_001,1,Stephen King,scratchpad,full_inference,4,4,2,2,1.0,0.5,0.7,44,none,1.0,1.0,1.0,1.0,1.0,1.0,15
AU003664,stochastic_robustness,qwen3_8b,RWKU,rwku_001,1,Stephen King,scratchpad,full_inference,4,4,2,2,1.0,0.5,0.7,45,none,1.0,1.0,1.0,1.0,1.0,1.0,15
AU003665,stochastic_robustness,qwen3_8b,RWKU,rwku_001,1,Stephen King,scratchpad,full_inference,4,4,2,2,1.0,0.5,0.7,46,none,1.0,1.0,1.0,1.0,1.0,1.0,15
AU003666,stochastic_robustness,qwen3_8b,RWKU,rwku_001,1,Stephen King,hierarchical,target_context_memory,4,4,2,2,1.0,0.5,0.3,42,none,0.8,0.0,1.0,0.8,1.0,1.0,15
AU003667,stochastic_robustness,qwen3_8b,RWKU,rwku_001,1,Stephen King,hierarchical,target_context_memory,4,4,2,2,1.0,0.5,0.3,43,none,1.0,0.0,1.0,0.8,1.0,1.0,15
AU003668,stochastic_robustness,qwen3_8b,RWKU,rwku_001,1,Stephen King,hierarchical,target_context_memory,4,4,2,2,1.0,0.5,0.3,44,none,1.0,0.0,1.0,0.8,1.0,1.0,15
AU003669,stochastic_robustness,qwen3_8b,RWKU,rwku_001,1,Stephen King,hierarchical,target_context_memory,4,4,2,2,1.0,0.5,0.3,45,none,1.0,0.0,1.0,0.8,1.0,1.0,15
AU003670,stochastic_robustness,qwen3_8b,RWKU,rwku_001,1,Stephen King,hierarchical,target_context_memory,4,4,2,2,1.0,0.5,0.3,46,none,0.8,0.0,1.0,0.8,1.0,1.0,15
AU003671,stochastic_robustness,qwen3_8b,RWKU,rwku_001,1,Stephen King,hierarchical,target_context_memory,4,4,2,2,1.0,0.5,0.7,42,none,0.8,0.0,1.0,1.0,1.0,1.0,15
AU003672,stochastic_robustness,qwen3_8b,RWKU,rwku_001,1,Stephen King,hierarchical,target_context_memory,4,4,2,2,1.0,0.5,0.7,43,none,0.8,0.0,1.0,1.0,1.0,1.0,15
AU003673,stochastic_robustness,qwen3_8b,RWKU,rwku_001,1,Stephen King,hierarchical,target_context_memory,4,4,2,2,1.0,0.5,0.7,44,none,1.0,0.0,1.0,0.8,1.0,1.0,15
AU003674,stochastic_robustness,qwen3_8b,RWKU,rwku_001,1,Stephen King,hierarchical,target_context_memory,4,4,2,2,1.0,0.5,0.7,45,none,1.0,0.0,1.0,0.8,1.0,1.0,15
AU003675,stochastic_robustness,qwen3_8b,RWKU,rwku_001,1,Stephen King,hierarchical,target_context_memory,4,4,2,2,1.0,0.5,0.7,46,none,0.8,0.0,1.0,1.0,1.0,1.0,15
AU003676,stochastic_robustness,qwen3_8b,RWKU,rwku_001,1,Stephen King,hierarchical,full_inference,4,4,2,2,1.0,0.5,0.3,42,none,0.8,0.0,1.0,0.8,1.0,1.0,15
AU003677,stochastic_robustness,qwen3_8b,RWKU,rwku_001,1,Stephen King,hierarchical,full_inference,4,4,2,2,1.0,0.5,0.3,43,none,1.0,0.0,1.0,0.8,1.0,1.0,15
AU003678,stochastic_robustness,qwen3_8b,RWKU,rwku_001,1,Stephen King,hierarchical,full_inference,4,4,2,2,1.0,0.5,0.3,44,none,1.0,0.0,1.0,0.8,1.0,1.0,15
AU003679,stochastic_robustness,qwen3_8b,RWKU,rwku_001,1,Stephen King,hierarchical,full_inference,4,4,2,2,1.0,0.5,0.3,45,none,1.0,0.0,1.0,0.8,1.0,1.0,15
AU003680,stochastic_robustness,qwen3_8b,RWKU,rwku_001,1,Stephen King,hierarchical,full_inference,4,4,2,2,1.0,0.5,0.3,46,none,0.8,0.0,1.0,0.8,1.0,1.0,15
AU003681,stochastic_robustness,qwen3_8b,RWKU,rwku_001,1,Stephen King,hierarchical,full_inference,4,4,2,2,1.0,0.5,0.7,42,none,0.8,0.0,1.0,1.0,1.0,1.0,15
AU003682,stochastic_robustness,qwen3_8b,RWKU,rwku_001,1,Stephen King,hierarchical,full_inference,4,4,2,2,1.0,0.5,0.7,43,none,0.8,0.0,1.0,1.0,1.0,1.0,15
AU003683,stochastic_robustness,qwen3_8b,RWKU,rwku_001,1,Stephen King,hierarchical,full_inference,4,4,2,2,1.0,0.5,0.7,44,none,1.0,0.0,1.0,0.8,1.0,1.0,15
AU003684,stochastic_robustness,qwen3_8b,RWKU,rwku_001,1,Stephen King,hierarchical,full_inference,4,4,2,2,1.0,0.5,0.7,45,none,1.0,0.0,1.0,0.8,1.0,1.0,15
AU003685,stochastic_robustness,qwen3_8b,RWKU,rwku_001,1,Stephen King,hierarchical,full_inference,4,4,2,2,1.0,0.5,0.7,46,none,0.8,0.0,1.0,1.0,1.0,1.0,15
