block,parameter_method,model_id,benchmark,topology,intervention,drr_target_mean,drr_target_std,drr_target_count,irr_target_mean,irr_target_std,irr_target_count,retention_target_mean,retention_target_std,retention_target_count,drr_system_mean,drr_system_std,drr_system_count,irr_system_mean,irr_system_std,irr_system_count,retention_system_mean,retention_system_std,retention_system_count
main,none,qwen3_4b,MUSE-Books,hierarchical,target_context,0.0,,1,,,0,1.0,,1,0.6,,1,,,0,0.8,,1
main,none,qwen3_4b,MUSE-Books,hierarchical,target_context_comm,0.0,,1,,,0,1.0,,1,0.6,,1,,,0,0.8,,1
main,none,qwen3_4b,MUSE-Books,hierarchical,target_context_memory,0.0,,1,,,0,1.0,,1,0.8,,1,,,0,0.8,,1
main,none,qwen3_4b,MUSE-Books,hierarchical,target_memory,1.0,,1,,,0,0.4,,1,1.0,,1,,,0,0.4,,1
main,none,qwen3_4b,MUSE-Books,hierarchical,target_memory_comm,1.0,,1,,,0,0.4,,1,1.0,,1,,,0,0.4,,1
main,none,qwen3_4b,MUSE-Books,independent,communication,1.0,,1,,,0,0.4,,1,1.0,,1,,,0,0.4,,1
main,none,qwen3_4b,MUSE-Books,independent,full_inference,0.0,,1,,,0,1.0,,1,0.0,,1,,,0,1.0,,1
main,none,qwen3_4b,MUSE-Books,independent,global_context,0.0,,1,,,0,1.0,,1,0.0,,1,,,0,1.0,,1
main,none,qwen3_4b,MUSE-Books,independent,none,1.0,,1,,,0,0.4,,1,1.0,,1,,,0,0.4,,1
main,none,qwen3_4b,MUSE-Books,independent,target_context,0.0,,1,,,0,1.0,,1,0.0,,1,,,0,1.0,,1
main,none,qwen3_4b,MUSE-Books,independent,target_context_comm,0.0,,1,,,0,1.0,,1,0.0,,1,,,0,1.0,,1
main,none,qwen3_4b,MUSE-Books,independent,target_context_memory,0.0,,1,,,0,1.0,,1,0.0,,1,,,0,1.0,,1
main,none,qwen3_4b,MUSE-Books,independent,target_memory,1.0,,1,,,0,0.0,,1,1.0,,1,,,0,0.0,,1
main,none,qwen3_4b,MUSE-Books,independent,target_memory_comm,1.0,,1,,,0,0.0,,1,1.0,,1,,,0,0.0,,1
main,none,qwen3_4b,MUSE-Books,scratchpad,communication,1.0,,1,,,0,0.8,,1,1.0,,1,,,0,0.8,,1
main,none,qwen3_4b,MUSE-Books,scratchpad,full_inference,0.0,,1,,,0,0.8,,1,1.0,,1,,,0,0.8,,1
main,none,qwen3_4b,MUSE-Books,scratchpad,global_context,0.0,,1,,,0,1.0,,1,0.0,,1,,,0,1.0,,1
main,none,qwen3_4b,MUSE-Books,scratchpad,none,1.0,,1,,,0,0.8,,1,1.0,,1,,,0,0.8,,1
main,none,qwen3_4b,MUSE-Books,scratchpad,target_context,1.0,,1,,,0,0.8,,1,1.0,,1,,,0,0.8,,1
main,none,qwen3_4b,MUSE-Books,scratchpad,target_context_comm,0.0,,1,,,0,0.8,,1,1.0,,1,,,0,0.8,,1
main,none,qwen3_4b,MUSE-Books,scratchpad,target_context_memory,1.0,,1,,,0,0.8,,1,1.0,,1,,,0,0.8,,1
main,none,qwen3_4b,MUSE-Books,scratchpad,target_memory,1.0,,1,,,0,0.8,,1,1.0,,1,,,0,0.8,,1
main,none,qwen3_4b,MUSE-Books,scratchpad,target_memory_comm,1.0,,1,,,0,0.8,,1,1.0,,1,,,0,0.8,,1
main,none,qwen3_4b,MUSE-Books,sequential,communication,1.0,,1,,,0,0.6,,1,1.0,,1,,,0,0.4,,1
main,none,qwen3_4b,MUSE-Books,sequential,full_inference,0.0,,1,,,0,0.8,,1,1.0,,1,,,0,0.8,,1
main,none,qwen3_4b,MUSE-Books,sequential,global_context,0.0,,1,,,0,1.0,,1,0.0,,1,,,0,0.8,,1
main,none,qwen3_4b,MUSE-Books,sequential,none,1.0,,1,,,0,0.6,,1,1.0,,1,,,0,0.4,,1
main,none,qwen3_4b,MUSE-Books,sequential,target_context,1.0,,1,,,0,0.8,,1,1.0,,1,,,0,0.8,,1
main,none,qwen3_4b,MUSE-Books,sequential,target_context_comm,0.0,,1,,,0,0.8,,1,1.0,,1,,,0,0.8,,1
main,none,qwen3_4b,MUSE-Books,sequential,target_context_memory,1.0,,1,,,0,0.8,,1,1.0,,1,,,0,0.8,,1
main,none,qwen3_4b,MUSE-Books,sequential,target_memory,1.0,,1,,,0,0.6,,1,1.0,,1,,,0,0.4,,1
main,none,qwen3_4b,MUSE-Books,sequential,target_memory_comm,1.0,,1,,,0,0.6,,1,1.0,,1,,,0,0.4,,1
main,none,qwen3_4b,MUSE-News,debate,communication,1.0,,1,,,0,0.8,,1,1.0,,1,,,0,0.4,,1
main,none,qwen3_4b,MUSE-News,debate,full_inference,1.0,,1,,,0,0.4,,1,0.8,,1,,,0,0.0,,1
main,none,qwen3_4b,MUSE-News,debate,global_context,0.0,,1,,,0,0.6,,1,0.0,,1,,,0,0.0,,1
main,none,qwen3_4b,MUSE-News,debate,none,1.0,,1,,,0,0.8,,1,1.0,,1,,,0,0.4,,1
main,none,qwen3_4b,MUSE-News,debate,target_context,1.0,,1,,,0,0.8,,1,0.6,,1,,,0,0.6,,1
main,none,qwen3_4b,MUSE-News,debate,target_context_comm,1.0,,1,,,0,0.8,,1,0.8,,1,,,0,0.6,,1
main,none,qwen3_4b,MUSE-News,debate,target_context_memory,1.0,,1,,,0,0.4,,1,0.8,,1,,,0,0.0,,1
main,none,qwen3_4b,MUSE-News,debate,target_memory,1.0,,1,,,0,0.8,,1,1.0,,1,,,0,0.6,,1
main,none,qwen3_4b,MUSE-News,debate,target_memory_comm,1.0,,1,,,0,0.8,,1,1.0,,1,,,0,0.6,,1
main,none,qwen3_4b,MUSE-News,hierarchical,communication,1.0,,1,,,0,0.0,,1,1.0,,1,,,0,1.0,,1
main,none,qwen3_4b,MUSE-News,hierarchical,full_inference,0.0,,1,,,0,0.2,,1,1.0,,1,,,0,1.0,,1
main,none,qwen3_4b,MUSE-News,hierarchical,global_context,0.0,,1,,,0,0.2,,1,0.0,,1,,,0,0.8,,1
main,none,qwen3_4b,MUSE-News,hierarchical,none,1.0,,1,,,0,0.0,,1,1.0,,1,,,0,1.0,,1
main,none,qwen3_4b,MUSE-News,hierarchical,target_context,0.0,,1,,,0,0.2,,1,1.0,,1,,,0,1.0,,1
main,none,qwen3_4b,MUSE-News,hierarchical,target_context_comm,0.0,,1,,,0,0.2,,1,1.0,,1,,,0,1.0,,1
main,none,qwen3_4b,MUSE-News,hierarchical,target_context_memory,0.0,,1,,,0,0.2,,1,1.0,,1,,,0,1.0,,1
main,none,qwen3_4b,MUSE-News,hierarchical,target_memory,1.0,,1,,,0,0.0,,1,1.0,,1,,,0,1.0,,1
main,none,qwen3_4b,MUSE-News,hierarchical,target_memory_comm,1.0,,1,,,0,0.0,,1,1.0,,1,,,0,1.0,,1
main,none,qwen3_4b,MUSE-News,independent,communication,1.0,,1,,,0,0.0,,1,1.0,,1,,,0,1.0,,1
main,none,qwen3_4b,MUSE-News,independent,full_inference,0.0,,1,,,0,0.2,,1,0.0,,1,,,0,1.0,,1
main,none,qwen3_4b,MUSE-News,independent,global_context,0.0,,1,,,0,0.2,,1,0.0,,1,,,0,1.0,,1
main,none,qwen3_4b,MUSE-News,independent,none,1.0,,1,,,0,0.0,,1,1.0,,1,,,0,1.0,,1
main,none,qwen3_4b,MUSE-News,independent,target_context,0.0,,1,,,0,0.2,,1,0.0,,1,,,0,1.0,,1
main,none,qwen3_4b,MUSE-News,independent,target_context_comm,0.0,,1,,,0,0.2,,1,0.0,,1,,,0,1.0,,1
main,none,qwen3_4b,MUSE-News,independent,target_context_memory,0.0,,1,,,0,0.2,,1,0.0,,1,,,0,1.0,,1
main,none,qwen3_4b,MUSE-News,independent,target_memory,1.0,,1,,,0,0.2,,1,1.0,,1,,,0,1.0,,1
main,none,qwen3_4b,MUSE-News,independent,target_memory_comm,1.0,,1,,,0,0.2,,1,1.0,,1,,,0,1.0,,1
main,none,qwen3_4b,MUSE-News,scratchpad,communication,1.0,,1,,,0,0.0,,1,1.0,,1,,,0,1.0,,1
main,none,qwen3_4b,MUSE-News,scratchpad,full_inference,0.0,,1,,,0,0.0,,1,1.0,,1,,,0,1.0,,1
main,none,qwen3_4b,MUSE-News,scratchpad,global_context,0.0,,1,,,0,0.2,,1,0.0,,1,,,0,1.0,,1
main,none,qwen3_4b,MUSE-News,scratchpad,none,1.0,,1,,,0,0.0,,1,1.0,,1,,,0,1.0,,1
main,none,qwen3_4b,MUSE-News,scratchpad,target_context,1.0,,1,,,0,0.0,,1,1.0,,1,,,0,1.0,,1
main,none,qwen3_4b,MUSE-News,scratchpad,target_context_comm,0.0,,1,,,0,0.0,,1,1.0,,1,,,0,1.0,,1
main,none,qwen3_4b,MUSE-News,scratchpad,target_context_memory,1.0,,1,,,0,0.0,,1,1.0,,1,,,0,1.0,,1
main,none,qwen3_4b,MUSE-News,scratchpad,target_memory,1.0,,1,,,0,0.0,,1,1.0,,1,,,0,1.0,,1
main,none,qwen3_4b,MUSE-News,scratchpad,target_memory_comm,1.0,,1,,,0,0.0,,1,1.0,,1,,,0,1.0,,1
main,none,qwen3_4b,MUSE-News,sequential,communication,1.0,,1,,,0,0.2,,1,1.0,,1,,,0,1.0,,1
main,none,qwen3_4b,MUSE-News,sequential,full_inference,0.4,,1,,,0,0.2,,1,1.0,,1,,,0,1.0,,1
main,none,qwen3_4b,MUSE-News,sequential,global_context,0.0,,1,,,0,0.2,,1,0.0,,1,,,0,1.0,,1
main,none,qwen3_4b,MUSE-News,sequential,none,1.0,,1,,,0,0.2,,1,1.0,,1,,,0,1.0,,1
main,none,qwen3_4b,MUSE-News,sequential,target_context,1.0,,1,,,0,0.2,,1,1.0,,1,,,0,1.0,,1
main,none,qwen3_4b,MUSE-News,sequential,target_context_comm,0.4,,1,,,0,0.2,,1,1.0,,1,,,0,1.0,,1
main,none,qwen3_4b,MUSE-News,sequential,target_context_memory,1.0,,1,,,0,0.2,,1,1.0,,1,,,0,1.0,,1
main,none,qwen3_4b,MUSE-News,sequential,target_memory,1.0,,1,,,0,0.2,,1,1.0,,1,,,0,1.0,,1
main,none,qwen3_4b,MUSE-News,sequential,target_memory_comm,1.0,,1,,,0,0.2,,1,1.0,,1,,,0,1.0,,1
main,none,qwen3_4b,RWKU,debate,communication,0.64,0.3373096170846272,10,0.54,0.4718756898449704,10,0.74,0.4005551702879947,10,0.62,0.38239014399199966,10,0.44000000000000006,0.36270588023294514,10,0.64,0.40879225911349043,10
main,none,qwen3_4b,RWKU,debate,full_inference,0.48,0.4022160834399562,10,0.54,0.3893013685508382,10,0.8,0.3126943839882287,10,0.54,0.3533962208186286,10,0.36,0.30983866769659335,10,0.62,0.33266599866332397,10
main,none,qwen3_4b,RWKU,debate,global_context,0.54,0.45264653858047876,10,0.7,0.41365578819969523,10,0.8,0.3126943839882287,10,0.4,0.33993463423951903,10,0.4,0.32659863237109044,10,0.6599999999999999,0.3533962208186286,10
main,none,qwen3_4b,RWKU,debate,none,0.74,0.340587727318528,10,0.6599999999999999,0.4623610902506587,10,0.7,0.41365578819969523,10,0.72,0.36757463338907254,10,0.42000000000000004,0.35839146815241635,10,0.64,0.40879225911349043,10
main,none,qwen3_4b,RWKU,debate,target_context,0.7,0.3299831645537222,10,0.74,0.41150131632029235,10,0.74,0.3272783388968954,10,0.58,0.332665998663324,10,0.42000000000000004,0.3823901439919996,10,0.7,0.3299831645537222,10
main,none,qwen3_4b,RWKU,debate,target_context_comm,0.6799999999999999,0.32930904093942587,10,0.64,0.3977715704047013,10,0.78,0.30477678535099895,10,0.62,0.35839146815241635,10,0.36,0.30983866769659335,10,0.72,0.3552776691859794,10
main,none,qwen3_4b,RWKU,debate,target_context_memory,0.72,0.4022160834399562,10,0.74,0.4005551702879947,10,0.76,0.3098386676965934,10,0.5800000000000001,0.37058512292499457,10,0.42000000000000004,0.3457680661303984,10,0.62,0.35839146815241635,10
main,none,qwen3_4b,RWKU,debate,target_memory,0.6599999999999999,0.3657564459825387,10,0.6799999999999999,0.4341018825626588,10,0.74,0.36575644598253876,10,0.6799999999999999,0.37947331922020555,10,0.45999999999999996,0.4005551702879947,10,0.64,0.41952353926806063,10
main,none,qwen3_4b,RWKU,debate,target_memory_comm,0.7,0.30184617127124724,10,0.52,0.43410188256265886,10,0.78,0.3457680661303984,10,0.72,0.3794733192202055,10,0.38,0.3457680661303984,10,0.58,0.4049691346263318,10
main,none,qwen3_4b,RWKU,hierarchical,communication,0.9,0.21602468994692867,10,0.6599999999999999,0.47187568984497036,10,0.78,0.4157990967870047,10,0.9,0.21602468994692867,10,0.76,0.41952353926806063,10,0.78,0.4157990967870047,10
main,none,qwen3_4b,RWKU,hierarchical,full_inference,0.27999999999999997,0.36757463338907254,10,0.26,0.3893013685508382,10,0.9199999999999999,0.25298221281347033,10,0.76,0.3747591819348053,10,0.6599999999999999,0.4005551702879947,10,0.78,0.4157990967870047,10
main,none,qwen3_4b,RWKU,hierarchical,global_context,0.62,0.4939635614091387,10,0.7,0.48304589153964794,10,0.9199999999999999,0.25298221281347033,10,0.62,0.4939635614091387,10,0.74,0.41150131632029235,10,0.9199999999999999,0.25298221281347033,10
main,none,qwen3_4b,RWKU,hierarchical,none,0.9,0.21602468994692867,10,0.6599999999999999,0.47187568984497036,10,0.78,0.4157990967870047,10,0.9,0.21602468994692867,10,0.76,0.41952353926806063,10,0.78,0.4157990967870047,10
main,none,qwen3_4b,RWKU,hierarchical,target_context,0.62,0.4939635614091387,10,0.7,0.48304589153964794,10,0.9199999999999999,0.25298221281347033,10,0.8800000000000001,0.2699794230842212,10,0.6599999999999999,0.4005551702879947,10,0.8,0.37712361663282534,10
main,none,qwen3_4b,RWKU,hierarchical,target_context_comm,0.62,0.4939635614091387,10,0.7,0.48304589153964794,10,0.9199999999999999,0.25298221281347033,10,0.8800000000000001,0.2699794230842212,10,0.6599999999999999,0.4005551702879947,10,0.8,0.37712361663282534,10
main,none,qwen3_4b,RWKU,hierarchical,target_context_memory,0.27999999999999997,0.36757463338907254,10,0.26,0.3893013685508382,10,0.9199999999999999,0.25298221281347033,10,0.76,0.3747591819348053,10,0.6599999999999999,0.4005551702879947,10,0.78,0.4157990967870047,10
main,none,qwen3_4b,RWKU,hierarchical,target_memory,0.9199999999999999,0.19321835661585915,10,0.7,0.48304589153964794,10,0.82,0.38239014399199966,10,0.9199999999999999,0.19321835661585915,10,0.74,0.4115013163202924,10,0.8,0.37712361663282534,10
main,none,qwen3_4b,RWKU,hierarchical,target_memory_comm,0.9199999999999999,0.19321835661585915,10,0.7,0.48304589153964794,10,0.82,0.38239014399199966,10,0.9199999999999999,0.19321835661585915,10,0.74,0.4115013163202924,10,0.8,0.37712361663282534,10
main,none,qwen3_4b,RWKU,independent,communication,0.9800000000000001,0.06324555320336758,10,0.6799999999999999,0.4442221666388716,10,0.82,0.332665998663324,10,0.9800000000000001,0.06324555320336758,10,0.74,0.4325634186002223,10,0.82,0.332665998663324,10
main,none,qwen3_4b,RWKU,independent,full_inference,0.26,0.3272783388968954,10,0.22000000000000003,0.3190262963734773,10,0.9800000000000001,0.06324555320336757,10,0.27999999999999997,0.36757463338907254,10,0.24000000000000005,0.32386554137309653,10,0.9800000000000001,0.06324555320336757,10
main,none,qwen3_4b,RWKU,independent,global_context,0.62,0.4939635614091387,10,0.6799999999999999,0.4341018825626589,10,0.9400000000000001,0.18973665961010275,10,0.62,0.4939635614091387,10,0.78,0.41579909678700466,10,0.9400000000000001,0.18973665961010275,10
main,none,qwen3_4b,RWKU,independent,none,0.9800000000000001,0.06324555320336758,10,0.6799999999999999,0.4442221666388716,10,0.82,0.332665998663324,10,0.9800000000000001,0.06324555320336758,10,0.74,0.4325634186002223,10,0.82,0.332665998663324,10
main,none,qwen3_4b,RWKU,independent,target_context,0.62,0.4939635614091387,10,0.6799999999999999,0.4341018825626589,10,0.9400000000000001,0.18973665961010275,10,0.62,0.4939635614091387,10,0.78,0.41579909678700466,10,0.9400000000000001,0.18973665961010275,10
main,none,qwen3_4b,RWKU,independent,target_context_comm,0.62,0.4939635614091387,10,0.6799999999999999,0.4341018825626589,10,0.9400000000000001,0.18973665961010275,10,0.62,0.4939635614091387,10,0.78,0.41579909678700466,10,0.9400000000000001,0.18973665961010275,10
main,none,qwen3_4b,RWKU,independent,target_context_memory,0.26,0.3272783388968954,10,0.22000000000000003,0.3190262963734773,10,0.9800000000000001,0.06324555320336757,10,0.27999999999999997,0.36757463338907254,10,0.24000000000000005,0.32386554137309653,10,0.9800000000000001,0.06324555320336757,10
main,none,qwen3_4b,RWKU,independent,target_memory,0.9400000000000001,0.13498971154211054,10,0.72,0.4541169697580374,10,0.8400000000000001,0.3502380143083652,10,0.9400000000000001,0.13498971154211054,10,0.78,0.41579909678700466,10,0.8,0.3527668414752787,10
main,none,qwen3_4b,RWKU,independent,target_memory_comm,0.9400000000000001,0.13498971154211054,10,0.72,0.4541169697580374,10,0.8400000000000001,0.3502380143083652,10,0.9400000000000001,0.13498971154211054,10,0.78,0.41579909678700466,10,0.8,0.3527668414752787,10
main,none,qwen3_4b,RWKU,scratchpad,communication,0.9800000000000001,0.06324555320336758,10,0.62,0.4939635614091388,10,0.9199999999999999,0.19321835661585912,10,0.9400000000000001,0.13498971154211054,10,0.8,0.4216370213557839,10,0.9199999999999999,0.19321835661585912,10
main,none,qwen3_4b,RWKU,scratchpad,full_inference,0.42000000000000004,0.4049691346263317,10,0.58,0.42635405214185285,10,0.9400000000000001,0.18973665961010275,10,0.82,0.3823901439919996,10,0.8,0.4216370213557839,10,0.9400000000000001,0.18973665961010275,10
main,none,qwen3_4b,RWKU,scratchpad,global_context,0.62,0.4939635614091387,10,0.7,0.48304589153964794,10,0.9199999999999999,0.25298221281347033,10,0.62,0.4939635614091387,10,0.78,0.4157990967870047,10,0.9199999999999999,0.25298221281347033,10
main,none,qwen3_4b,RWKU,scratchpad,none,0.9199999999999999,0.16865480854231354,10,0.7,0.4447221354708778,10,0.9199999999999999,0.19321835661585912,10,0.9400000000000001,0.13498971154211054,10,0.8,0.4216370213557839,10,0.9199999999999999,0.19321835661585912,10
main,none,qwen3_4b,RWKU,scratchpad,target_context,0.86,0.18973665961010275,10,0.7,0.48304589153964794,10,0.9400000000000001,0.18973665961010275,10,0.9400000000000001,0.13498971154211054,10,0.8,0.4216370213557839,10,0.9400000000000001,0.18973665961010275,10
main,none,qwen3_4b,RWKU,scratchpad,target_context_comm,0.7,0.42426406871192857,10,0.6599999999999999,0.47187568984497036,10,0.9400000000000001,0.18973665961010275,10,0.9,0.2538591035287969,10,0.8,0.4216370213557839,10,0.9400000000000001,0.18973665961010275,10
main,none,qwen3_4b,RWKU,scratchpad,target_context_memory,0.86,0.23190036174568113,10,0.7,0.48304589153964794,10,0.9400000000000001,0.18973665961010275,10,0.9400000000000001,0.13498971154211054,10,0.8,0.4216370213557839,10,0.9400000000000001,0.18973665961010275,10
main,none,qwen3_4b,RWKU,scratchpad,target_memory,0.96,0.1264911064067352,10,0.7,0.4447221354708778,10,0.9199999999999999,0.25298221281347033,10,0.96,0.1264911064067352,10,0.8,0.4216370213557839,10,0.9199999999999999,0.25298221281347033,10
main,none,qwen3_4b,RWKU,scratchpad,target_memory_comm,0.9400000000000001,0.18973665961010272,10,0.64,0.4695151163109069,10,0.9199999999999999,0.25298221281347033,10,0.9400000000000001,0.18973665961010272,10,0.8,0.4216370213557839,10,0.9199999999999999,0.25298221281347033,10
main,none,qwen3_4b,RWKU,sequential,communication,0.9400000000000001,0.18973665961010272,10,0.64,0.4695151163109069,10,0.78,0.4157990967870047,10,0.9400000000000001,0.18973665961010272,10,0.74,0.4325634186002223,10,0.78,0.4157990967870047,10
main,none,qwen3_4b,RWKU,sequential,full_inference,0.5,0.3915780041490244,10,0.6,0.4422166387140533,10,0.8,0.4216370213557839,10,0.8400000000000001,0.3502380143083652,10,0.78,0.41579909678700466,10,0.8,0.4216370213557839,10
main,none,qwen3_4b,RWKU,sequential,global_context,0.62,0.4939635614091387,10,0.6599999999999999,0.4623610902506587,10,0.9199999999999999,0.25298221281347033,10,0.62,0.4939635614091387,10,0.72,0.42373996218855214,10,0.9199999999999999,0.25298221281347033,10
main,none,qwen3_4b,RWKU,sequential,none,0.9400000000000001,0.18973665961010272,10,0.6599999999999999,0.45264653858047876,10,0.78,0.4157990967870047,10,0.9400000000000001,0.18973665961010272,10,0.78,0.41579909678700466,10,0.78,0.4157990967870047,10
main,none,qwen3_4b,RWKU,sequential,target_context,0.8800000000000001,0.25298221281347033,10,0.64,0.4695151163109069,10,0.8800000000000001,0.2699794230842211,10,0.9199999999999999,0.25298221281347033,10,0.76,0.41952353926806063,10,0.8,0.4216370213557839,10
main,none,qwen3_4b,RWKU,sequential,target_context_comm,0.76,0.40879225911349043,10,0.62,0.4939635614091388,10,0.8800000000000001,0.2699794230842211,10,0.9199999999999999,0.25298221281347033,10,0.78,0.41579909678700466,10,0.8,0.4216370213557839,10
main,none,qwen3_4b,RWKU,sequential,target_context_memory,0.8800000000000001,0.19321835661585915,10,0.64,0.4788875998951459,10,0.8,0.4216370213557839,10,0.9400000000000001,0.18973665961010272,10,0.78,0.41579909678700466,10,0.8,0.4216370213557839,10
main,none,qwen3_4b,RWKU,sequential,target_memory,0.9400000000000001,0.18973665961010272,10,0.6799999999999999,0.4442221666388716,10,0.78,0.4157990967870047,10,0.9400000000000001,0.18973665961010272,10,0.76,0.41952353926806063,10,0.78,0.4157990967870047,10
main,none,qwen3_4b,RWKU,sequential,target_memory_comm,0.9400000000000001,0.18973665961010272,10,0.64,0.4695151163109069,10,0.78,0.4157990967870047,10,0.9400000000000001,0.18973665961010272,10,0.74,0.4325634186002223,10,0.78,0.4157990967870047,10
main,none,qwen3_4b,TOFU,debate,communication,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3,0.8666666666666667,0.23094010767585033,3
main,none,qwen3_4b,TOFU,debate,full_inference,0.26666666666666666,0.11547005383792518,3,0.9333333333333332,0.11547005383792512,3,1.0,0.0,3,0.9333333333333332,0.11547005383792512,3,1.0,0.0,3,1.0,0.0,3
main,none,qwen3_4b,TOFU,debate,global_context,0.4666666666666666,0.5033222956847166,3,0.6666666666666666,0.5773502691896258,3,1.0,0.0,3,0.06666666666666667,0.11547005383792516,3,0.3333333333333333,0.30550504633038933,3,1.0,0.0,3
main,none,qwen3_4b,TOFU,debate,none,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3,0.8666666666666667,0.23094010767585033,3
main,none,qwen3_4b,TOFU,debate,target_context,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3
main,none,qwen3_4b,TOFU,debate,target_context_comm,0.4666666666666666,0.4618802153517006,3,0.9333333333333332,0.11547005383792512,3,1.0,0.0,3,1.0,0.0,3,0.8666666666666667,0.23094010767585027,3,1.0,0.0,3
main,none,qwen3_4b,TOFU,debate,target_context_memory,0.9333333333333332,0.11547005383792512,3,1.0,0.0,3,1.0,0.0,3,0.8666666666666667,0.23094010767585033,3,1.0,0.0,3,1.0,0.0,3
main,none,qwen3_4b,TOFU,debate,target_memory,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3,0.8666666666666667,0.23094010767585033,3
main,none,qwen3_4b,TOFU,debate,target_memory_comm,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3,0.8666666666666667,0.23094010767585033,3
main,none,qwen3_4b,TOFU,hierarchical,communication,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3
main,none,qwen3_4b,TOFU,hierarchical,full_inference,0.39999999999999997,0.5291502622129182,3,0.5333333333333333,0.5033222956847166,3,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3
main,none,qwen3_4b,TOFU,hierarchical,global_context,0.3333333333333333,0.5773502691896258,3,0.5333333333333333,0.5033222956847166,3,1.0,0.0,3,0.06666666666666667,0.11547005383792516,3,0.3333333333333333,0.30550504633038933,3,1.0,0.0,3
main,none,qwen3_4b,TOFU,hierarchical,none,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3
main,none,qwen3_4b,TOFU,hierarchical,target_context,0.3333333333333333,0.5773502691896258,3,0.5333333333333333,0.5033222956847166,3,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3
main,none,qwen3_4b,TOFU,hierarchical,target_context_comm,0.3333333333333333,0.5773502691896258,3,0.5333333333333333,0.5033222956847166,3,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3
main,none,qwen3_4b,TOFU,hierarchical,target_context_memory,0.39999999999999997,0.5291502622129182,3,0.5333333333333333,0.5033222956847166,3,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3
main,none,qwen3_4b,TOFU,hierarchical,target_memory,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3
main,none,qwen3_4b,TOFU,hierarchical,target_memory_comm,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3
main,none,qwen3_4b,TOFU,independent,communication,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3
main,none,qwen3_4b,TOFU,independent,full_inference,0.3333333333333333,0.41633319989322654,3,0.5333333333333333,0.5033222956847166,3,1.0,0.0,3,0.0,0.0,3,0.3333333333333333,0.30550504633038933,3,1.0,0.0,3
main,none,qwen3_4b,TOFU,independent,global_context,0.39999999999999997,0.5291502622129182,3,0.5333333333333333,0.5033222956847166,3,1.0,0.0,3,0.06666666666666667,0.11547005383792516,3,0.26666666666666666,0.30550504633038933,3,1.0,0.0,3
main,none,qwen3_4b,TOFU,independent,none,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3
main,none,qwen3_4b,TOFU,independent,target_context,0.39999999999999997,0.5291502622129182,3,0.5333333333333333,0.5033222956847166,3,1.0,0.0,3,0.06666666666666667,0.11547005383792516,3,0.26666666666666666,0.30550504633038933,3,1.0,0.0,3
main,none,qwen3_4b,TOFU,independent,target_context_comm,0.39999999999999997,0.5291502622129182,3,0.5333333333333333,0.5033222956847166,3,1.0,0.0,3,0.06666666666666667,0.11547005383792516,3,0.26666666666666666,0.30550504633038933,3,1.0,0.0,3
main,none,qwen3_4b,TOFU,independent,target_context_memory,0.3333333333333333,0.41633319989322654,3,0.5333333333333333,0.5033222956847166,3,1.0,0.0,3,0.0,0.0,3,0.3333333333333333,0.30550504633038933,3,1.0,0.0,3
main,none,qwen3_4b,TOFU,independent,target_memory,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3
main,none,qwen3_4b,TOFU,independent,target_memory_comm,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3
main,none,qwen3_4b,TOFU,scratchpad,communication,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3
main,none,qwen3_4b,TOFU,scratchpad,full_inference,0.3333333333333333,0.4163331998932266,3,0.9333333333333332,0.11547005383792512,3,1.0,0.0,3,0.8666666666666667,0.23094010767585033,3,1.0,0.0,3,1.0,0.0,3
