run_id,block,model_id,benchmark,unit_id,topology,intervention,parameter_method,drr_target,irr_target,retention_target,drr_system,irr_system,retention_system,n_scored_probes
AU003170,parameter_unlearning,qwen3_8b,RWKU,rwku_001,debate,parameter_only,gradient_ascent,0.0,0.0,0.0,0.0,0.0,0.0,15
AU003171,parameter_unlearning,qwen3_8b,RWKU,rwku_001,debate,parameter_plus_comm,gradient_ascent,0.0,0.0,0.0,0.0,0.0,0.0,15
AU003172,parameter_unlearning,qwen3_8b,RWKU,rwku_001,scratchpad,parameter_only,gradient_ascent,0.4,0.0,0.0,0.2,0.0,0.0,15
AU003173,parameter_unlearning,qwen3_8b,RWKU,rwku_001,scratchpad,parameter_plus_comm,gradient_ascent,0.4,0.0,0.0,0.2,0.0,0.0,15
AU003174,parameter_unlearning,qwen3_8b,RWKU,rwku_001,hierarchical,parameter_only,gradient_ascent,0.2,0.0,0.0,0.4,0.0,0.0,15
AU003175,parameter_unlearning,qwen3_8b,RWKU,rwku_001,hierarchical,parameter_plus_comm,gradient_ascent,0.2,0.0,0.0,0.4,0.0,0.0,15
AU003176,parameter_unlearning,qwen3_8b,RWKU,rwku_001,independent,parameter_only,lora_grad_diff,0.0,0.0,0.0,0.0,0.0,0.0,15
AU003177,parameter_unlearning,qwen3_8b,RWKU,rwku_001,independent,parameter_plus_comm,lora_grad_diff,0.0,0.0,0.0,0.0,0.0,0.0,15
AU003178,parameter_unlearning,qwen3_8b,RWKU,rwku_001,sequential,parameter_only,lora_grad_diff,0.0,0.0,0.0,0.0,0.0,0.0,15
AU003179,parameter_unlearning,qwen3_8b,RWKU,rwku_001,sequential,parameter_plus_comm,lora_grad_diff,0.0,0.0,0.0,0.0,0.0,0.0,15
AU003180,parameter_unlearning,qwen3_8b,RWKU,rwku_001,debate,parameter_only,lora_grad_diff,0.0,0.0,0.0,0.6,0.0,0.0,15
AU003181,parameter_unlearning,qwen3_8b,RWKU,rwku_001,debate,parameter_plus_comm,lora_grad_diff,0.0,0.0,0.0,0.6,0.0,0.0,15
AU003182,parameter_unlearning,qwen3_8b,RWKU,rwku_001,scratchpad,parameter_only,lora_grad_diff,0.0,0.0,0.0,0.0,0.0,0.0,15
AU003183,parameter_unlearning,qwen3_8b,RWKU,rwku_001,scratchpad,parameter_plus_comm,lora_grad_diff,0.0,0.0,0.0,0.2,0.0,0.0,15
AU003184,parameter_unlearning,qwen3_8b,RWKU,rwku_001,hierarchical,parameter_only,lora_grad_diff,0.0,0.0,0.0,0.2,0.0,0.0,15
AU003185,parameter_unlearning,qwen3_8b,RWKU,rwku_001,hierarchical,parameter_plus_comm,lora_grad_diff,0.0,0.0,0.0,0.2,0.0,0.0,15
AU003186,stochastic_robustness,qwen3_8b,TOFU,tofu_forget01,independent,target_context_memory,none,0.0,0.0,0.8,0.0,0.0,0.8,15
AU003187,stochastic_robustness,qwen3_8b,TOFU,tofu_forget01,independent,target_context_memory,none,0.0,0.0,0.8,0.0,0.0,0.8,15
AU003188,stochastic_robustness,qwen3_8b,TOFU,tofu_forget01,independent,target_context_memory,none,0.0,0.0,0.8,0.0,0.0,0.8,15
AU003189,stochastic_robustness,qwen3_8b,TOFU,tofu_forget01,independent,target_context_memory,none,0.0,0.0,0.8,0.0,0.0,0.8,15
AU003190,stochastic_robustness,qwen3_8b,TOFU,tofu_forget01,independent,target_context_memory,none,0.0,0.0,1.0,0.0,0.0,1.0,15
AU003191,stochastic_robustness,qwen3_8b,TOFU,tofu_forget01,independent,target_context_memory,none,0.0,0.0,0.8,0.0,0.0,0.8,15
AU003192,stochastic_robustness,qwen3_8b,TOFU,tofu_forget01,independent,target_context_memory,none,0.0,0.0,0.8,0.0,0.0,0.8,15
AU003193,stochastic_robustness,qwen3_8b,TOFU,tofu_forget01,independent,target_context_memory,none,0.0,0.0,1.0,0.0,0.0,1.0,15
AU003194,stochastic_robustness,qwen3_8b,TOFU,tofu_forget01,independent,target_context_memory,none,0.0,0.0,0.8,0.0,0.0,0.8,15
AU003195,stochastic_robustness,qwen3_8b,TOFU,tofu_forget01,independent,target_context_memory,none,0.0,0.0,1.0,0.0,0.0,1.0,15
AU003196,stochastic_robustness,qwen3_8b,TOFU,tofu_forget01,independent,full_inference,none,0.0,0.0,0.8,0.0,0.0,0.8,15
AU003197,stochastic_robustness,qwen3_8b,TOFU,tofu_forget01,independent,full_inference,none,0.0,0.0,0.8,0.0,0.0,0.8,15
AU003198,stochastic_robustness,qwen3_8b,TOFU,tofu_forget01,independent,full_inference,none,0.0,0.0,0.8,0.0,0.0,0.8,15
AU003199,stochastic_robustness,qwen3_8b,TOFU,tofu_forget01,independent,full_inference,none,0.0,0.0,0.8,0.0,0.0,0.8,15
AU003200,stochastic_robustness,qwen3_8b,TOFU,tofu_forget01,independent,full_inference,none,0.0,0.0,1.0,0.0,0.0,1.0,15
AU003201,stochastic_robustness,qwen3_8b,TOFU,tofu_forget01,independent,full_inference,none,0.0,0.0,0.8,0.0,0.0,0.8,15
AU003202,stochastic_robustness,qwen3_8b,TOFU,tofu_forget01,independent,full_inference,none,0.0,0.0,0.8,0.0,0.0,0.8,15
AU003203,stochastic_robustness,qwen3_8b,TOFU,tofu_forget01,independent,full_inference,none,0.0,0.0,1.0,0.0,0.0,1.0,15
AU003204,stochastic_robustness,qwen3_8b,TOFU,tofu_forget01,independent,full_inference,none,0.0,0.0,0.8,0.0,0.0,0.8,15
AU003205,stochastic_robustness,qwen3_8b,TOFU,tofu_forget01,independent,full_inference,none,0.0,0.0,1.0,0.0,0.0,1.0,15
AU003206,stochastic_robustness,qwen3_8b,TOFU,tofu_forget01,sequential,target_context_memory,none,1.0,1.0,1.0,1.0,1.0,1.0,15
AU003207,stochastic_robustness,qwen3_8b,TOFU,tofu_forget01,sequential,target_context_memory,none,1.0,0.8,1.0,1.0,0.8,1.0,15
AU003208,stochastic_robustness,qwen3_8b,TOFU,tofu_forget01,sequential,target_context_memory,none,1.0,1.0,1.0,1.0,1.0,1.0,15
AU003209,stochastic_robustness,qwen3_8b,TOFU,tofu_forget01,sequential,target_context_memory,none,1.0,1.0,1.0,1.0,1.0,1.0,15
AU003210,stochastic_robustness,qwen3_8b,TOFU,tofu_forget01,sequential,target_context_memory,none,1.0,0.8,1.0,1.0,0.8,1.0,15
AU003211,stochastic_robustness,qwen3_8b,TOFU,tofu_forget01,sequential,target_context_memory,none,1.0,1.0,1.0,1.0,1.0,1.0,15
AU003212,stochastic_robustness,qwen3_8b,TOFU,tofu_forget01,sequential,target_context_memory,none,1.0,1.0,1.0,1.0,1.0,1.0,15
AU003213,stochastic_robustness,qwen3_8b,TOFU,tofu_forget01,sequential,target_context_memory,none,1.0,0.8,1.0,1.0,0.8,1.0,15
AU003214,stochastic_robustness,qwen3_8b,TOFU,tofu_forget01,sequential,target_context_memory,none,1.0,1.0,1.0,1.0,0.8,1.0,15
AU003215,stochastic_robustness,qwen3_8b,TOFU,tofu_forget01,sequential,target_context_memory,none,1.0,0.8,1.0,1.0,1.0,1.0,15
AU003216,stochastic_robustness,qwen3_8b,TOFU,tofu_forget01,sequential,full_inference,none,0.0,0.0,1.0,1.0,1.0,1.0,15
AU003217,stochastic_robustness,qwen3_8b,TOFU,tofu_forget01,sequential,full_inference,none,0.0,0.0,1.0,1.0,1.0,1.0,15
AU003218,stochastic_robustness,qwen3_8b,TOFU,tofu_forget01,sequential,full_inference,none,0.0,0.0,1.0,1.0,1.0,1.0,15
AU003219,stochastic_robustness,qwen3_8b,TOFU,tofu_forget01,sequential,full_inference,none,0.0,0.0,1.0,1.0,1.0,1.0,15
AU003220,stochastic_robustness,qwen3_8b,TOFU,tofu_forget01,sequential,full_inference,none,0.0,0.0,1.0,1.0,1.0,1.0,15
AU003221,stochastic_robustness,qwen3_8b,TOFU,tofu_forget01,sequential,full_inference,none,0.0,0.0,1.0,1.0,1.0,1.0,15
AU003222,stochastic_robustness,qwen3_8b,TOFU,tofu_forget01,sequential,full_inference,none,0.0,0.0,1.0,1.0,0.8,1.0,15
AU003223,stochastic_robustness,qwen3_8b,TOFU,tofu_forget01,sequential,full_inference,none,0.0,0.0,1.0,1.0,1.0,1.0,15
AU003224,stochastic_robustness,qwen3_8b,TOFU,tofu_forget01,sequential,full_inference,none,0.0,0.0,1.0,1.0,1.0,1.0,15
AU003225,stochastic_robustness,qwen3_8b,TOFU,tofu_forget01,sequential,full_inference,none,0.0,0.0,1.0,1.0,1.0,1.0,15
AU003226,stochastic_robustness,qwen3_8b,TOFU,tofu_forget01,debate,target_context_memory,none,1.0,0.4,0.6,1.0,0.4,1.0,15
AU003227,stochastic_robustness,qwen3_8b,TOFU,tofu_forget01,debate,target_context_memory,none,1.0,0.4,0.6,1.0,0.4,1.0,15
AU003228,stochastic_robustness,qwen3_8b,TOFU,tofu_forget01,debate,target_context_memory,none,1.0,0.6,1.0,1.0,0.6,1.0,15
AU003229,stochastic_robustness,qwen3_8b,TOFU,tofu_forget01,debate,target_context_memory,none,1.0,0.4,0.4,1.0,0.4,1.0,15
AU003230,stochastic_robustness,qwen3_8b,TOFU,tofu_forget01,debate,target_context_memory,none,1.0,0.8,0.6,1.0,0.8,1.0,15
AU003231,stochastic_robustness,qwen3_8b,TOFU,tofu_forget01,debate,target_context_memory,none,1.0,0.4,0.8,1.0,0.6,1.0,15
AU003232,stochastic_robustness,qwen3_8b,TOFU,tofu_forget01,debate,target_context_memory,none,1.0,0.4,0.6,1.0,0.4,1.0,15
AU003233,stochastic_robustness,qwen3_8b,TOFU,tofu_forget01,debate,target_context_memory,none,1.0,0.6,0.8,1.0,0.8,1.0,15
AU003234,stochastic_robustness,qwen3_8b,TOFU,tofu_forget01,debate,target_context_memory,none,1.0,0.4,0.8,1.0,0.6,1.0,15
AU003235,stochastic_robustness,qwen3_8b,TOFU,tofu_forget01,debate,target_context_memory,none,1.0,0.8,0.6,1.0,0.8,1.0,15
AU003236,stochastic_robustness,qwen3_8b,TOFU,tofu_forget01,debate,full_inference,none,0.0,0.0,0.6,1.0,0.6,1.0,15
AU003237,stochastic_robustness,qwen3_8b,TOFU,tofu_forget01,debate,full_inference,none,0.0,0.0,0.6,1.0,0.4,1.0,15
AU003238,stochastic_robustness,qwen3_8b,TOFU,tofu_forget01,debate,full_inference,none,0.0,0.0,1.0,1.0,0.6,1.0,15
AU003239,stochastic_robustness,qwen3_8b,TOFU,tofu_forget01,debate,full_inference,none,0.0,0.0,0.4,1.0,0.4,1.0,15
AU003240,stochastic_robustness,qwen3_8b,TOFU,tofu_forget01,debate,full_inference,none,0.0,0.0,0.6,1.0,0.6,1.0,15
AU003241,stochastic_robustness,qwen3_8b,TOFU,tofu_forget01,debate,full_inference,none,0.0,0.0,0.6,1.0,0.6,1.0,15
AU003242,stochastic_robustness,qwen3_8b,TOFU,tofu_forget01,debate,full_inference,none,0.2,0.0,0.6,1.0,0.4,1.0,15
AU003243,stochastic_robustness,qwen3_8b,TOFU,tofu_forget01,debate,full_inference,none,0.0,0.0,0.8,1.0,1.0,1.0,15
AU003244,stochastic_robustness,qwen3_8b,TOFU,tofu_forget01,debate,full_inference,none,0.0,0.0,0.8,1.0,0.4,1.0,15
AU003245,stochastic_robustness,qwen3_8b,TOFU,tofu_forget01,debate,full_inference,none,0.0,0.0,0.6,1.0,0.4,1.0,15
AU003246,stochastic_robustness,qwen3_8b,TOFU,tofu_forget01,scratchpad,target_context_memory,none,1.0,0.6,0.8,1.0,0.8,1.0,15
AU003247,stochastic_robustness,qwen3_8b,TOFU,tofu_forget01,scratchpad,target_context_memory,none,1.0,0.6,0.8,1.0,0.8,1.0,15
AU003248,stochastic_robustness,qwen3_8b,TOFU,tofu_forget01,scratchpad,target_context_memory,none,1.0,0.6,1.0,1.0,0.8,1.0,15
AU003249,stochastic_robustness,qwen3_8b,TOFU,tofu_forget01,scratchpad,target_context_memory,none,1.0,0.6,0.8,1.0,0.6,1.0,15
AU003250,stochastic_robustness,qwen3_8b,TOFU,tofu_forget01,scratchpad,target_context_memory,none,1.0,0.6,0.8,1.0,0.6,1.0,15
AU003251,stochastic_robustness,qwen3_8b,TOFU,tofu_forget01,scratchpad,target_context_memory,none,1.0,0.6,1.0,1.0,0.6,1.0,15
AU003252,stochastic_robustness,qwen3_8b,TOFU,tofu_forget01,scratchpad,target_context_memory,none,1.0,0.6,1.0,1.0,0.6,1.0,15
AU003253,stochastic_robustness,qwen3_8b,TOFU,tofu_forget01,scratchpad,target_context_memory,none,1.0,0.6,1.0,1.0,0.6,1.0,15
AU003254,stochastic_robustness,qwen3_8b,TOFU,tofu_forget01,scratchpad,target_context_memory,none,1.0,0.6,1.0,1.0,0.4,1.0,15
AU003255,stochastic_robustness,qwen3_8b,TOFU,tofu_forget01,scratchpad,target_context_memory,none,1.0,0.2,0.8,1.0,0.4,1.0,15
AU003256,stochastic_robustness,qwen3_8b,TOFU,tofu_forget01,scratchpad,full_inference,none,0.0,0.0,0.8,1.0,0.8,1.0,15
AU003257,stochastic_robustness,qwen3_8b,TOFU,tofu_forget01,scratchpad,full_inference,none,0.0,0.0,0.8,1.0,1.0,1.0,15
AU003258,stochastic_robustness,qwen3_8b,TOFU,tofu_forget01,scratchpad,full_inference,none,0.0,0.0,1.0,1.0,0.8,1.0,15
AU003259,stochastic_robustness,qwen3_8b,TOFU,tofu_forget01,scratchpad,full_inference,none,0.0,0.0,0.8,1.0,0.8,1.0,15
AU003260,stochastic_robustness,qwen3_8b,TOFU,tofu_forget01,scratchpad,full_inference,none,0.0,0.0,0.8,1.0,0.8,1.0,15
AU003261,stochastic_robustness,qwen3_8b,TOFU,tofu_forget01,scratchpad,full_inference,none,0.0,0.0,1.0,1.0,1.0,1.0,15
AU003262,stochastic_robustness,qwen3_8b,TOFU,tofu_forget01,scratchpad,full_inference,none,0.0,0.0,1.0,1.0,0.8,1.0,15
AU003263,stochastic_robustness,qwen3_8b,TOFU,tofu_forget01,scratchpad,full_inference,none,0.0,0.0,1.0,1.0,0.6,1.0,15
AU003264,stochastic_robustness,qwen3_8b,TOFU,tofu_forget01,scratchpad,full_inference,none,0.0,0.0,1.0,1.0,0.6,1.0,15
AU003265,stochastic_robustness,qwen3_8b,TOFU,tofu_forget01,scratchpad,full_inference,none,0.0,0.0,0.8,1.0,0.8,1.0,15
AU003266,stochastic_robustness,qwen3_8b,TOFU,tofu_forget01,hierarchical,target_context_memory,none,0.0,0.0,1.0,1.0,1.0,1.0,15
AU003267,stochastic_robustness,qwen3_8b,TOFU,tofu_forget01,hierarchical,target_context_memory,none,0.0,0.0,1.0,1.0,1.0,1.0,15
AU003268,stochastic_robustness,qwen3_8b,TOFU,tofu_forget01,hierarchical,target_context_memory,none,0.0,0.0,1.0,1.0,1.0,1.0,15
AU003269,stochastic_robustness,qwen3_8b,TOFU,tofu_forget01,hierarchical,target_context_memory,none,0.0,0.0,1.0,1.0,1.0,1.0,15
AU003270,stochastic_robustness,qwen3_8b,TOFU,tofu_forget01,hierarchical,target_context_memory,none,0.0,0.0,1.0,1.0,1.0,1.0,15
AU003271,stochastic_robustness,qwen3_8b,TOFU,tofu_forget01,hierarchical,target_context_memory,none,0.0,0.0,1.0,1.0,1.0,1.0,15
AU003272,stochastic_robustness,qwen3_8b,TOFU,tofu_forget01,hierarchical,target_context_memory,none,0.0,0.0,1.0,1.0,1.0,1.0,15
AU003273,stochastic_robustness,qwen3_8b,TOFU,tofu_forget01,hierarchical,target_context_memory,none,0.0,0.0,1.0,1.0,1.0,1.0,15
AU003274,stochastic_robustness,qwen3_8b,TOFU,tofu_forget01,hierarchical,target_context_memory,none,0.0,0.0,1.0,1.0,1.0,1.0,15
AU003275,stochastic_robustness,qwen3_8b,TOFU,tofu_forget01,hierarchical,target_context_memory,none,0.0,0.0,1.0,1.0,1.0,1.0,15
AU003276,stochastic_robustness,qwen3_8b,TOFU,tofu_forget01,hierarchical,full_inference,none,0.0,0.0,1.0,1.0,1.0,1.0,15
AU003277,stochastic_robustness,qwen3_8b,TOFU,tofu_forget01,hierarchical,full_inference,none,0.0,0.0,1.0,1.0,1.0,1.0,15
AU003278,stochastic_robustness,qwen3_8b,TOFU,tofu_forget01,hierarchical,full_inference,none,0.0,0.0,1.0,1.0,1.0,1.0,15
AU003279,stochastic_robustness,qwen3_8b,TOFU,tofu_forget01,hierarchical,full_inference,none,0.0,0.0,1.0,1.0,1.0,1.0,15
AU003280,stochastic_robustness,qwen3_8b,TOFU,tofu_forget01,hierarchical,full_inference,none,0.0,0.0,1.0,1.0,1.0,1.0,15
AU003281,stochastic_robustness,qwen3_8b,TOFU,tofu_forget01,hierarchical,full_inference,none,0.0,0.0,1.0,1.0,1.0,1.0,15
AU003282,stochastic_robustness,qwen3_8b,TOFU,tofu_forget01,hierarchical,full_inference,none,0.0,0.0,1.0,1.0,1.0,1.0,15
AU003283,stochastic_robustness,qwen3_8b,TOFU,tofu_forget01,hierarchical,full_inference,none,0.0,0.0,1.0,1.0,1.0,1.0,15
AU003284,stochastic_robustness,qwen3_8b,TOFU,tofu_forget01,hierarchical,full_inference,none,0.0,0.0,1.0,1.0,1.0,1.0,15
AU003285,stochastic_robustness,qwen3_8b,TOFU,tofu_forget01,hierarchical,full_inference,none,0.0,0.0,1.0,1.0,1.0,1.0,15
AU003286,stochastic_robustness,qwen3_8b,TOFU,tofu_forget05,independent,target_context_memory,none,0.0,0.4,1.0,0.0,0.4,1.0,15
AU003287,stochastic_robustness,qwen3_8b,TOFU,tofu_forget05,independent,target_context_memory,none,0.0,0.4,1.0,0.0,0.4,1.0,15
AU003288,stochastic_robustness,qwen3_8b,TOFU,tofu_forget05,independent,target_context_memory,none,0.0,0.4,1.0,0.0,0.4,1.0,15
AU003289,stochastic_robustness,qwen3_8b,TOFU,tofu_forget05,independent,target_context_memory,none,0.0,0.4,1.0,0.0,0.4,1.0,15
AU003290,stochastic_robustness,qwen3_8b,TOFU,tofu_forget05,independent,target_context_memory,none,0.0,0.6,1.0,0.0,0.6,1.0,15
AU003291,stochastic_robustness,qwen3_8b,TOFU,tofu_forget05,independent,target_context_memory,none,0.0,0.6,1.0,0.0,0.6,1.0,15
AU003292,stochastic_robustness,qwen3_8b,TOFU,tofu_forget05,independent,target_context_memory,none,0.0,0.0,1.0,0.0,0.0,1.0,15
AU003293,stochastic_robustness,qwen3_8b,TOFU,tofu_forget05,independent,target_context_memory,none,0.0,0.4,1.0,0.0,0.4,1.0,15
AU003294,stochastic_robustness,qwen3_8b,TOFU,tofu_forget05,independent,target_context_memory,none,0.0,0.4,1.0,0.0,0.4,1.0,15
AU003295,stochastic_robustness,qwen3_8b,TOFU,tofu_forget05,independent,target_context_memory,none,0.0,0.8,1.0,0.0,0.8,1.0,15
AU003296,stochastic_robustness,qwen3_8b,TOFU,tofu_forget05,independent,full_inference,none,0.0,0.4,1.0,0.0,0.4,1.0,15
AU003297,stochastic_robustness,qwen3_8b,TOFU,tofu_forget05,independent,full_inference,none,0.0,0.4,1.0,0.0,0.4,1.0,15
AU003298,stochastic_robustness,qwen3_8b,TOFU,tofu_forget05,independent,full_inference,none,0.0,0.4,1.0,0.0,0.4,1.0,15
AU003299,stochastic_robustness,qwen3_8b,TOFU,tofu_forget05,independent,full_inference,none,0.0,0.4,1.0,0.0,0.4,1.0,15
AU003300,stochastic_robustness,qwen3_8b,TOFU,tofu_forget05,independent,full_inference,none,0.0,0.6,1.0,0.0,0.6,1.0,15
AU003301,stochastic_robustness,qwen3_8b,TOFU,tofu_forget05,independent,full_inference,none,0.0,0.6,1.0,0.0,0.6,1.0,15
AU003302,stochastic_robustness,qwen3_8b,TOFU,tofu_forget05,independent,full_inference,none,0.0,0.0,1.0,0.0,0.0,1.0,15
AU003303,stochastic_robustness,qwen3_8b,TOFU,tofu_forget05,independent,full_inference,none,0.0,0.4,1.0,0.0,0.4,1.0,15
AU003304,stochastic_robustness,qwen3_8b,TOFU,tofu_forget05,independent,full_inference,none,0.0,0.4,1.0,0.0,0.4,1.0,15
AU003305,stochastic_robustness,qwen3_8b,TOFU,tofu_forget05,independent,full_inference,none,0.0,0.8,1.0,0.0,0.8,1.0,15
AU003306,stochastic_robustness,qwen3_8b,TOFU,tofu_forget05,sequential,target_context_memory,none,0.8,1.0,1.0,0.6,1.0,1.0,15
AU003307,stochastic_robustness,qwen3_8b,TOFU,tofu_forget05,sequential,target_context_memory,none,0.6,1.0,1.0,0.8,1.0,1.0,15
AU003308,stochastic_robustness,qwen3_8b,TOFU,tofu_forget05,sequential,target_context_memory,none,0.4,1.0,1.0,0.8,1.0,1.0,15
AU003309,stochastic_robustness,qwen3_8b,TOFU,tofu_forget05,sequential,target_context_memory,none,0.8,1.0,1.0,0.8,1.0,1.0,15
AU003310,stochastic_robustness,qwen3_8b,TOFU,tofu_forget05,sequential,target_context_memory,none,0.6,1.0,1.0,0.6,1.0,1.0,15
AU003311,stochastic_robustness,qwen3_8b,TOFU,tofu_forget05,sequential,target_context_memory,none,0.6,1.0,1.0,1.0,1.0,1.0,15
AU003312,stochastic_robustness,qwen3_8b,TOFU,tofu_forget05,sequential,target_context_memory,none,0.8,1.0,1.0,1.0,1.0,1.0,15
AU003313,stochastic_robustness,qwen3_8b,TOFU,tofu_forget05,sequential,target_context_memory,none,0.4,1.0,1.0,0.8,1.0,1.0,15
AU003314,stochastic_robustness,qwen3_8b,TOFU,tofu_forget05,sequential,target_context_memory,none,0.6,1.0,1.0,0.8,1.0,1.0,15
AU003315,stochastic_robustness,qwen3_8b,TOFU,tofu_forget05,sequential,target_context_memory,none,0.6,1.0,1.0,0.6,1.0,1.0,15
AU003316,stochastic_robustness,qwen3_8b,TOFU,tofu_forget05,sequential,full_inference,none,0.0,1.0,1.0,1.0,1.0,1.0,15
AU003317,stochastic_robustness,qwen3_8b,TOFU,tofu_forget05,sequential,full_inference,none,0.0,1.0,1.0,1.0,1.0,1.0,15
AU003318,stochastic_robustness,qwen3_8b,TOFU,tofu_forget05,sequential,full_inference,none,0.0,1.0,1.0,1.0,1.0,1.0,15
AU003319,stochastic_robustness,qwen3_8b,TOFU,tofu_forget05,sequential,full_inference,none,0.0,1.0,1.0,0.8,1.0,1.0,15
AU003320,stochastic_robustness,qwen3_8b,TOFU,tofu_forget05,sequential,full_inference,none,0.0,0.8,1.0,1.0,1.0,1.0,15
AU003321,stochastic_robustness,qwen3_8b,TOFU,tofu_forget05,sequential,full_inference,none,0.0,1.0,1.0,1.0,1.0,1.0,15
AU003322,stochastic_robustness,qwen3_8b,TOFU,tofu_forget05,sequential,full_inference,none,0.0,1.0,1.0,1.0,1.0,1.0,15
AU003323,stochastic_robustness,qwen3_8b,TOFU,tofu_forget05,sequential,full_inference,none,0.0,1.0,1.0,1.0,1.0,1.0,15
AU003324,stochastic_robustness,qwen3_8b,TOFU,tofu_forget05,sequential,full_inference,none,0.0,0.6,1.0,0.8,1.0,1.0,15
AU003325,stochastic_robustness,qwen3_8b,TOFU,tofu_forget05,sequential,full_inference,none,0.0,0.8,1.0,0.8,1.0,1.0,15
AU003326,stochastic_robustness,qwen3_8b,TOFU,tofu_forget05,debate,target_context_memory,none,0.8,0.8,1.0,0.8,0.8,1.0,15
AU003327,stochastic_robustness,qwen3_8b,TOFU,tofu_forget05,debate,target_context_memory,none,0.8,0.6,1.0,0.8,0.6,1.0,15
AU003328,stochastic_robustness,qwen3_8b,TOFU,tofu_forget05,debate,target_context_memory,none,0.4,0.8,1.0,0.6,0.8,1.0,15
AU003329,stochastic_robustness,qwen3_8b,TOFU,tofu_forget05,debate,target_context_memory,none,1.0,0.8,1.0,1.0,0.6,1.0,15
AU003330,stochastic_robustness,qwen3_8b,TOFU,tofu_forget05,debate,target_context_memory,none,0.8,0.8,1.0,1.0,0.8,1.0,15
AU003331,stochastic_robustness,qwen3_8b,TOFU,tofu_forget05,debate,target_context_memory,none,0.8,1.0,1.0,0.6,1.0,1.0,15
AU003332,stochastic_robustness,qwen3_8b,TOFU,tofu_forget05,debate,target_context_memory,none,0.8,0.8,0.8,0.8,0.8,1.0,15
AU003333,stochastic_robustness,qwen3_8b,TOFU,tofu_forget05,debate,target_context_memory,none,0.4,0.6,1.0,0.4,0.6,1.0,15
AU003334,stochastic_robustness,qwen3_8b,TOFU,tofu_forget05,debate,target_context_memory,none,1.0,1.0,1.0,1.0,0.8,0.8,15
AU003335,stochastic_robustness,qwen3_8b,TOFU,tofu_forget05,debate,target_context_memory,none,0.6,1.0,1.0,0.6,0.8,1.0,15
AU003336,stochastic_robustness,qwen3_8b,TOFU,tofu_forget05,debate,full_inference,none,0.2,0.4,1.0,1.0,0.8,1.0,15
AU003337,stochastic_robustness,qwen3_8b,TOFU,tofu_forget05,debate,full_inference,none,0.2,0.6,1.0,0.6,0.6,1.0,15
AU003338,stochastic_robustness,qwen3_8b,TOFU,tofu_forget05,debate,full_inference,none,0.0,0.2,1.0,0.4,0.6,1.0,15
AU003339,stochastic_robustness,qwen3_8b,TOFU,tofu_forget05,debate,full_inference,none,0.4,0.4,1.0,1.0,0.8,1.0,15
AU003340,stochastic_robustness,qwen3_8b,TOFU,tofu_forget05,debate,full_inference,none,0.2,0.4,1.0,1.0,0.8,1.0,15
AU003341,stochastic_robustness,qwen3_8b,TOFU,tofu_forget05,debate,full_inference,none,0.0,0.4,1.0,1.0,0.8,1.0,15
AU003342,stochastic_robustness,qwen3_8b,TOFU,tofu_forget05,debate,full_inference,none,0.2,0.2,0.8,0.6,0.8,1.0,15
AU003343,stochastic_robustness,qwen3_8b,TOFU,tofu_forget05,debate,full_inference,none,0.2,0.6,1.0,0.4,0.6,1.0,15
AU003344,stochastic_robustness,qwen3_8b,TOFU,tofu_forget05,debate,full_inference,none,0.0,0.2,1.0,1.0,0.6,0.8,15
AU003345,stochastic_robustness,qwen3_8b,TOFU,tofu_forget05,debate,full_inference,none,0.2,0.4,1.0,0.4,1.0,1.0,15
AU003346,stochastic_robustness,qwen3_8b,TOFU,tofu_forget05,scratchpad,target_context_memory,none,0.4,1.0,1.0,0.6,1.0,1.0,15
AU003347,stochastic_robustness,qwen3_8b,TOFU,tofu_forget05,scratchpad,target_context_memory,none,0.4,1.0,1.0,0.6,1.0,1.0,15
AU003348,stochastic_robustness,qwen3_8b,TOFU,tofu_forget05,scratchpad,target_context_memory,none,0.4,1.0,1.0,0.8,1.0,1.0,15
AU003349,stochastic_robustness,qwen3_8b,TOFU,tofu_forget05,scratchpad,target_context_memory,none,0.4,1.0,1.0,0.8,1.0,1.0,15
AU003350,stochastic_robustness,qwen3_8b,TOFU,tofu_forget05,scratchpad,target_context_memory,none,0.4,1.0,1.0,0.8,1.0,1.0,15
AU003351,stochastic_robustness,qwen3_8b,TOFU,tofu_forget05,scratchpad,target_context_memory,none,0.4,1.0,1.0,0.8,1.0,1.0,15
AU003352,stochastic_robustness,qwen3_8b,TOFU,tofu_forget05,scratchpad,target_context_memory,none,0.2,1.0,1.0,0.8,1.0,1.0,15
AU003353,stochastic_robustness,qwen3_8b,TOFU,tofu_forget05,scratchpad,target_context_memory,none,0.2,1.0,1.0,0.6,1.0,1.0,15
AU003354,stochastic_robustness,qwen3_8b,TOFU,tofu_forget05,scratchpad,target_context_memory,none,0.0,1.0,1.0,0.6,1.0,1.0,15
AU003355,stochastic_robustness,qwen3_8b,TOFU,tofu_forget05,scratchpad,target_context_memory,none,0.4,1.0,1.0,0.6,1.0,1.0,15
AU003356,stochastic_robustness,qwen3_8b,TOFU,tofu_forget05,scratchpad,full_inference,none,0.0,0.4,1.0,0.6,0.8,1.0,15
AU003357,stochastic_robustness,qwen3_8b,TOFU,tofu_forget05,scratchpad,full_inference,none,0.0,0.4,1.0,0.8,1.0,1.0,15
