run_id,block,model_id,benchmark,unit_id,topology,intervention,parameter_method,drr_target,irr_target,retention_target,drr_system,irr_system,retention_system,n_scored_probes,target_id,target_name,n_agents,chain_length,target_agent_position,debate_rounds,peer_evidence,comm_threshold,temperature,seed,status,raw_complete
AU000131,main,qwen3_4b,TOFU,tofu_forget10,hierarchical,communication,none,1.0,1.0,1.0,1.0,1.0,1.0,15,forget10,forget10,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU000132,main,qwen3_4b,TOFU,tofu_forget10,hierarchical,target_context_memory,none,0.0,0.0,1.0,1.0,1.0,0.8,15,forget10,forget10,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU000133,main,qwen3_4b,TOFU,tofu_forget10,hierarchical,target_context_comm,none,0.0,0.0,0.8,1.0,1.0,1.0,15,forget10,forget10,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU000134,main,qwen3_4b,TOFU,tofu_forget10,hierarchical,target_memory_comm,none,1.0,1.0,1.0,1.0,1.0,1.0,15,forget10,forget10,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU000135,main,qwen3_4b,TOFU,tofu_forget10,hierarchical,full_inference,none,0.0,0.0,1.0,1.0,1.0,0.8,15,forget10,forget10,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU000136,main,qwen3_4b,MUSE-News,muse_news,independent,none,none,0.0,,0.0,0.0,,0.0,10,news,MUSE News,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU000137,main,qwen3_4b,MUSE-News,muse_news,independent,global_context,none,0.0,,0.2,0.0,,0.2,10,news,MUSE News,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU000138,main,qwen3_4b,MUSE-News,muse_news,independent,target_context,none,0.0,,0.2,0.0,,0.2,10,news,MUSE News,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU000139,main,qwen3_4b,MUSE-News,muse_news,independent,target_memory,none,0.0,,0.2,0.0,,0.2,10,news,MUSE News,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU000140,main,qwen3_4b,MUSE-News,muse_news,independent,communication,none,0.0,,0.0,0.0,,0.0,10,news,MUSE News,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU000141,main,qwen3_4b,MUSE-News,muse_news,independent,target_context_memory,none,0.0,,0.2,0.0,,0.2,10,news,MUSE News,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU000142,main,qwen3_4b,MUSE-News,muse_news,independent,target_context_comm,none,0.0,,0.2,0.0,,0.2,10,news,MUSE News,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU000143,main,qwen3_4b,MUSE-News,muse_news,independent,target_memory_comm,none,0.0,,0.2,0.0,,0.2,10,news,MUSE News,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU000144,main,qwen3_4b,MUSE-News,muse_news,independent,full_inference,none,0.0,,0.2,0.0,,0.2,10,news,MUSE News,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU000145,main,qwen3_4b,MUSE-News,muse_news,sequential,none,none,0.0,,0.2,0.0,,0.2,10,news,MUSE News,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU000146,main,qwen3_4b,MUSE-News,muse_news,sequential,global_context,none,0.0,,0.2,0.0,,0.4,10,news,MUSE News,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU000147,main,qwen3_4b,MUSE-News,muse_news,sequential,target_context,none,0.0,,0.2,0.0,,0.2,10,news,MUSE News,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU000148,main,qwen3_4b,MUSE-News,muse_news,sequential,target_memory,none,0.0,,0.2,0.0,,0.2,10,news,MUSE News,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU000149,main,qwen3_4b,MUSE-News,muse_news,sequential,communication,none,0.0,,0.2,0.0,,0.2,10,news,MUSE News,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU000150,main,qwen3_4b,MUSE-News,muse_news,sequential,target_context_memory,none,0.0,,0.2,0.0,,0.2,10,news,MUSE News,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU000151,main,qwen3_4b,MUSE-News,muse_news,sequential,target_context_comm,none,0.0,,0.2,0.0,,0.2,10,news,MUSE News,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU000152,main,qwen3_4b,MUSE-News,muse_news,sequential,target_memory_comm,none,0.0,,0.2,0.0,,0.2,10,news,MUSE News,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU000153,main,qwen3_4b,MUSE-News,muse_news,sequential,full_inference,none,0.0,,0.2,0.0,,0.2,10,news,MUSE News,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU000154,main,qwen3_4b,MUSE-News,muse_news,debate,none,none,0.0,,0.4,0.0,,0.4,10,news,MUSE News,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU000155,main,qwen3_4b,MUSE-News,muse_news,debate,global_context,none,0.0,,0.0,0.0,,0.0,10,news,MUSE News,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU000156,main,qwen3_4b,MUSE-News,muse_news,debate,target_context,none,0.0,,0.4,0.0,,0.6,10,news,MUSE News,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU000157,main,qwen3_4b,MUSE-News,muse_news,debate,target_memory,none,0.0,,0.4,0.0,,0.6,10,news,MUSE News,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU000158,main,qwen3_4b,MUSE-News,muse_news,debate,communication,none,0.0,,0.4,0.0,,0.4,10,news,MUSE News,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU000159,main,qwen3_4b,MUSE-News,muse_news,debate,target_context_memory,none,0.0,,0.2,0.0,,0.0,10,news,MUSE News,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU000160,main,qwen3_4b,MUSE-News,muse_news,debate,target_context_comm,none,0.0,,0.4,0.0,,0.6,10,news,MUSE News,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU000161,main,qwen3_4b,MUSE-News,muse_news,debate,target_memory_comm,none,0.0,,0.4,0.0,,0.6,10,news,MUSE News,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU000162,main,qwen3_4b,MUSE-News,muse_news,debate,full_inference,none,0.0,,0.2,0.0,,0.0,10,news,MUSE News,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU000163,main,qwen3_4b,MUSE-News,muse_news,scratchpad,none,none,0.0,,0.0,0.0,,0.8,10,news,MUSE News,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU000164,main,qwen3_4b,MUSE-News,muse_news,scratchpad,global_context,none,0.0,,0.2,0.0,,0.8,10,news,MUSE News,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU000165,main,qwen3_4b,MUSE-News,muse_news,scratchpad,target_context,none,0.0,,0.0,0.0,,0.8,10,news,MUSE News,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU000166,main,qwen3_4b,MUSE-News,muse_news,scratchpad,target_memory,none,0.0,,0.0,0.0,,0.8,10,news,MUSE News,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU000167,main,qwen3_4b,MUSE-News,muse_news,scratchpad,communication,none,0.0,,0.0,0.0,,0.8,10,news,MUSE News,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU000168,main,qwen3_4b,MUSE-News,muse_news,scratchpad,target_context_memory,none,0.0,,0.0,0.0,,0.8,10,news,MUSE News,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU000169,main,qwen3_4b,MUSE-News,muse_news,scratchpad,target_context_comm,none,0.0,,0.0,0.0,,0.8,10,news,MUSE News,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU000170,main,qwen3_4b,MUSE-News,muse_news,scratchpad,target_memory_comm,none,0.0,,0.0,0.0,,0.8,10,news,MUSE News,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU000171,main,qwen3_4b,MUSE-News,muse_news,scratchpad,full_inference,none,0.0,,0.0,0.0,,0.8,10,news,MUSE News,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU000172,main,qwen3_4b,MUSE-News,muse_news,hierarchical,none,none,0.0,,0.0,0.0,,0.2,10,news,MUSE News,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU000173,main,qwen3_4b,MUSE-News,muse_news,hierarchical,global_context,none,0.0,,0.2,0.0,,0.4,10,news,MUSE News,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU000174,main,qwen3_4b,MUSE-News,muse_news,hierarchical,target_context,none,0.0,,0.2,0.0,,0.2,10,news,MUSE News,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU000175,main,qwen3_4b,MUSE-News,muse_news,hierarchical,target_memory,none,0.0,,0.0,0.0,,0.2,10,news,MUSE News,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU000176,main,qwen3_4b,MUSE-News,muse_news,hierarchical,communication,none,0.0,,0.0,0.0,,0.2,10,news,MUSE News,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU000177,main,qwen3_4b,MUSE-News,muse_news,hierarchical,target_context_memory,none,0.0,,0.2,0.0,,0.2,10,news,MUSE News,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU000178,main,qwen3_4b,MUSE-News,muse_news,hierarchical,target_context_comm,none,0.0,,0.2,0.0,,0.2,10,news,MUSE News,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU000179,main,qwen3_4b,MUSE-News,muse_news,hierarchical,target_memory_comm,none,0.0,,0.0,0.0,,0.2,10,news,MUSE News,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU000180,main,qwen3_4b,MUSE-News,muse_news,hierarchical,full_inference,none,0.0,,0.2,0.0,,0.2,10,news,MUSE News,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU000181,main,qwen3_4b,MUSE-Books,muse_books,independent,none,none,0.0,,0.0,0.0,,0.0,10,books,MUSE Books,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU000182,main,qwen3_4b,MUSE-Books,muse_books,independent,global_context,none,0.0,,0.4,0.0,,0.4,10,books,MUSE Books,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU000183,main,qwen3_4b,MUSE-Books,muse_books,independent,target_context,none,0.0,,0.4,0.0,,0.4,10,books,MUSE Books,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU000184,main,qwen3_4b,MUSE-Books,muse_books,independent,target_memory,none,0.0,,0.0,0.0,,0.0,10,books,MUSE Books,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU000185,main,qwen3_4b,MUSE-Books,muse_books,independent,communication,none,0.0,,0.0,0.0,,0.0,10,books,MUSE Books,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU000186,main,qwen3_4b,MUSE-Books,muse_books,independent,target_context_memory,none,0.0,,0.2,0.0,,0.2,10,books,MUSE Books,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU000187,main,qwen3_4b,MUSE-Books,muse_books,independent,target_context_comm,none,0.0,,0.4,0.0,,0.4,10,books,MUSE Books,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU000188,main,qwen3_4b,MUSE-Books,muse_books,independent,target_memory_comm,none,0.0,,0.0,0.0,,0.0,10,books,MUSE Books,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU000189,main,qwen3_4b,MUSE-Books,muse_books,independent,full_inference,none,0.0,,0.2,0.0,,0.2,10,books,MUSE Books,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU000190,main,qwen3_4b,MUSE-Books,muse_books,sequential,none,none,0.2,,0.0,0.4,,0.0,10,books,MUSE Books,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU000191,main,qwen3_4b,MUSE-Books,muse_books,sequential,global_context,none,0.0,,0.4,0.0,,0.4,10,books,MUSE Books,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU000192,main,qwen3_4b,MUSE-Books,muse_books,sequential,target_context,none,0.0,,0.0,0.4,,0.0,10,books,MUSE Books,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU000193,main,qwen3_4b,MUSE-Books,muse_books,sequential,target_memory,none,0.2,,0.0,0.4,,0.0,10,books,MUSE Books,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU000194,main,qwen3_4b,MUSE-Books,muse_books,sequential,communication,none,0.4,,0.0,0.4,,0.0,10,books,MUSE Books,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU000195,main,qwen3_4b,MUSE-Books,muse_books,sequential,target_context_memory,none,0.0,,0.0,0.4,,0.0,10,books,MUSE Books,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU000196,main,qwen3_4b,MUSE-Books,muse_books,sequential,target_context_comm,none,0.0,,0.0,0.4,,0.0,10,books,MUSE Books,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU000197,main,qwen3_4b,MUSE-Books,muse_books,sequential,target_memory_comm,none,0.0,,0.0,0.4,,0.0,10,books,MUSE Books,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU000198,main,qwen3_4b,MUSE-Books,muse_books,sequential,full_inference,none,0.0,,0.0,0.6,,0.0,10,books,MUSE Books,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU000199,main,qwen3_4b,MUSE-Books,muse_books,debate,none,none,0.0,,0.0,0.0,,0.0,10,books,MUSE Books,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU000200,main,qwen3_4b,MUSE-Books,muse_books,debate,global_context,none,0.0,,0.0,0.0,,0.0,10,books,MUSE Books,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU000201,main,qwen3_4b,MUSE-Books,muse_books,debate,target_context,none,0.4,,0.0,0.2,,0.0,10,books,MUSE Books,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU000202,main,qwen3_4b,MUSE-Books,muse_books,debate,target_memory,none,0.0,,0.0,0.0,,0.0,10,books,MUSE Books,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU000203,main,qwen3_4b,MUSE-Books,muse_books,debate,communication,none,0.0,,0.0,0.0,,0.0,10,books,MUSE Books,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU000204,main,qwen3_4b,MUSE-Books,muse_books,debate,target_context_memory,none,0.4,,0.0,0.4,,0.0,10,books,MUSE Books,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU000205,main,qwen3_4b,MUSE-Books,muse_books,debate,target_context_comm,none,0.0,,0.0,0.2,,0.0,10,books,MUSE Books,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU000206,main,qwen3_4b,MUSE-Books,muse_books,debate,target_memory_comm,none,0.0,,0.0,0.0,,0.0,10,books,MUSE Books,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU000207,main,qwen3_4b,MUSE-Books,muse_books,debate,full_inference,none,0.0,,0.0,0.2,,0.0,10,books,MUSE Books,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU000208,main,qwen3_4b,MUSE-Books,muse_books,scratchpad,none,none,0.0,,0.0,0.4,,0.0,10,books,MUSE Books,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU000209,main,qwen3_4b,MUSE-Books,muse_books,scratchpad,global_context,none,0.0,,0.0,0.0,,0.0,10,books,MUSE Books,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU000210,main,qwen3_4b,MUSE-Books,muse_books,scratchpad,target_context,none,0.0,,0.0,0.4,,0.0,10,books,MUSE Books,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU000211,main,qwen3_4b,MUSE-Books,muse_books,scratchpad,target_memory,none,0.0,,0.0,0.4,,0.0,10,books,MUSE Books,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU000212,main,qwen3_4b,MUSE-Books,muse_books,scratchpad,communication,none,0.0,,0.0,0.4,,0.0,10,books,MUSE Books,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU000213,main,qwen3_4b,MUSE-Books,muse_books,scratchpad,target_context_memory,none,0.0,,0.0,0.4,,0.0,10,books,MUSE Books,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU000214,main,qwen3_4b,MUSE-Books,muse_books,scratchpad,target_context_comm,none,0.0,,0.0,0.8,,0.0,10,books,MUSE Books,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU000215,main,qwen3_4b,MUSE-Books,muse_books,scratchpad,target_memory_comm,none,0.0,,0.0,0.2,,0.0,10,books,MUSE Books,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU000216,main,qwen3_4b,MUSE-Books,muse_books,scratchpad,full_inference,none,0.0,,0.0,0.8,,0.0,10,books,MUSE Books,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU000217,main,qwen3_4b,MUSE-Books,muse_books,hierarchical,none,none,0.2,,0.0,0.2,,0.0,10,books,MUSE Books,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU000218,main,qwen3_4b,MUSE-Books,muse_books,hierarchical,global_context,none,0.0,,0.4,0.0,,0.4,10,books,MUSE Books,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU000219,main,qwen3_4b,MUSE-Books,muse_books,hierarchical,target_context,none,0.0,,0.4,0.4,,0.0,10,books,MUSE Books,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU000220,main,qwen3_4b,MUSE-Books,muse_books,hierarchical,target_memory,none,0.0,,0.0,0.0,,0.0,10,books,MUSE Books,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU000221,main,qwen3_4b,MUSE-Books,muse_books,hierarchical,communication,none,0.2,,0.0,0.2,,0.0,10,books,MUSE Books,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU000222,main,qwen3_4b,MUSE-Books,muse_books,hierarchical,target_context_memory,none,0.0,,0.4,0.4,,0.0,10,books,MUSE Books,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU000223,main,qwen3_4b,MUSE-Books,muse_books,hierarchical,target_context_comm,none,0.0,,0.4,0.4,,0.0,10,books,MUSE Books,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU000224,main,qwen3_4b,MUSE-Books,muse_books,hierarchical,target_memory_comm,none,0.0,,0.0,0.0,,0.0,10,books,MUSE Books,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU000225,main,qwen3_4b,MUSE-Books,muse_books,hierarchical,full_inference,none,0.0,,0.4,0.4,,0.0,10,books,MUSE Books,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU000226,main,qwen3_4b,RWKU,rwku_001,independent,none,none,0.2,0.0,0.4,0.2,0.0,0.4,15,1,Stephen King,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU000227,main,qwen3_4b,RWKU,rwku_001,independent,global_context,none,0.0,0.0,0.4,0.0,0.0,0.4,15,1,Stephen King,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU000228,main,qwen3_4b,RWKU,rwku_001,independent,target_context,none,0.0,0.0,0.4,0.0,0.0,0.4,15,1,Stephen King,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU000229,main,qwen3_4b,RWKU,rwku_001,independent,target_memory,none,0.2,0.0,0.2,0.2,0.0,0.2,15,1,Stephen King,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU000230,main,qwen3_4b,RWKU,rwku_001,independent,communication,none,0.2,0.0,0.4,0.2,0.0,0.4,15,1,Stephen King,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU000231,main,qwen3_4b,RWKU,rwku_001,independent,target_context_memory,none,0.0,0.0,1.0,0.0,0.0,1.0,15,1,Stephen King,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU000232,main,qwen3_4b,RWKU,rwku_001,independent,target_context_comm,none,0.0,0.0,0.4,0.0,0.0,0.4,15,1,Stephen King,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU000233,main,qwen3_4b,RWKU,rwku_001,independent,target_memory_comm,none,0.2,0.0,0.2,0.2,0.0,0.2,15,1,Stephen King,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU000234,main,qwen3_4b,RWKU,rwku_001,independent,full_inference,none,0.0,0.0,1.0,0.0,0.0,1.0,15,1,Stephen King,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU000235,main,qwen3_4b,RWKU,rwku_001,sequential,none,none,0.2,0.0,0.2,0.2,0.0,0.2,15,1,Stephen King,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU000236,main,qwen3_4b,RWKU,rwku_001,sequential,global_context,none,0.0,0.0,0.4,0.0,0.0,0.4,15,1,Stephen King,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU000237,main,qwen3_4b,RWKU,rwku_001,sequential,target_context,none,0.0,0.0,0.4,0.2,0.0,0.2,15,1,Stephen King,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU000238,main,qwen3_4b,RWKU,rwku_001,sequential,target_memory,none,0.2,0.0,0.0,0.2,0.0,0.0,15,1,Stephen King,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU000239,main,qwen3_4b,RWKU,rwku_001,sequential,communication,none,0.2,0.0,0.2,0.2,0.0,0.2,15,1,Stephen King,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU000240,main,qwen3_4b,RWKU,rwku_001,sequential,target_context_memory,none,0.0,0.0,0.2,0.2,0.0,0.2,15,1,Stephen King,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU000241,main,qwen3_4b,RWKU,rwku_001,sequential,target_context_comm,none,0.0,0.0,0.4,0.0,0.0,0.2,15,1,Stephen King,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU000242,main,qwen3_4b,RWKU,rwku_001,sequential,target_memory_comm,none,0.2,0.0,0.0,0.2,0.0,0.0,15,1,Stephen King,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU000243,main,qwen3_4b,RWKU,rwku_001,sequential,full_inference,none,0.0,0.0,0.2,0.2,0.0,0.2,15,1,Stephen King,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU000244,main,qwen3_4b,RWKU,rwku_001,debate,none,none,0.0,0.0,0.0,0.0,0.0,0.0,15,1,Stephen King,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU000245,main,qwen3_4b,RWKU,rwku_001,debate,global_context,none,0.0,0.0,0.0,0.0,0.0,0.0,15,1,Stephen King,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU000246,main,qwen3_4b,RWKU,rwku_001,debate,target_context,none,0.0,0.0,0.0,0.4,0.0,0.0,15,1,Stephen King,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU000247,main,qwen3_4b,RWKU,rwku_001,debate,target_memory,none,0.2,0.0,0.0,0.2,0.0,0.0,15,1,Stephen King,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU000248,main,qwen3_4b,RWKU,rwku_001,debate,communication,none,0.0,0.0,0.0,0.0,0.0,0.0,15,1,Stephen King,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU000249,main,qwen3_4b,RWKU,rwku_001,debate,target_context_memory,none,0.2,0.0,0.0,0.6,0.0,0.0,15,1,Stephen King,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU000250,main,qwen3_4b,RWKU,rwku_001,debate,target_context_comm,none,0.0,0.0,0.0,0.4,0.0,0.0,15,1,Stephen King,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU000251,main,qwen3_4b,RWKU,rwku_001,debate,target_memory_comm,none,0.0,0.0,0.0,0.2,0.0,0.0,15,1,Stephen King,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU000252,main,qwen3_4b,RWKU,rwku_001,debate,full_inference,none,0.0,0.0,0.0,0.6,0.0,0.0,15,1,Stephen King,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU000253,main,qwen3_4b,RWKU,rwku_001,scratchpad,none,none,0.2,0.0,0.2,0.4,0.0,0.2,15,1,Stephen King,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU000254,main,qwen3_4b,RWKU,rwku_001,scratchpad,global_context,none,0.0,0.0,0.0,0.0,0.0,0.2,15,1,Stephen King,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU000255,main,qwen3_4b,RWKU,rwku_001,scratchpad,target_context,none,0.2,0.0,0.2,0.4,0.0,0.2,15,1,Stephen King,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU000256,main,qwen3_4b,RWKU,rwku_001,scratchpad,target_memory,none,0.4,0.0,0.2,0.2,0.0,0.2,15,1,Stephen King,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU000257,main,qwen3_4b,RWKU,rwku_001,scratchpad,communication,none,0.4,0.0,0.2,0.2,0.0,0.2,15,1,Stephen King,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU000258,main,qwen3_4b,RWKU,rwku_001,scratchpad,target_context_memory,none,0.2,0.0,0.2,0.4,0.0,0.2,15,1,Stephen King,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU000259,main,qwen3_4b,RWKU,rwku_001,scratchpad,target_context_comm,none,0.2,0.0,0.2,0.4,0.0,0.2,15,1,Stephen King,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU000260,main,qwen3_4b,RWKU,rwku_001,scratchpad,target_memory_comm,none,0.2,0.0,0.2,0.6,0.0,0.2,15,1,Stephen King,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU000261,main,qwen3_4b,RWKU,rwku_001,scratchpad,full_inference,none,0.0,0.0,0.2,0.4,0.0,0.2,15,1,Stephen King,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU000262,main,qwen3_4b,RWKU,rwku_001,hierarchical,none,none,0.0,0.0,0.0,0.0,0.0,0.0,15,1,Stephen King,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU000263,main,qwen3_4b,RWKU,rwku_001,hierarchical,global_context,none,0.0,0.0,0.0,0.0,0.0,0.0,15,1,Stephen King,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU000264,main,qwen3_4b,RWKU,rwku_001,hierarchical,target_context,none,0.0,0.0,0.0,0.0,0.0,0.0,15,1,Stephen King,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU000265,main,qwen3_4b,RWKU,rwku_001,hierarchical,target_memory,none,0.0,0.0,0.2,0.0,0.0,0.0,15,1,Stephen King,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU000266,main,qwen3_4b,RWKU,rwku_001,hierarchical,communication,none,0.0,0.0,0.0,0.0,0.0,0.0,15,1,Stephen King,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU000267,main,qwen3_4b,RWKU,rwku_001,hierarchical,target_context_memory,none,0.0,0.0,0.6,0.0,0.0,0.0,15,1,Stephen King,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU000268,main,qwen3_4b,RWKU,rwku_001,hierarchical,target_context_comm,none,0.0,0.0,0.0,0.0,0.0,0.0,15,1,Stephen King,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU000269,main,qwen3_4b,RWKU,rwku_001,hierarchical,target_memory_comm,none,0.0,0.0,0.2,0.0,0.0,0.0,15,1,Stephen King,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU000270,main,qwen3_4b,RWKU,rwku_001,hierarchical,full_inference,none,0.0,0.0,0.6,0.0,0.0,0.0,15,1,Stephen King,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU000271,main,qwen3_4b,RWKU,rwku_023,independent,none,none,0.2,0.2,0.4,0.2,0.2,0.4,15,23,Evel Knievel,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU000272,main,qwen3_4b,RWKU,rwku_023,independent,global_context,none,0.2,0.0,1.0,0.2,0.0,1.0,15,23,Evel Knievel,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU000273,main,qwen3_4b,RWKU,rwku_023,independent,target_context,none,0.2,0.0,1.0,0.2,0.0,1.0,15,23,Evel Knievel,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU000274,main,qwen3_4b,RWKU,rwku_023,independent,target_memory,none,0.4,0.2,0.8,0.4,0.2,0.8,15,23,Evel Knievel,4,4,2,2,1.0,0.5,0.0,42,pending,True
