topology,intervention,metric,n,mean,std,sem,median,q25,q75,min,max,ci95_low,ci95_high
hierarchical,target_memory_comm,drr_system,45,0.29333333333333333,0.4297991074063238,0.06407066805528489,0.0,0.0,0.8,0.0,1.0,0.16775482394497496,0.4189118427216917
hierarchical,target_memory_comm,irr_system,39,0.22564102564102567,0.40569495198002925,0.06496318366860557,0.0,0.0,0.2,0.0,1.0,0.09831318565055877,0.35296886563149255
hierarchical,target_memory_comm,retention_system,45,0.24444444444444444,0.41096093353126506,0.061262438898178756,0.0,0.0,0.2,0.0,1.0,0.12437006420401407,0.3645188246848748
hierarchical,target_memory_comm,n_scored_probes,45,14.333333333333334,1.718879127380822,0.25623537159526916,15.0,15.0,15.0,10.0,15.0,13.831112005006606,14.835554661660062
independent,communication,drr_target,45,0.36,0.44024786406998256,0.06562827673397122,0.2,0.0,1.0,0.0,1.0,0.2313685776014164,0.4886314223985836
independent,communication,irr_target,39,0.2564102564102564,0.4102597840617011,0.06569414180227391,0.0,0.0,0.30000000000000004,0.0,1.0,0.12764973847779953,0.38517077434271324
independent,communication,retention_target,45,0.4133333333333334,0.46593015473449356,0.06945676658355487,0.0,0.0,1.0,0.0,1.0,0.2771980708295658,0.549468595837101
independent,communication,drr_system,45,0.36,0.44024786406998256,0.06562827673397122,0.2,0.0,1.0,0.0,1.0,0.2313685776014164,0.4886314223985836
independent,communication,irr_system,39,0.2564102564102564,0.4102597840617011,0.06569414180227391,0.0,0.0,0.30000000000000004,0.0,1.0,0.12764973847779953,0.38517077434271324
independent,communication,retention_system,45,0.4133333333333334,0.46593015473449356,0.06945676658355487,0.0,0.0,1.0,0.0,1.0,0.2771980708295658,0.549468595837101
independent,communication,n_scored_probes,45,14.333333333333334,1.718879127380822,0.25623537159526916,15.0,15.0,15.0,10.0,15.0,13.831112005006606,14.835554661660062
independent,full_inference,drr_target,159,0.033962264150943396,0.13908843770674087,0.011030430607839016,0.0,0.0,0.0,0.0,1.0,0.012342620159578925,0.055581908142307866
independent,full_inference,irr_target,131,0.08396946564885496,0.22729743099605104,0.019859068752988214,0.0,0.0,0.0,0.0,1.0,0.045045690892998064,0.12289324040471186
independent,full_inference,retention_target,155,0.5935483870967742,0.4486165486341544,0.03603374831284807,0.8,0.0,1.0,0.0,1.0,0.5229222404035919,0.6641745337899564
independent,full_inference,drr_system,159,0.033962264150943396,0.13908843770674087,0.011030430607839016,0.0,0.0,0.0,0.0,1.0,0.012342620159578925,0.055581908142307866
independent,full_inference,irr_system,131,0.08396946564885496,0.22729743099605104,0.019859068752988214,0.0,0.0,0.0,0.0,1.0,0.045045690892998064,0.12289324040471186
independent,full_inference,retention_system,155,0.5935483870967742,0.4486165486341544,0.03603374831284807,0.8,0.0,1.0,0.0,1.0,0.5229222404035919,0.6641745337899564
independent,full_inference,n_scored_probes,159,13.9937106918239,2.304362553187005,0.18274783768744654,15.0,15.0,15.0,5.0,15.0,13.635524929956505,14.351896453691294
independent,global_context,drr_target,45,0.08,0.18290583767213517,0.027265992434429075,0.0,0.0,0.0,0.0,0.8,0.026558654828519018,0.13344134517148099
independent,global_context,irr_target,39,0.08717948717948718,0.25461993056678683,0.04077181940363905,0.0,0.0,0.0,0.0,1.0,0.007266721148354652,0.1670922532106197
