model_id,topology,intervention,metric,n,mean,std,sem,median,q25,q75,min,max,ci95_low,ci95_high
mistral_7b,sequential,target_context_memory,drr_system,15,0.2,0.4140393356054126,0.10690449676496977,0.0,0.0,0.0,0.0,1.0,-0.009532813659340722,0.40953281365934074
mistral_7b,sequential,target_context_memory,irr_system,13,0.2,0.3915780041490244,0.10860419786947371,0.0,0.0,0.0,0.0,1.0,-0.012864227824168462,0.4128642278241685
mistral_7b,sequential,target_context_memory,retention_system,15,0.13333333333333333,0.35186577527449836,0.09085135251589957,0.0,0.0,0.0,0.0,1.0,-0.04473531759782981,0.3114019842644965
mistral_7b,sequential,target_context_memory,n_scored_probes,15,14.333333333333334,1.7593288763724917,0.4542567625794978,15.0,15.0,15.0,10.0,15.0,13.442990078677518,15.22367658798915
mistral_7b,sequential,target_memory,drr_target,15,0.2,0.4140393356054126,0.10690449676496977,0.0,0.0,0.0,0.0,1.0,-0.009532813659340722,0.40953281365934074
mistral_7b,sequential,target_memory,irr_target,13,0.23076923076923078,0.4069902033722994,0.1128787728361802,0.0,0.0,0.2,0.0,1.0,0.00952683601031759,0.452011625528144
mistral_7b,sequential,target_memory,retention_target,15,0.13333333333333333,0.35186577527449836,0.09085135251589957,0.0,0.0,0.0,0.0,1.0,-0.04473531759782981,0.3114019842644965
mistral_7b,sequential,target_memory,drr_system,15,0.2,0.4140393356054126,0.10690449676496977,0.0,0.0,0.0,0.0,1.0,-0.009532813659340722,0.40953281365934074
mistral_7b,sequential,target_memory,irr_system,13,0.21538461538461537,0.41199950211570613,0.11426810233413945,0.0,0.0,0.0,0.0,1.0,-0.008580865190297937,0.4393500959595287
mistral_7b,sequential,target_memory,retention_system,15,0.13333333333333333,0.35186577527449836,0.09085135251589957,0.0,0.0,0.0,0.0,1.0,-0.04473531759782981,0.3114019842644965
mistral_7b,sequential,target_memory,n_scored_probes,15,14.333333333333334,1.7593288763724917,0.4542567625794978,15.0,15.0,15.0,10.0,15.0,13.442990078677518,15.22367658798915
mistral_7b,sequential,target_memory_comm,drr_target,15,0.23999999999999996,0.415417174141162,0.10726025314515113,0.0,0.0,0.4,0.0,1.0,0.029769903835503764,0.45023009616449616
mistral_7b,sequential,target_memory_comm,irr_target,13,0.23076923076923078,0.4385290096535146,0.12162606385262997,0.0,0.0,0.0,0.0,1.0,-0.007617854381923972,0.46915631592038554
mistral_7b,sequential,target_memory_comm,retention_target,15,0.13333333333333333,0.35186577527449836,0.09085135251589957,0.0,0.0,0.0,0.0,1.0,-0.04473531759782981,0.3114019842644965
mistral_7b,sequential,target_memory_comm,drr_system,15,0.2,0.3854496446637727,0.09952267030562387,0.0,0.0,0.1,0.0,1.0,0.004935566200977237,0.3950644337990228
mistral_7b,sequential,target_memory_comm,irr_system,13,0.1846153846153846,0.3782551031736691,0.10490908997681428,0.0,0.0,0.0,0.0,1.0,-0.021006431739171383,0.3902372009699406
mistral_7b,sequential,target_memory_comm,retention_system,15,0.13333333333333333,0.35186577527449836,0.09085135251589957,0.0,0.0,0.0,0.0,1.0,-0.04473531759782981,0.3114019842644965
mistral_7b,sequential,target_memory_comm,n_scored_probes,15,14.333333333333334,1.7593288763724917,0.4542567625794978,15.0,15.0,15.0,10.0,15.0,13.442990078677518,15.22367658798915
qwen25coder_14b,debate,full_inference,drr_target,15,0.013333333333333334,0.051639777949432225,0.013333333333333332,0.0,0.0,0.0,0.0,0.2,-0.012799999999999997,0.039466666666666664
qwen25coder_14b,debate,full_inference,irr_target,13,0.06153846153846154,0.22188007849009164,0.06153846153846154,0.0,0.0,0.0,0.0,0.8,-0.05907692307692308,0.18215384615384617
qwen25coder_14b,debate,full_inference,retention_target,15,0.3466666666666667,0.3661901665736507,0.0945498944456446,0.4,0.0,0.5,0.0,1.0,0.16134887355320326,0.5319844597801301
qwen25coder_14b,debate,full_inference,drr_system,15,0.17333333333333334,0.32834360631741233,0.08477795460673482,0.0,0.0,0.2,0.0,1.0,0.0071685423041331076,0.33949812436253357
qwen25coder_14b,debate,full_inference,irr_system,13,0.21538461538461537,0.3601993749905596,0.09990133199373415,0.0,0.0,0.4,0.0,1.0,0.019578004676896438,0.41119122609233427
qwen25coder_14b,debate,full_inference,retention_system,15,0.22666666666666668,0.3534860406754147,0.09126970324351191,0.0,0.0,0.30000000000000004,0.0,1.0,0.04777804830938334,0.40555528502395
qwen25coder_14b,debate,full_inference,n_scored_probes,15,14.333333333333334,1.7593288763724917,0.4542567625794978,15.0,15.0,15.0,10.0,15.0,13.442990078677518,15.22367658798915
qwen25coder_14b,debate,none,drr_target,15,0.16,0.35617010382279823,0.09196272536817761,0.0,0.0,0.0,0.0,1.0,-0.02024694172162811,0.3402469417216281
qwen25coder_14b,debate,none,irr_target,13,0.23076923076923078,0.4385290096535146,0.12162606385262997,0.0,0.0,0.0,0.0,1.0,-0.007617854381923972,0.46915631592038554
qwen25coder_14b,debate,none,retention_target,15,0.17333333333333334,0.3534860406754148,0.09126970324351193,0.0,0.0,0.1,0.0,1.0,-0.0055552850239500295,0.3522219516906167
qwen25coder_14b,debate,none,drr_system,15,0.16,0.35617010382279823,0.09196272536817761,0.0,0.0,0.0,0.0,1.0,-0.02024694172162811,0.3402469417216281
qwen25coder_14b,debate,none,irr_system,13,0.23076923076923078,0.4385290096535146,0.12162606385262997,0.0,0.0,0.0,0.0,1.0,-0.007617854381923972,0.46915631592038554
qwen25coder_14b,debate,none,retention_system,15,0.17333333333333334,0.3534860406754148,0.09126970324351193,0.0,0.0,0.1,0.0,1.0,-0.0055552850239500295,0.3522219516906167
qwen25coder_14b,debate,none,n_scored_probes,15,14.333333333333334,1.7593288763724917,0.4542567625794978,15.0,15.0,15.0,10.0,15.0,13.442990078677518,15.22367658798915
qwen25coder_14b,debate,target_context_memory,drr_target,15,0.18666666666666665,0.358302877997027,0.0925134052920449,0.0,0.0,0.2,0.0,1.0,0.005340392294258645,0.36799294103907465
qwen25coder_14b,debate,target_context_memory,irr_target,13,0.2153846153846154,0.37825510317366917,0.1049090899768143,0.0,0.0,0.2,0.0,1.0,0.009762799030059388,0.4210064317391714
qwen25coder_14b,debate,target_context_memory,retention_target,15,0.3066666666666667,0.3534860406754147,0.09126970324351191,0.4,0.0,0.4,0.0,1.0,0.12777804830938336,0.48555528502395007
qwen25coder_14b,debate,target_context_memory,drr_system,15,0.18666666666666665,0.358302877997027,0.0925134052920449,0.0,0.0,0.2,0.0,1.0,0.005340392294258645,0.36799294103907465
qwen25coder_14b,debate,target_context_memory,irr_system,13,0.23076923076923078,0.3727926487665214,0.10339407771105617,0.0,0.0,0.6,0.0,1.0,0.028116838455560678,0.4334216230829009
qwen25coder_14b,debate,target_context_memory,retention_system,15,0.24000000000000005,0.3480558247506529,0.08986762752065106,0.0,0.0,0.30000000000000004,0.0,1.0,0.06385945005952398,0.4161405499404761
qwen25coder_14b,debate,target_context_memory,n_scored_probes,15,14.333333333333334,1.7593288763724917,0.4542567625794978,15.0,15.0,15.0,10.0,15.0,13.442990078677518,15.22367658798915
qwen25coder_14b,independent,full_inference,drr_target,15,0.04,0.15491933384829665,0.039999999999999994,0.0,0.0,0.0,0.0,0.6,-0.03839999999999998,0.11839999999999998
qwen25coder_14b,independent,full_inference,irr_target,13,0.03076923076923077,0.11094003924504582,0.03076923076923077,0.0,0.0,0.0,0.0,0.4,-0.02953846153846154,0.09107692307692308
